epoch,train_loss,train_acc,val_loss,val_acc,best_val_loss
1,0.11001423110622563,0.9831354104124133,0.07802727619773286,0.9894570065465771,0.07802727619773286
2,0.06051765796922277,0.9906843286033068,0.06721244349684898,0.9906012198851272,0.06721244349684898
3,0.049867613528229396,0.992194392012381,0.0673983956010233,0.9912620044317441,0.06721244349684898
4,0.04342086933519447,0.9931539062661586,0.07476950285029892,0.990406665996656,0.06721244349684898
5,0.03855491935077227,0.9938567307232108,0.06913815254684817,0.9908723592131209,0.06721244349684898
6,0.02856568557005307,0.9953850791586769,0.07602703387338013,0.991403889035491,0.06721244349684898
7,0.02566672242512977,0.9958256184010913,0.07381611810270494,0.9915758703733661,0.06721244349684898
8,0.023813567134230745,0.9960809093433387,0.07678727156354065,0.9909758167366863,0.06721244349684898
