iso_time_utc,elapsed_s,step_idx,rover_pos_x,rover_pos_y,rover_pos_z,heading,pitch,roll,lidar_00_front_left_wheel_hub_yaw_p30_yaw_30_pitch_0_cm,lidar_01_front_left_frame_yaw_p20_pitch_n20_yaw_20_pitch_-20_cm,lidar_02_front_center_frame_forward_yaw_0_pitch_0_cm,lidar_03_front_right_frame_yaw_n20_pitch_n20_yaw_-20_pitch_-20_cm,lidar_04_front_right_wheel_hub_yaw_n30_yaw_-30_pitch_0_cm,lidar_05_front_left_frame_pitch_n25_yaw_0_pitch_-25_cm,lidar_06_front_right_frame_pitch_n25_yaw_0_pitch_-25_cm,lidar_07_left_mid_frame_left_pitch_n20_yaw_90_pitch_-20_cm,lidar_08_right_mid_frame_right_pitch_n20_yaw_-90_pitch_-20_cm,lidar_09_rear_left_wheel_hub_back_yaw_p40_yaw_140_pitch_0_cm,lidar_10_rear_left_frame_backward_yaw_180_pitch_0_cm,lidar_11_rear_right_frame_backward_yaw_180_pitch_0_cm,lidar_12_rear_right_wheel_hub_back_yaw_n40_yaw_-140_pitch_0_cm,lidar_13_front_left_frame_yaw_p20_pitch_n10_yaw_20_pitch_-10_cm,lidar_14_front_right_frame_yaw_n20_pitch_n10_yaw_-20_pitch_-10_cm,lidar_15_front_left_wheel_hub_yaw_p15_yaw_15_pitch_0_cm,lidar_16_front_right_wheel_hub_yaw_n15_yaw_-15_pitch_0_cm
2026-03-22T00:03:48Z,889.707,3101,-5657,-10080.900391,1440.300049,23.200001,-1.2,0.5,-1395208.5,510.91,-1,-1,730.31,419.62,429.25,411.05,431.22,644.1,308.72,285.23,664.7,-1,-1,-1,-1
2026-03-22T00:03:48Z,890.058,3102,-5656.5,-10079.600586,1440.200073,21,-1.4,0.5,0,-1,-1,-1,600.89,-1,-1,402.14,435.51,625.9,315.19,304.59,692.75,-1,-1,-1,-1
2026-03-22T00:03:49Z,890.329,3103,-5656.5,-10079.600586,1440.200073,21,-1.4,0.5,0,-1,-1,-1,600.89,-1,-1,402.14,435.51,625.9,315.19,304.59,692.75,-1,-1,-1,-1
2026-03-22T00:03:49Z,890.597,3104,-5656.5,-10079.600586,1440.200073,21,-1.4,0.5,0,-1,-1,-1,600.89,-1,-1,402.14,435.51,625.9,315.19,304.59,692.75,-1,-1,-1,-1
2026-03-22T00:03:49Z,890.869,3105,-5656.5,-10079.600586,1440.200073,21,-1.4,0.5,0,-1,-1,-1,600.89,-1,-1,402.14,435.51,625.9,315.19,304.59,692.75,-1,-1,-1,-1
2026-03-22T00:03:49Z,891.141,3106,-5656.200195,-10078.299805,1440.200073,18.700001,-1.5,0.3,0,511.85,965.25,547.22,481.5,418.02,425.62,401.56,433.27,626.39,317.2,311.69,695.35,-1,-1,-1,-1
2026-03-22T00:03:50Z,891.409,3107,-5656.200195,-10078.299805,1440.200073,18.700001,-1.5,0.3,0,511.85,965.25,547.22,481.5,418.02,425.62,401.56,433.27,626.39,317.2,311.69,695.35,-1,-1,-1,-1
2026-03-22T00:03:50Z,891.674,3108,-5656.200195,-10078.299805,1440.200073,18.700001,-1.5,0.3,0,511.85,965.25,547.22,481.5,418.02,425.62,401.56,433.27,626.39,317.2,311.69,695.35,-1,-1,-1,-1
2026-03-22T00:03:50Z,891.946,3109,-5655.800293,-10077.100586,1440.099976,17,-1.5,-0.1,0,525.86,834.68,550,-1,425.67,431.57,409.63,423.41,652.13,306.97,299.06,668.82,-1,-1,-1,-1
2026-03-22T00:03:50Z,892.211,3110,-5655.800293,-10077.100586,1440.099976,17,-1.5,-0.1,0,525.86,834.68,550,-1,425.67,431.57,409.63,423.41,652.13,306.97,299.06,668.82,-1,-1,-1,-1
2026-03-22T00:03:51Z,892.493,3111,-5655.800293,-10077.100586,1440.099976,17,-1.5,-0.1,0,525.86,834.68,550,-1,425.67,431.57,409.63,423.41,652.13,306.97,299.06,668.82,-1,-1,-1,-1
2026-03-22T00:03:51Z,892.778,3112,-5655.800293,-10077.100586,1440.099976,17,-1.5,-0.1,0,525.86,834.68,550,-1,425.67,431.57,409.63,423.41,652.13,306.97,299.06,668.82,-1,-1,-1,-1
2026-03-22T00:03:51Z,893.073,3113,-5655.399902,-10075.799805,1440.099976,15.6,-1.7,-0.2,0,520.73,691.68,-1,-1,421.52,427.43,404.74,422.09,650.74,313.19,302.88,681.82,-1,-1,-1,-1
2026-03-22T00:03:52Z,893.356,3114,-5655.399902,-10075.799805,1440.099976,15.6,-1.7,-0.2,0,520.73,691.68,-1,-1,421.52,427.43,404.74,422.09,650.74,313.19,302.88,681.82,-1,-1,-1,-1
2026-03-22T00:03:52Z,893.620,3115,-5655.399902,-10075.799805,1440.099976,15.6,-1.7,-0.2,0,520.73,691.68,-1,-1,421.52,427.43,404.74,422.09,650.74,313.19,302.88,681.82,-1,-1,-1,-1
2026-03-22T00:03:52Z,893.885,3116,-5655.399902,-10075.799805,1440.099976,15.6,-1.7,-0.2,0,520.73,691.68,-1,-1,421.52,427.43,404.74,422.09,650.74,313.19,302.88,681.82,-1,-1,-1,-1
2026-03-22T00:03:52Z,894.157,3117,-5655.100098,-10074.5,1440,15.3,-2.1,-0.6,0,-1,558.79,-1,-1,533.17,-1,408.05,412.13,677.29,327.45,311.17,679.56,-1,-1,-1,-1
