iso_time_utc,elapsed_s,step_idx,rover_pos_x,rover_pos_y,rover_pos_z,heading,pitch,roll,lidar_00_front_left_wheel_hub_yaw_p30_yaw_30_pitch_0_cm,lidar_01_front_left_frame_yaw_p20_pitch_n20_yaw_20_pitch_-20_cm,lidar_02_front_center_frame_forward_yaw_0_pitch_0_cm,lidar_03_front_right_frame_yaw_n20_pitch_n20_yaw_-20_pitch_-20_cm,lidar_04_front_right_wheel_hub_yaw_n30_yaw_-30_pitch_0_cm,lidar_05_front_left_frame_pitch_n25_yaw_0_pitch_-25_cm,lidar_06_front_right_frame_pitch_n25_yaw_0_pitch_-25_cm,lidar_07_left_mid_frame_left_pitch_n20_yaw_90_pitch_-20_cm,lidar_08_right_mid_frame_right_pitch_n20_yaw_-90_pitch_-20_cm,lidar_09_rear_left_wheel_hub_back_yaw_p40_yaw_140_pitch_0_cm,lidar_10_rear_left_frame_backward_yaw_180_pitch_0_cm,lidar_11_rear_right_frame_backward_yaw_180_pitch_0_cm,lidar_12_rear_right_wheel_hub_back_yaw_n40_yaw_-140_pitch_0_cm,lidar_13_front_left_frame_yaw_p20_pitch_n10_yaw_20_pitch_-10_cm,lidar_14_front_right_frame_yaw_n20_pitch_n10_yaw_-20_pitch_-10_cm,lidar_15_front_left_wheel_hub_yaw_p15_yaw_15_pitch_0_cm,lidar_16_front_right_wheel_hub_yaw_n15_yaw_-15_pitch_0_cm
2026-04-06T20:23:34Z,0.000,0,-5664,-10080.100586,1440.400024,179.800003,3.4,-1.5,-5.967321748021585e+22,518.83,-1,569.77,908.7,429.06,440.87,390.46,390.59,620.83,259.1,250.62,602.53,793.04,-1,962.97,-1
2026-04-06T20:23:35Z,0.477,1,-5664,-10080.100586,1440.400024,179.800003,3.4,-1.5,-5.967321748021585e+22,518.83,-1,569.77,908.7,429.06,440.87,390.46,390.59,620.83,259.1,250.62,602.53,793.04,-1,962.97,-1
2026-04-06T20:23:35Z,0.707,2,-5664,-10080.100586,1440.400024,179.900009,3.2,-1.5,0,517.65,-1,567.86,895.63,428.88,440.63,398.93,399.73,631.85,294.09,285.54,635.72,856.96,-1,962.56,-1
2026-04-06T20:23:35Z,0.938,3,-5664,-10080.100586,1440.400024,179.900009,3.2,-1.5,0,517.65,-1,567.86,895.63,428.88,440.63,398.93,399.73,631.85,294.09,285.54,635.72,856.96,-1,962.56,-1
2026-04-06T20:23:35Z,1.192,4,-5664,-10080.100586,1440.400024,179.900009,3.2,-1.5,0,517.65,-1,567.86,895.63,428.88,440.63,398.93,399.73,631.85,294.09,285.54,635.72,856.96,-1,962.56,-1
2026-04-06T20:23:36Z,1.413,5,-5664,-10080.100586,1440.400024,179.900009,3.2,-1.5,0,517.65,-1,567.86,895.63,428.88,440.63,398.93,399.73,631.85,294.09,285.54,635.72,856.96,-1,962.56,-1
2026-04-06T20:23:36Z,1.657,6,-5664,-10080.100586,1440.5,179.900009,3,-1.5,0,525.89,-1,576.33,909.27,436.37,447.9,413.69,412.77,657.07,334.83,325.69,670.97,793.6,-1,963.07,-1
2026-04-06T20:23:36Z,1.878,7,-5664,-10080.100586,1440.5,179.900009,3,-1.5,0,525.89,-1,576.33,909.27,436.37,447.9,413.69,412.77,657.07,334.83,325.69,670.97,793.6,-1,963.07,-1
2026-04-06T20:23:36Z,2.097,8,-5664,-10080.100586,1440.5,179.900009,3,-1.5,0,525.89,-1,576.33,909.27,436.37,447.9,413.69,412.77,657.07,334.83,325.69,670.97,793.6,-1,963.07,-1
2026-04-06T20:23:37Z,2.352,9,-5664,-10080.100586,1440.5,179.900009,3,-1.5,0,525.89,-1,576.33,909.27,436.37,447.9,413.69,412.77,657.07,334.83,325.69,670.97,793.6,-1,963.07,-1
2026-04-06T20:23:37Z,2.573,10,-5664,-10080.100586,1440.5,180.300003,3,-1.6,893652.25,530.35,-1,579.61,-1,439.36,450.91,419.03,413.5,668.32,339.59,329.01,668.7,1060.54,-1,1018.24,-1
2026-04-06T20:23:37Z,2.797,11,-5664,-10080.100586,1440.5,180.300003,3,-1.6,893652.25,530.35,-1,579.61,-1,439.36,450.91,419.03,413.5,668.32,339.59,329.01,668.7,1060.54,-1,1018.24,-1
2026-04-06T20:23:37Z,3.023,12,-5664,-10080.100586,1440.5,180.300003,3,-1.6,893652.25,530.35,-1,579.61,-1,439.36,450.91,419.03,413.5,668.32,339.59,329.01,668.7,1060.54,-1,1018.24,-1
2026-04-06T20:23:37Z,3.266,13,-5664,-10080.100586,1440.5,180.300003,3,-1.6,893652.25,530.35,-1,579.61,-1,439.36,450.91,419.03,413.5,668.32,339.59,329.01,668.7,1060.54,-1,1018.24,-1
2026-04-06T20:23:38Z,3.489,14,-5664,-10080.100586,1440.5,180.300003,3,-1.6,893652.25,530.35,-1,579.61,-1,439.36,450.91,419.03,413.5,668.32,339.59,329.01,668.7,1060.54,-1,1018.24,-1
2026-04-06T20:23:38Z,3.718,15,-5664,-10080.100586,1440.400024,180.800003,3.1,-1.5,2.778346742081882e+32,524.75,-1,574.4,-1,434.02,446.61,411.14,407.37,654.11,318.62,307.68,650.76,1047.75,-1,1010.67,-1
2026-04-06T20:23:38Z,3.936,16,-5664,-10080.100586,1440.400024,180.800003,3.1,-1.5,2.778346742081882e+32,524.75,-1,574.4,-1,434.02,446.61,411.14,407.37,654.11,318.62,307.68,650.76,1047.75,-1,1010.67,-1
2026-04-06T20:23:38Z,4.160,17,-5664,-10080.100586,1440.400024,180.800003,3.1,-1.5,2.778346742081882e+32,524.75,-1,574.4,-1,434.02,446.61,411.14,407.37,654.11,318.62,307.68,650.76,1047.75,-1,1010.67,-1
2026-04-06T20:23:39Z,4.413,18,-5664,-10080.100586,1440.400024,180.800003,3.1,-1.5,2.778346742081882e+32,524.75,-1,574.4,-1,434.02,446.61,411.14,407.37,654.11,318.62,307.68,650.76,1047.75,-1,1010.67,-1
2026-04-06T20:23:39Z,4.645,19,-5664,-10080.200195,1440.400024,181.5,3.3,-1.5,-2.247862219136333e+35,521.05,-1,571.64,-1,430.05,443.91,402.98,400.95,640.66,292.9,281.57,628.18,1032.58,-1,996.36,-1
2026-04-06T20:23:39Z,4.932,20,-5664,-10080.200195,1440.400024,181.5,3.3,-1.5,-2.247862219136333e+35,521.05,-1,571.64,-1,430.05,443.91,402.98,400.95,640.66,292.9,281.57,628.18,1032.58,-1,996.36,-1
2026-04-06T20:23:41Z,5.798,21,-5664,-10080.299805,1440.400024,182.800003,3.4,-1.5,0,522.35,-1,574.12,-1,429.74,445.59,402.05,400.15,640.8,281.55,268.84,615.6,1004.75,-1,786.39,-1
2026-04-06T20:23:41Z,6.825,22,-5664.100098,-10080.400391,1440.400024,184.400009,3.2,-1.4,0,520.74,-1,572.27,-1,427.57,445.54,409.86,408.44,651.3,308.08,293.05,637.21,786.61,-1,733.76,-1
2026-04-06T20:23:41Z,7.080,23,-5664.100098,-10080.400391,1440.400024,184.400009,3.2,-1.4,0,520.74,-1,572.27,-1,427.57,445.54,409.86,408.44,651.3,308.08,293.05,637.21,786.61,-1,733.76,-1
2026-04-06T20:23:42Z,7.307,24,-5664.100098,-10080.400391,1440.400024,184.400009,3.2,-1.4,0,520.74,-1,572.27,-1,427.57,445.54,409.86,408.44,651.3,308.08,293.05,637.21,786.61,-1,733.76,-1
2026-04-06T20:23:42Z,7.530,25,-5664.100098,-10080.5,1440.5,185.699997,3.1,-1.4,-4.843955025897364e+23,517.53,-1,568.56,-1,424.11,442.29,414.72,413.55,656.53,327.55,310.43,652.7,763.48,-1,702.03,-1
2026-04-06T20:23:42Z,7.771,26,-5664.100098,-10080.5,1440.5,185.699997,3.1,-1.4,-4.843955025897364e+23,517.53,-1,568.56,-1,424.11,442.29,414.72,413.55,656.53,327.55,310.43,652.7,763.48,-1,702.03,-1
2026-04-06T20:23:42Z,7.989,27,-5664.100098,-10080.5,1440.5,185.699997,3.1,-1.4,-4.843955025897364e+23,517.53,-1,568.56,-1,424.11,442.29,414.72,413.55,656.53,327.55,310.43,652.7,763.48,-1,702.03,-1
2026-04-06T20:23:42Z,8.208,28,-5664.100098,-10080.5,1440.5,185.699997,3.1,-1.4,-4.843955025897364e+23,517.53,-1,568.56,-1,424.11,442.29,414.72,413.55,656.53,327.55,310.43,652.7,763.48,-1,702.03,-1
2026-04-06T20:23:43Z,8.452,29,-5664.100098,-10080.5,1440.5,185.699997,3.1,-1.4,-4.843955025897364e+23,517.53,-1,568.56,-1,424.11,442.29,414.72,413.55,656.53,327.55,310.43,652.7,763.48,-1,702.03,-1
2026-04-06T20:23:43Z,8.672,30,-5664.100098,-10080.5,1440.5,185.699997,3.1,-1.4,-4.843955025897364e+23,517.53,-1,568.56,-1,424.11,442.29,414.72,413.55,656.53,327.55,310.43,652.7,763.48,-1,702.03,-1
2026-04-06T20:23:43Z,8.939,31,-5664.200195,-10080.700195,1440.5,187.699997,3.1,-1.3,-13548277202944,514.92,-1,566.11,-1,420.17,437.96,415.8,414.03,657.8,326.15,306.35,648.34,754.16,-1,667.8,-1
2026-04-06T20:23:43Z,9.161,32,-5664.200195,-10080.700195,1440.5,187.699997,3.1,-1.3,-13548277202944,514.92,-1,566.11,-1,420.17,437.96,415.8,414.03,657.8,326.15,306.35,648.34,754.16,-1,667.8,-1
2026-04-06T20:23:44Z,9.386,33,-5664.200195,-10080.700195,1440.5,187.699997,3.1,-1.3,-13548277202944,514.92,-1,566.11,-1,420.17,437.96,415.8,414.03,657.8,326.15,306.35,648.34,754.16,-1,667.8,-1
2026-04-06T20:23:44Z,9.606,34,-5664.300293,-10080.799805,1440.5,190.199997,3.3,-1.3,0,514.02,-1,566.17,-1,418.04,433.89,412.59,409.88,655.05,301.71,281.82,624.03,691.23,-1,638.18,-1
2026-04-06T20:23:44Z,9.858,35,-5664.300293,-10080.799805,1440.5,190.199997,3.3,-1.3,0,514.02,-1,566.17,-1,418.04,433.89,412.59,409.88,655.05,301.71,281.82,624.03,691.23,-1,638.18,-1
2026-04-06T20:23:44Z,10.078,36,-5664.300293,-10080.799805,1440.5,190.199997,3.3,-1.3,0,514.02,-1,566.17,-1,418.04,433.89,412.59,409.88,655.05,301.71,281.82,624.03,691.23,-1,638.18,-1
