iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status
2026-04-07T05:36:57Z	1776479.360	dumblocate_drive_last_known	loop_tick	0	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-07T05:36:59Z	1776481.093	dumblocate_drive_last_known	loop_tick	1	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-07T05:37:01Z	1776482.826	dumblocate_drive_last_known	loop_tick	2	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-07T05:37:03Z	1776484.551	dumblocate_drive_last_known	loop_tick	3	-17230.000	-36869.961	-270.020	1240.039	41713.464	
2026-04-07T05:37:04Z	1776486.315	dumblocate_drive_last_known	loop_tick	4	-17230.000	-36869.961	-280.029	1229.980	41700.204	
2026-04-07T05:37:06Z	1776488.043	dumblocate_drive_last_known	loop_tick	5	-17230.000	-36869.961	-280.029	1210.058	41682.003	
2026-04-07T05:37:08Z	1776489.827	dumblocate_drive_last_known	loop_tick	6	-17230.000	-36869.961	-289.990	1179.980	41650.474	
2026-04-07T05:37:10Z	1776491.578	dumblocate_drive_last_known	loop_tick	7	-17230.000	-36869.961	-300.000	1160.058	41628.203	
2026-04-07T05:37:11Z	1776493.318	dumblocate_drive_last_known	loop_tick	8	-17230.000	-36869.961	-320.020	1100.000	41565.194	
2026-04-07T05:37:13Z	1776495.060	dumblocate_drive_last_known	loop_tick	9	-17230.000	-36869.961	-350.000	1040.039	41498.223	
2026-04-07T05:37:15Z	1776496.790	dumblocate_drive_last_known	loop_tick	10	-17230.000	-36869.961	-400.000	960.058	41404.822	
2026-04-07T05:37:17Z	1776498.528	dumblocate_drive_last_known	loop_tick	11	-17230.000	-36869.961	-439.990	910.058	41342.887	
2026-04-07T05:37:18Z	1776500.281	dumblocate_drive_last_known	loop_tick	12	-17230.000	-36869.961	-470.020	929.980	41348.912	
2026-04-07T05:37:20Z	1776502.014	dumblocate_drive_last_known	loop_tick	13	-17230.000	-36869.961	-470.020	929.980	41348.912	
2026-04-07T05:37:22Z	1776503.745	dumblocate_drive_last_known	loop_tick	14	-17230.000	-36869.961	-470.020	929.980	41348.912	
2026-04-07T05:37:24Z	1776505.477	dumblocate_drive_last_known	loop_tick	15	-17230.000	-36869.961	-470.020	929.980	41348.912	
2026-04-07T05:37:25Z	1776507.222	dumblocate_drive_last_known	loop_tick	16	-17230.000	-36869.961	-470.020	929.980	41348.912	
2026-04-07T05:37:27Z	1776508.965	dumblocate_drive_last_known	loop_tick	17	-17230.000	-36869.961	-470.020	940.039	41358.107	
2026-04-07T05:37:29Z	1776510.691	dumblocate_drive_last_known	loop_tick	18	-17230.000	-36869.961	-439.990	1029.980	41452.503	
2026-04-07T05:37:30Z	1776512.419	dumblocate_drive_last_known	loop_tick	19	-17230.000	-36869.961	-410.010	1090.039	41519.558	
2026-04-07T05:37:32Z	1776514.175	dumblocate_drive_last_known	loop_tick	20	-17230.000	-36869.961	-350.000	1250.000	41690.117	
2026-04-07T05:37:51Z	1776532.921	dumblocate_drive_last_known	loop_tick	21	-17230.000	-36869.961	-150.000	1740.039	42219.172	
2026-04-07T05:37:53Z	1776534.689	dumblocate_drive_last_known	loop_tick	22	-17230.000	-36869.961	-150.000	1729.980	42209.974	
2026-04-07T05:37:54Z	1776536.420	dumblocate_drive_last_known	loop_tick	23	-17230.000	-36869.961	-170.020	1700.000	42174.457	
2026-04-07T05:37:56Z	1776538.158	dumblocate_drive_last_known	loop_tick	24	-17230.000	-36869.961	-180.029	1700.000	42170.409	
2026-04-07T05:37:58Z	1776539.911	dumblocate_drive_last_known	loop_tick	25	-17230.000	-36869.961	-170.020	1740.039	42211.077	
2026-04-07T05:38:00Z	1776541.649	dumblocate_drive_last_known	loop_tick	26	-17230.000	-36869.961	-150.000	1779.980	42255.702	
2026-04-07T05:38:01Z	1776543.409	dumblocate_drive_last_known	loop_tick	27	-17230.000	-36869.961	-130.029	1829.980	42309.508	
2026-04-07T05:38:03Z	1776545.153	dumblocate_drive_last_known	loop_tick	28	-17230.000	-36869.961	-120.020	1840.039	42322.754	
2026-04-07T05:38:05Z	1776546.913	dumblocate_drive_last_known	loop_tick	29	-17230.000	-36869.961	-150.000	1810.058	42283.215	
2026-04-07T05:38:07Z	1776548.644	dumblocate_drive_last_known	loop_tick	30	-17230.000	-36869.961	-170.020	1790.039	42256.816	
2026-04-07T05:38:08Z	1776550.391	dumblocate_drive_last_known	loop_tick	31	-17230.000	-36869.961	-230.029	1750.000	42195.976	
2026-04-07T05:38:10Z	1776552.149	dumblocate_drive_last_known	loop_tick	32	-17230.000	-36869.961	-320.020	1679.980	42095.670	
2026-04-07T05:38:12Z	1776553.876	dumblocate_drive_last_known	loop_tick	33	-17230.000	-36869.961	-430.029	1600.000	41978.291	
2026-04-07T05:38:14Z	1776555.614	dumblocate_drive_last_known	loop_tick	34	-17230.000	-36869.961	-489.990	1550.000	41908.487	
2026-04-07T05:38:15Z	1776557.351	dumblocate_drive_last_known	loop_tick	35	-17230.000	-36869.961	-660.010	1450.000	41749.060	
2026-04-07T05:38:17Z	1776559.086	dumblocate_drive_last_known	loop_tick	36	-17230.000	-36869.961	-830.029	1350.000	41589.956	
2026-04-07T05:38:19Z	1776560.823	dumblocate_drive_last_known	loop_tick	37	-17230.000	-36869.961	-1010.010	1270.020	41445.702	
2026-04-07T05:38:21Z	1776562.598	dumblocate_drive_last_known	loop_tick	38	-17230.000	-36869.961	-1100.000	1229.980	41373.693	
2026-04-07T05:38:22Z	1776564.347	dumblocate_drive_last_known	loop_tick	39	-17230.000	-36869.961	-1270.020	1160.058	41243.222	
2026-04-07T05:38:24Z	1776566.115	dumblocate_drive_last_known	loop_tick	40	-17230.000	-36869.961	-1439.990	1070.020	41094.605	
2026-04-07T05:38:26Z	1776567.885	dumblocate_drive_last_known	loop_tick	41	-17230.000	-36869.961	-1600.000	970.020	40940.946	
2026-04-07T05:38:28Z	1776569.634	dumblocate_drive_last_known	loop_tick	42	-17230.000	-36869.961	-1670.020	910.058	40858.816	
2026-04-07T05:38:29Z	1776571.380	dumblocate_drive_last_known	loop_tick	43	-17230.000	-36869.961	-1789.990	760.058	40674.467	
2026-04-07T05:38:31Z	1776573.137	dumblocate_drive_last_known	loop_tick	44	-17230.000	-36869.961	-1880.029	610.058	40501.524	
2026-04-07T05:38:33Z	1776574.870	dumblocate_drive_last_known	loop_tick	45	-17230.000	-36869.961	-1970.020	440.039	40310.087	
2026-04-07T05:38:35Z	1776576.624	dumblocate_drive_last_known	loop_tick	46	-17230.000	-36869.961	-2020.020	340.039	40198.602	
2026-04-07T05:38:36Z	1776578.370	dumblocate_drive_last_known	loop_tick	47	-17230.000	-36869.961	-2130.029	170.020	39999.616	
2026-04-07T05:38:38Z	1776580.095	dumblocate_drive_last_known	loop_tick	48	-17230.000	-36869.961	-2260.010	-9.961	39783.919	
2026-04-07T05:38:40Z	1776581.823	dumblocate_drive_last_known	loop_tick	49	-17230.000	-36869.961	-2420.020	-159.961	39584.841	
2026-04-07T05:38:42Z	1776583.559	dumblocate_drive_last_known	loop_tick	50	-17230.000	-36869.961	-2510.010	-220.020	39495.523	
2026-04-07T05:38:43Z	1776585.324	dumblocate_drive_last_known	loop_tick	51	-17230.000	-36869.961	-2680.029	-329.980	39330.291	
2026-04-07T05:38:45Z	1776587.049	dumblocate_drive_last_known	loop_tick	52	-17230.000	-36869.961	-2760.010	-370.020	39263.550	
2026-04-07T05:38:47Z	1776588.797	dumblocate_drive_last_known	loop_tick	53	-17230.000	-36869.961	-2739.990	-359.961	39280.281	
2026-04-07T05:38:49Z	1776590.544	dumblocate_drive_last_known	loop_tick	54	-17230.000	-36869.961	-2700.000	-329.980	39322.908	
2026-04-07T05:38:50Z	1776592.297	dumblocate_drive_last_known	loop_tick	55	-17230.000	-36869.961	-2680.029	-320.020	39339.546	
2026-04-07T05:38:52Z	1776594.052	dumblocate_drive_last_known	loop_tick	56	-17230.000	-36869.961	-2689.990	-320.020	39335.863	
2026-04-07T05:38:54Z	1776595.792	dumblocate_drive_last_known	loop_tick	57	-17230.000	-36869.961	-2700.000	-329.980	39322.908	
2026-04-07T05:38:56Z	1776597.559	dumblocate_drive_last_known	loop_tick	58	-17230.000	-36869.961	-2730.029	-350.000	39293.214	
2026-04-07T05:38:57Z	1776599.285	dumblocate_drive_last_known	loop_tick	59	-17230.000	-36869.961	-2780.029	-379.980	39246.915	
2026-04-07T05:38:59Z	1776601.016	dumblocate_drive_last_known	loop_tick	60	-17230.000	-36869.961	-2780.029	-389.942	39237.654	
2026-04-07T05:39:01Z	1776602.751	dumblocate_drive_last_known	loop_tick	61	-17230.000	-36869.961	-2789.990	-389.942	39233.987	
2026-04-07T05:39:03Z	1776604.515	dumblocate_drive_last_known	loop_tick	62	-17230.000	-36869.961	-2789.990	-389.942	39233.987	
2026-04-07T05:39:04Z	1776606.261	dumblocate_drive_last_known	loop_tick	63	-17230.000	-36869.961	-2789.990	-389.942	39233.987	
2026-04-07T05:39:06Z	1776608.014	dumblocate_drive_last_known	loop_tick	64	-17230.000	-36869.961	-2780.029	-389.942	39237.654	
2026-04-07T05:39:08Z	1776609.759	dumblocate_drive_last_known	loop_tick	65	-17230.000	-36869.961	-2739.990	-370.020	39270.932	
2026-04-07T05:39:10Z	1776611.521	dumblocate_drive_last_known	loop_tick	66	-17230.000	-36869.961	-2710.010	-350.000	39300.606	
2026-04-07T05:39:11Z	1776613.281	dumblocate_drive_last_known	loop_tick	67	-17230.000	-36869.961	-2630.029	-289.942	39386.000	
2026-04-07T05:39:28Z	1776629.468	dumblocate_drive_last_known	loop_tick	68	-17230.000	-36869.961	-2380.029	-139.942	39618.379	
2026-04-07T05:39:29Z	1776631.230	dumblocate_drive_last_known	loop_tick	69	-17230.000	-36869.961	-2380.029	-139.942	39618.379	
2026-04-07T05:39:31Z	1776632.970	dumblocate_drive_last_known	loop_tick	70	-17230.000	-36869.961	-2400.000	-159.961	39592.335	
2026-04-07T05:39:33Z	1776634.730	dumblocate_drive_last_known	loop_tick	71	-17230.000	-36869.961	-2400.000	-170.020	39583.009	
2026-04-07T05:39:35Z	1776636.587	dumblocate_drive_last_known	loop_tick	72	-17230.000	-36869.961	-2380.029	-159.961	39599.820	
2026-04-07T05:39:37Z	1776638.464	dumblocate_drive_last_known	loop_tick	73	-17230.000	-36869.961	-2330.029	-129.980	39646.378	
2026-04-07T05:39:38Z	1776640.251	dumblocate_drive_last_known	loop_tick	74	-17230.000	-36869.961	-2320.020	-120.020	39659.371	
2026-04-07T05:39:40Z	1776642.049	dumblocate_drive_last_known	loop_tick	75	-17230.000	-36869.961	-2339.990	-150.000	39624.083	
2026-04-07T05:39:42Z	1776643.846	dumblocate_drive_last_known	loop_tick	76	-17230.000	-36869.961	-2350.000	-170.020	39601.769	
2026-04-07T05:39:44Z	1776645.933	dumblocate_drive_last_known	loop_tick	77	-17230.000	-36869.961	-2339.990	-170.020	39605.531	
2026-04-07T05:39:46Z	1776647.684	dumblocate_drive_last_known	loop_tick	78	-17230.000	-36869.961	-2320.020	-150.000	39631.592	
2026-04-07T05:39:48Z	1776649.426	dumblocate_drive_last_known	loop_tick	79	-17230.000	-36869.961	-2260.010	-100.000	39700.512	
