iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-07T01:26:43Z	1761465.371	drive	-5832.600	-10452.500	1441.000	383.331	-49.985	1051.184
2026-04-07T01:26:44Z	1761466.339	drive	-5832.600	-10452.500	1441.000	383.331	-49.985	1051.184
2026-04-07T01:26:46Z	1761467.572	drive	-5832.600	-10452.500	1441.000	383.331	-49.987	1051.184
2026-04-07T01:26:47Z	1761468.626	drive	-5832.600	-10452.500	1441.000	383.331	-49.990	1051.184
2026-04-07T01:26:48Z	1761469.772	drive	-5832.800	-10452.300	1441.000	383.384	-49.992	1054.227
2026-04-07T01:26:49Z	1761470.947	drive	-5833.000	-10452.000	1441.000	383.520	-49.996	1066.068
2026-04-07T01:26:50Z	1761472.010	drive	-5833.500	-10451.500	1441.100	383.649	-50.001	1079.120
2026-04-07T01:26:51Z	1761473.117	drive	-5833.600	-10451.400	1441.100	383.676	-50.001	1082.228
2026-04-07T01:26:52Z	1761474.244	drive	-5833.600	-10451.400	1441.100	383.676	-49.996	1082.228
2026-04-07T01:26:53Z	1761475.357	drive	-5833.500	-10451.601	1441.100	383.566	-49.994	1070.651
2026-04-07T01:26:55Z	1761476.480	drive	-5833.500	-10451.700	1441.100	383.484	-49.994	1062.292
2026-04-07T01:26:56Z	1761477.675	drive	-5833.500	-10451.700	1441.100	383.484	-49.994	1062.292
2026-04-07T01:26:57Z	1761478.814	drive	-5833.600	-10451.601	1441.100	383.510	-49.991	1065.262
2026-04-07T01:26:58Z	1761479.887	drive	-5834.300	-10451.200	1441.200	383.447	-49.992	1064.676
2026-04-07T01:26:59Z	1761481.013	drive	-5834.400	-10451.101	1441.200	383.474	-49.992	1068.877
2026-04-07T01:27:00Z	1761482.263	drive	-5834.400	-10451.101	1441.200	383.474	-49.989	1068.877
2026-04-07T01:27:01Z	1761483.240	drive	-5834.300	-10451.300	1441.200	383.364	-49.986	1055.892
