iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-08T23:46:58Z	113240.935	drive	-5663.900	-10056.500	1438.500	809.741	1.000	44052.469
2026-04-08T23:47:00Z	113243.413	drive	-5663.900	-10056.500	1438.500	809.741	1.000	44052.469
2026-04-08T23:47:02Z	113245.598	drive	-5668.600	-10055.500	1438.300	808.415	1.000	43959.580
2026-04-08T23:47:05Z	113247.882	drive	-5671.400	-10056.300	1438.800	806.384	1.000	43777.744
2026-04-08T23:47:07Z	113250.387	drive	-5673.400	-10058.800	1438.900	803.239	1.000	43470.247
2026-04-08T23:47:09Z	113252.689	drive	-5673.400	-10058.800	1438.900	803.239	1.000	43470.247
2026-04-08T23:47:12Z	113255.023	drive	-5673.600	-10061.400	1439.300	800.834	1.000	43222.307
2026-04-08T23:47:14Z	113257.458	drive	-5674.300	-10066.500	1439.800	795.987	1.000	42724.667
2026-04-08T23:47:16Z	113259.745	drive	-5674.300	-10066.500	1439.800	795.987	1.000	42724.667
2026-04-08T23:47:19Z	113262.071	drive	-5676.000	-10070.700	1440.200	791.470	1.000	42271.592
2026-04-08T23:47:21Z	113264.515	drive	-5681.600	-10072.900	1440.600	786.899	1.000	41854.539
2026-04-08T23:47:23Z	113266.741	drive	-5681.600	-10072.900	1440.600	786.899	1.000	41854.539
2026-04-08T23:47:26Z	113268.962	drive	-5684.800	-10073.000	1440.800	785.323	1.000	41725.762
2026-04-08T23:47:28Z	113271.164	drive	-5688.700	-10074.101	1441.000	782.547	1.000	41480.369
2026-04-08T23:47:30Z	113273.374	drive	-5688.700	-10074.101	1441.000	782.547	1.000	41480.369
2026-04-08T23:47:32Z	113275.584	drive	-5691.600	-10075.101	1441.100	780.330	1.000	41282.570
2026-04-08T23:47:35Z	113278.022	drive	-5691.600	-10075.101	1441.100	780.330	1.000	41282.570
2026-04-08T23:47:37Z	113280.317	drive	-5693.800	-10077.700	1441.100	777.015	1.000	40961.253
2026-04-08T23:47:39Z	113282.750	drive	-5693.900	-10080.000	1441.300	774.917	1.000	40742.797
2026-04-08T23:47:42Z	113284.970	drive	-5693.900	-10080.000	1441.300	774.917	1.000	40742.797
2026-04-08T23:47:44Z	113287.168	drive	-5693.200	-10082.101	1441.600	773.361	1.000	40571.783
2026-04-08T23:47:46Z	113289.372	drive	-5692.500	-10085.300	1441.900	770.834	1.000	40298.942
2026-04-08T23:47:49Z	113291.994	drive	-5692.500	-10085.300	1441.900	770.834	1.000	40298.942
2026-04-08T23:47:51Z	113294.574	drive	-5694.700	-10089.500	1442.200	766.086	1.000	39827.668
2026-04-08T23:47:54Z	113297.160	drive	-5698.900	-10091.101	1442.300	762.736	1.000	39527.459
2026-04-08T23:47:56Z	113299.695	drive	-5701.600	-10091.700	1442.200	760.975	1.000	39376.177
2026-04-08T23:47:59Z	113302.592	drive	-5702.400	-10091.900	1442.100	760.436	1.000	39329.510
2026-04-08T23:48:02Z	113304.785	drive	-5702.400	-10091.900	1442.100	760.436	1.000	39329.510
2026-04-08T23:48:04Z	113307.010	drive	-5706.000	-10093.101	1442.000	757.742	1.000	39092.801
2026-04-08T23:48:06Z	113309.484	drive	-5706.000	-10093.101	1442.000	757.742	1.000	39092.801
2026-04-08T23:48:08Z	113311.685	drive	-5710.500	-10094.500	1442.000	754.474	1.000	38809.619
2026-04-08T23:48:11Z	113313.888	drive	-5715.300	-10097.101	1442.000	750.011	1.000	38406.738
2026-04-08T23:48:13Z	113316.471	drive	-5717.200	-10099.400	1442.100	747.107	1.000	38127.880
2026-04-08T23:48:15Z	113318.685	drive	-5717.200	-10099.400	1442.100	747.107	1.000	38127.880
2026-04-08T23:48:18Z	113321.081	drive	-5717.500	-10102.000	1442.100	744.644	1.000	37872.048
2026-04-08T23:48:20Z	113323.397	drive	-5717.200	-10105.101	1442.200	741.997	1.000	37588.322
2026-04-08T23:48:22Z	113325.410	drive	-5717.200	-10105.101	1442.200	741.997	1.000	37588.322
2026-04-08T23:48:24Z	113327.497	drive	-5717.300	-10109.400	1442.200	738.106	1.000	37178.636
2026-04-08T23:48:26Z	113329.754	drive	-5717.300	-10109.400	1442.200	738.106	1.000	37178.636
2026-04-08T23:48:29Z	113331.838	drive	-5720.400	-10113.300	1442.100	733.237	1.000	36708.944
2026-04-08T23:48:31Z	113334.113	drive	-5720.400	-10113.300	1442.100	733.237	1.000	36708.944
2026-04-08T23:48:33Z	113336.193	drive	-5722.000	-10114.800	1442.000	731.185	1.000	36515.348
2026-04-08T23:48:35Z	113338.237	drive	-5722.000	-10114.800	1442.000	731.185	1.000	36515.348
2026-04-08T23:48:37Z	113340.274	drive	-5723.600	-10115.700	1442.000	729.668	1.000	36378.887
2026-04-08T23:48:39Z	113342.330	drive	-5726.800	-10115.601	1441.900	728.346	1.000	36287.846
2026-04-08T23:48:41Z	113344.465	drive	-5726.800	-10115.601	1441.900	728.346	1.000	36287.846
2026-04-08T23:48:43Z	113346.556	drive	-5732.200	-10111.601	1441.700	729.596	1.000	36506.295
2026-04-08T23:48:45Z	113348.705	drive	-5732.200	-10111.601	1441.700	729.596	1.000	36506.295
2026-04-08T23:48:48Z	113350.812	drive	-5737.300	-10109.300	1441.100	729.506	1.000	36580.838
2026-04-08T23:48:50Z	113353.091	drive	-5737.300	-10109.300	1441.100	729.506	1.000	36580.838
2026-04-08T23:48:52Z	113355.166	drive	-5740.300	-10111.500	1441.900	726.220	1.000	36286.602
2026-04-08T23:48:54Z	113357.453	drive	-5740.000	-10112.101	1442.000	725.800	1.000	36237.043
2026-04-08T23:48:56Z	113359.506	drive	-5740.000	-10112.101	1442.000	725.800	1.000	36237.043
2026-04-08T23:48:58Z	113361.617	drive	-5739.700	-10112.400	1441.500	725.670	1.000	36216.445
2026-04-08T23:49:01Z	113364.015	drive	-5739.700	-10112.400	1441.500	725.670	1.000	36216.445
2026-04-08T23:49:03Z	113366.154	drive	-5739.800	-10112.500	1441.500	725.537	1.000	36204.116
2026-04-08T23:49:05Z	113368.186	drive	-5739.800	-10112.500	1441.500	725.537	1.000	36204.116
2026-04-08T23:49:07Z	113370.231	drive	-5739.600	-10112.500	1441.400	725.625	1.000	36209.623
2026-04-08T23:49:09Z	113372.340	drive	-5739.600	-10112.500	1441.400	725.625	1.000	36209.623
2026-04-08T23:49:14Z	113377.710	drive	-5736.700	-10110.500	1440.900	728.682	1.000	36482.425
