iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-08T18:19:23Z	93572.078	drive	-5664.000	-10080.101	1440.500	788.937	1.000	41893.901
2026-04-08T18:19:27Z	93576.468	hold	-5664.000	-10080.101	1440.500	788.937	1.000	41893.901
2026-04-08T18:19:30Z	93579.703	drive	-5664.000	-10080.101	1440.500	788.937	1.000	600.000
2026-04-08T18:19:32Z	93581.484	drive	-5664.000	-10080.101	1440.400	788.939	1.000	600.000
2026-04-08T18:19:34Z	93583.296	drive	-5664.000	-10080.200	1440.400	788.852	1.000	590.968
2026-04-08T18:19:35Z	93585.031	drive	-5664.100	-10080.700	1440.500	788.364	1.000	541.589
2026-04-08T18:19:37Z	93586.796	drive	-5664.200	-10081.101	1440.500	787.966	1.000	501.357
2026-04-08T18:19:39Z	93588.515	drive	-5664.700	-10082.300	1440.600	786.673	1.000	372.046
2026-04-08T18:19:41Z	93590.078	hold	-5665.500	-10083.900	1440.700	784.883	1.000	193.462
2026-04-08T18:19:44Z	93593.156	hold	-5666.000	-10085.700	1440.800	783.065	1.000	53.224
2026-04-08T18:19:45Z	93594.718	drive	-5665.800	-10085.900	1440.800	782.988	1.000	526.186
2026-04-08T18:19:47Z	93596.468	drive	-5665.700	-10086.000	1440.700	782.952	1.000	518.249
2026-04-08T18:19:49Z	93598.187	drive	-5665.800	-10086.000	1440.800	782.901	1.000	528.059
2026-04-08T18:19:50Z	93599.953	drive	-5665.800	-10086.101	1440.800	782.813	1.000	530.133
2026-04-08T18:19:52Z	93601.703	drive	-5666.000	-10086.500	1440.800	782.367	1.000	559.311
2026-04-08T18:19:54Z	93603.421	drive	-5665.900	-10086.500	1440.800	782.416	1.000	549.695
2026-04-08T18:19:56Z	93605.390	drive	-5665.900	-10086.500	1440.800	782.416	1.000	549.695
2026-04-08T18:19:58Z	93607.140	drive	-5665.800	-10086.400	1440.800	782.551	1.000	537.385
2026-04-08T18:19:59Z	93608.890	drive	-5665.600	-10086.300	1440.800	782.737	1.000	515.419
2026-04-08T18:20:01Z	93610.656	drive	-5664.800	-10085.900	1440.700	783.478	1.000	428.172
2026-04-08T18:20:03Z	93612.218	hold	-5663.800	-10085.000	1440.600	784.755	1.000	317.729
2026-04-08T18:20:06Z	93615.296	hold	-5662.900	-10083.400	1440.500	786.593	1.000	862.462
2026-04-08T18:20:07Z	93616.859	drive	-5662.800	-10083.000	1440.500	786.990	1.000	858.136
2026-04-08T18:20:09Z	93618.625	drive	-5662.800	-10082.700	1440.500	787.252	1.000	863.498
2026-04-08T18:20:11Z	93620.375	drive	-5662.700	-10082.700	1440.500	787.301	1.000	853.684
2026-04-08T18:20:13Z	93622.125	drive	-5662.300	-10083.200	1440.500	787.060	1.000	805.638
2026-04-08T18:20:14Z	93623.875	drive	-5661.900	-10083.500	1440.500	786.995	1.000	761.981
2026-04-08T18:20:16Z	93625.625	drive	-5660.700	-10084.200	1440.500	786.974	1.000	637.080
2026-04-08T18:20:18Z	93627.359	drive	-5659.200	-10084.500	1440.400	787.454	1.000	486.923
2026-04-08T18:20:20Z	93629.078	drive	-5657.500	-10084.300	1440.400	788.467	1.000	316.906
2026-04-08T18:20:21Z	93630.796	drive	-5656.700	-10084.200	1440.400	788.949	1.000	237.555
2026-04-08T18:20:23Z	93632.531	drive	-5654.500	-10083.700	1440.300	790.477	1.000	70.965
2026-04-08T18:20:25Z	93634.125	hold	-5652.300	-10083.400	1440.200	791.835	1.000	225.997
