iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status
2026-04-08T23:54:34Z	113696.800	dumblocate_drive_last_known	loop_tick	0	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-08T23:54:34Z	113696.911	dumblocate_drive_last_known	draw	0	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-08T23:54:35Z	113698.641	dumblocate_drive_last_known	loop_tick	1	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-08T23:54:35Z	113698.667	dumblocate_drive_last_known	draw	1	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-08T23:54:37Z	113700.400	dumblocate_drive_last_known	loop_tick	2	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-08T23:54:37Z	113700.425	dumblocate_drive_last_known	draw	2	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-08T23:54:39Z	113702.154	dumblocate_drive_last_known	loop_tick	3	-17230.000	-36869.961	289.990	1150.000	41862.483	
2026-04-08T23:54:39Z	113702.178	dumblocate_drive_last_known	draw	3	-17230.000	-36869.961	289.990	1150.000	41862.483	Running | Goals: 0
2026-04-08T23:54:41Z	113703.929	dumblocate_drive_last_known	loop_tick	4	-17230.000	-36869.961	269.971	1110.058	41817.829	
2026-04-08T23:54:41Z	113703.950	dumblocate_drive_last_known	draw	4	-17230.000	-36869.961	269.971	1110.058	41817.829	Running | Goals: 0
2026-04-08T23:54:42Z	113705.677	dumblocate_drive_last_known	loop_tick	5	-17230.000	-36869.961	250.000	1070.020	41773.108	
2026-04-08T23:54:42Z	113705.746	dumblocate_drive_last_known	draw	5	-17230.000	-36869.961	250.000	1070.020	41773.108	Running | Goals: 0
2026-04-08T23:54:44Z	113707.545	dumblocate_drive_last_known	loop_tick	6	-17230.000	-36869.961	189.990	979.980	41666.223	
2026-04-08T23:54:44Z	113707.598	dumblocate_drive_last_known	draw	6	-17230.000	-36869.961	189.990	979.980	41666.223	Running | Goals: 0
2026-04-08T23:54:46Z	113709.330	dumblocate_drive_last_known	loop_tick	7	-17230.000	-36869.961	79.980	879.980	41529.429	
2026-04-08T23:54:46Z	113709.376	dumblocate_drive_last_known	draw	7	-17230.000	-36869.961	79.980	879.980	41529.429	Running | Goals: 0
2026-04-08T23:54:48Z	113711.113	dumblocate_drive_last_known	loop_tick	8	-17230.000	-36869.961	-50.000	800.000	41402.637	
2026-04-08T23:54:48Z	113711.170	dumblocate_drive_last_known	draw	8	-17230.000	-36869.961	-50.000	800.000	41402.637	Running | Goals: 0
2026-04-08T23:54:50Z	113712.923	dumblocate_drive_last_known	loop_tick	9	-17230.000	-36869.961	-139.990	820.020	41383.609	
2026-04-08T23:54:50Z	113712.942	dumblocate_drive_last_known	draw	9	-17230.000	-36869.961	-139.990	820.020	41383.609	Running | Goals: 0
2026-04-08T23:54:51Z	113714.658	dumblocate_drive_last_known	loop_tick	10	-17230.000	-36869.961	-180.029	829.980	41376.166	
2026-04-08T23:54:51Z	113714.682	dumblocate_drive_last_known	draw	10	-17230.000	-36869.961	-180.029	829.980	41376.166	Running | Goals: 0
2026-04-08T23:54:53Z	113716.427	dumblocate_drive_last_known	loop_tick	11	-17230.000	-36869.961	-200.000	829.980	41367.940	
2026-04-08T23:54:53Z	113716.452	dumblocate_drive_last_known	draw	11	-17230.000	-36869.961	-200.000	829.980	41367.940	Running | Goals: 0
