iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-06T23:59:34Z	1756235.616	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:34Z	1756235.834	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:34Z	1756236.053	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:34Z	1756236.276	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:35Z	1756236.495	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:35Z	1756236.762	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:35Z	1756236.980	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:35Z	1756237.220	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:36Z	1756237.438	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:36Z	1756237.664	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:36Z	1756237.946	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:36Z	1756238.167	drive	-5660.800	-10082.601	1440.400	788.320	1.000	41802.596
2026-04-06T23:59:36Z	1756238.389	drive	-5660.900	-10082.601	1440.400	788.271	1.000	41798.344
2026-04-06T23:59:37Z	1756238.608	drive	-5660.900	-10082.601	1440.400	788.271	1.000	41798.344
2026-04-06T23:59:37Z	1756238.828	drive	-5660.900	-10082.601	1440.400	788.271	1.000	41798.344
2026-04-06T23:59:37Z	1756239.109	drive	-5660.900	-10082.601	1440.400	788.271	1.000	41798.344
2026-04-06T23:59:37Z	1756239.344	drive	-5661.100	-10082.800	1440.400	788.000	1.000	41771.784
2026-04-06T23:59:38Z	1756239.566	drive	-5661.100	-10082.800	1440.400	788.000	1.000	41771.784
2026-04-06T23:59:38Z	1756239.787	drive	-5661.100	-10082.800	1440.400	788.000	1.000	41771.784
2026-04-06T23:59:38Z	1756240.036	drive	-5661.100	-10082.800	1440.400	788.000	1.000	41771.784
2026-04-06T23:59:38Z	1756240.256	drive	-5661.100	-10082.800	1440.400	788.000	1.000	41771.784
2026-04-06T23:59:39Z	1756240.479	drive	-5661.400	-10083.000	1440.500	787.676	1.000	41740.892
2026-04-06T23:59:39Z	1756240.697	drive	-5661.400	-10083.000	1440.500	787.676	1.000	41740.892
2026-04-06T23:59:39Z	1756240.915	drive	-5661.400	-10083.000	1440.500	787.676	1.000	41740.892
2026-04-06T23:59:39Z	1756241.145	drive	-5661.400	-10083.000	1440.500	787.676	1.000	41740.892
2026-04-06T23:59:40Z	1756241.509	drive	-5661.800	-10083.300	1440.500	787.218	1.000	41696.712
2026-04-06T23:59:40Z	1756241.856	drive	-5661.800	-10083.300	1440.500	787.218	1.000	41696.712
2026-04-06T23:59:40Z	1756242.105	drive	-5661.800	-10083.300	1440.500	787.218	1.000	41696.712
2026-04-06T23:59:40Z	1756242.324	drive	-5661.800	-10083.300	1440.500	787.218	1.000	41696.712
2026-04-06T23:59:41Z	1756242.550	drive	-5662.300	-10083.800	1440.500	786.538	1.000	41630.191
2026-04-06T23:59:41Z	1756242.775	drive	-5662.300	-10083.800	1440.500	786.538	1.000	41630.191
2026-04-06T23:59:41Z	1756242.999	drive	-5662.300	-10083.800	1440.500	786.538	1.000	41630.191
2026-04-06T23:59:41Z	1756243.266	drive	-5662.900	-10084.300	1440.600	785.806	1.000	41559.455
2026-04-06T23:59:42Z	1756243.487	drive	-5662.900	-10084.300	1440.600	785.806	1.000	41559.455
2026-04-06T23:59:42Z	1756243.750	drive	-5662.900	-10084.300	1440.600	785.806	1.000	41559.455
2026-04-06T23:59:42Z	1756243.970	drive	-5662.900	-10084.300	1440.600	785.806	1.000	41559.455
2026-04-06T23:59:42Z	1756244.249	drive	-5663.600	-10084.900	1440.600	784.940	1.000	41475.372
2026-04-06T23:59:43Z	1756244.470	drive	-5663.600	-10084.900	1440.600	784.940	1.000	41475.372
2026-04-06T23:59:43Z	1756244.778	drive	-5663.600	-10084.900	1440.600	784.940	1.000	41475.372
2026-04-06T23:59:43Z	1756245.113	drive	-5663.600	-10084.900	1440.600	784.940	1.000	41475.372
2026-04-06T23:59:43Z	1756245.340	drive	-5664.400	-10085.601	1440.700	783.935	1.000	41378.087
2026-04-06T23:59:44Z	1756245.557	drive	-5664.400	-10085.601	1440.700	783.935	1.000	41378.087
2026-04-06T23:59:44Z	1756245.825	drive	-5664.400	-10085.601	1440.700	783.935	1.000	41378.087
2026-04-06T23:59:44Z	1756246.049	drive	-5664.400	-10085.601	1440.700	783.935	1.000	41378.087
2026-04-06T23:59:44Z	1756246.303	drive	-5665.100	-10086.300	1440.700	782.984	1.000	41285.136
2026-04-06T23:59:45Z	1756246.523	drive	-5665.100	-10086.300	1440.700	782.984	1.000	41285.136
2026-04-06T23:59:45Z	1756246.790	drive	-5665.100	-10086.300	1440.700	782.984	1.000	41285.136
2026-04-06T23:59:45Z	1756247.010	drive	-5665.100	-10086.300	1440.700	782.984	1.000	41285.136
2026-04-06T23:59:45Z	1756247.233	drive	-5665.600	-10086.800	1440.800	782.301	1.000	41218.714
2026-04-06T23:59:46Z	1756247.451	drive	-5665.600	-10086.800	1440.800	782.301	1.000	41218.714
2026-04-06T23:59:46Z	1756247.672	drive	-5665.600	-10086.800	1440.800	782.301	1.000	41218.714
2026-04-06T23:59:46Z	1756247.951	drive	-5665.600	-10086.800	1440.800	782.301	1.000	41218.714
2026-04-06T23:59:46Z	1756248.172	drive	-5665.600	-10086.800	1440.800	782.301	1.000	41218.714
2026-04-06T23:59:47Z	1756248.456	drive	-5665.400	-10086.800	1440.800	782.398	1.000	41227.155
2026-04-06T23:59:47Z	1756248.676	drive	-5665.400	-10086.800	1440.800	782.398	1.000	41227.155
2026-04-06T23:59:47Z	1756248.947	drive	-5665.400	-10086.800	1440.800	782.398	1.000	41227.155
2026-04-06T23:59:47Z	1756249.172	drive	-5665.400	-10086.800	1440.800	782.398	1.000	41227.155
2026-04-06T23:59:47Z	1756249.397	drive	-5665.400	-10086.800	1440.800	782.398	1.000	41227.155
2026-04-06T23:59:48Z	1756249.689	drive	-5665.300	-10086.800	1440.800	782.447	1.000	41231.357
2026-04-06T23:59:48Z	1756249.960	drive	-5665.300	-10086.800	1440.800	782.447	1.000	41231.357
2026-04-06T23:59:48Z	1756250.196	drive	-5665.300	-10086.700	1440.700	782.537	1.000	41240.388
2026-04-06T23:59:48Z	1756250.420	drive	-5665.300	-10086.700	1440.700	782.537	1.000	41240.388
2026-04-06T23:59:49Z	1756250.687	drive	-5665.300	-10086.700	1440.700	782.537	1.000	41240.388
2026-04-06T23:59:49Z	1756250.910	drive	-5665.300	-10086.700	1440.700	782.537	1.000	41240.388
2026-04-06T23:59:49Z	1756251.181	drive	-5665.300	-10086.700	1440.700	782.537	1.000	41240.388
2026-04-06T23:59:49Z	1756251.398	drive	-5665.400	-10086.800	1440.800	782.398	1.000	41227.155
2026-04-06T23:59:50Z	1756251.617	drive	-5665.400	-10086.800	1440.800	782.398	1.000	41227.155
2026-04-06T23:59:50Z	1756251.833	drive	-5665.400	-10086.800	1440.800	782.398	1.000	41227.155
2026-04-06T23:59:50Z	1756252.057	drive	-5665.400	-10086.800	1440.800	782.398	1.000	41227.155
2026-04-06T23:59:50Z	1756252.283	drive	-5665.500	-10086.900	1440.800	782.262	1.000	41213.813
