iso_time_utc	mono_s	sample_kind	sample_idx	planned_x_m	planned_y_m	rover_x_m	rover_y_m	rover_z_m	heading_deg	goal_error_m	ping_value	predicted_radius_m	last_known_x_m	last_known_y_m
2026-04-08T04:43:46Z	44639.109	triloc_drive	0	-5839.300	-10460.600	-5822.300	-10458.900	1439.000	-159.400	12.287	-50.963	383.952	-5839.300	-10460.600
2026-04-08T04:43:47Z	44640.171	triloc_drive	0	-5839.300	-10460.600	-5823.200	-10459.200	1439.200	-159.800	11.363	-50.996	384.769	-5839.300	-10460.600
2026-04-08T04:43:49Z	44641.328	triloc_drive	0	-5839.300	-10460.600	-5824.000	-10459.500	1439.400	-159.900	10.543	-51.029	385.604	-5839.300	-10460.600
2026-04-08T04:43:50Z	44642.437	triloc_drive	0	-5839.300	-10460.600	-5824.900	-10459.900	1439.600	-160.300	9.625	-51.063	386.459	-5839.300	-10460.600
2026-04-08T04:43:51Z	44643.562	triloc_drive	0	-5839.300	-10460.600	-5826.700	-10460.400	1439.900	-162.600	7.824	-51.099	387.352	-5839.300	-10460.600
2026-04-08T04:43:53Z	44645.875	triloc_drive	0	-5839.300	-10460.600	-5828.400	-10460.900	1440.300	-165.200	6.164	-51.160	388.884	-5839.300	-10460.600
2026-04-08T04:43:54Z	44646.968	triloc_drive	0	-5839.300	-10460.600	-5829.200	-10461.101	1440.500	-165.500	16.322	-51.178	389.342	-5839.300	-10460.600
2026-04-08T04:43:55Z	44648.156	triloc_drive	0	-5839.300	-10460.600	-5829.700	-10461.200	1440.600	-165.400	16.425	-51.186	389.554	-5839.300	-10460.600
2026-04-08T04:43:57Z	44649.343	triloc_drive	0	-5839.300	-10460.600	-5830.000	-10461.300	1440.700	-165.400	16.459	-51.196	389.795	-5839.300	-10460.600
2026-04-08T04:43:58Z	44650.500	triloc_drive	0	-5839.300	-10460.600	-5830.400	-10461.400	1440.800	-164.700	16.541	-51.207	390.072	-5839.300	-10460.600
2026-04-08T04:43:59Z	44651.515	triloc_drive	0	-5839.300	-10460.600	-5830.700	-10461.601	1440.800	-162.200	16.499	-51.219	390.367	-5839.300	-10460.600
2026-04-08T04:44:00Z	44652.671	triloc_drive	0	-5839.300	-10460.600	-5831.100	-10461.800	1440.900	-155.500	16.514	-51.232	390.713	-5839.300	-10460.600
2026-04-08T04:44:01Z	44653.796	triloc_drive	0	-5839.300	-10460.600	-5831.500	-10462.200	1441.000	-147.900	16.368	-51.247	391.079	-5839.300	-10460.600
2026-04-08T04:44:02Z	44654.953	triloc_drive	0	-5839.300	-10460.600	-5831.900	-10462.700	1441.100	-140.500	16.158	-51.258	391.364	-5839.300	-10460.600
2026-04-08T04:44:04Z	44656.187	triloc_drive	0	-5839.300	-10460.600	-5832.200	-10463.300	1441.100	-132.300	15.831	-51.265	391.557	-5839.300	-10460.600
2026-04-08T04:44:05Z	44657.343	triloc_drive	0	-5839.300	-10460.600	-5832.600	-10464.000	1441.200	-122.200	15.508	-51.267	391.588	-5839.300	-10460.600
2026-04-08T04:44:06Z	44658.343	triloc_drive	0	-5839.300	-10460.600	-5832.900	-10465.500	1441.000	-104.200	14.557	-51.260	391.411	-5839.300	-10460.600
2026-04-08T04:44:07Z	44659.625	triloc_drive	0	-5839.300	-10460.600	-5832.900	-10466.300	1440.800	-94.500	13.978	-51.248	391.101	-5839.300	-10460.600
2026-04-08T04:44:08Z	44660.625	triloc_drive	0	-5839.300	-10460.600	-5832.700	-10467.101	1440.600	-85.300	13.276	-51.238	390.869	-5839.300	-10460.600
2026-04-08T04:44:09Z	44661.750	triloc_drive	0	-5839.300	-10460.600	-5832.500	-10467.700	1440.500	-81.800	12.722	-51.232	390.720	-5839.300	-10460.600
2026-04-08T04:44:10Z	44662.828	triloc_drive	0	-5839.300	-10460.600	-5832.500	-10468.300	1440.500	-82.300	12.328	-51.230	390.657	-5839.300	-10460.600
2026-04-08T04:44:11Z	44663.968	triloc_drive	0	-5839.300	-10460.600	-5832.500	-10468.800	1440.400	-85.900	12.013	-51.230	390.657	-5839.300	-10460.600
2026-04-08T04:44:12Z	44665.125	triloc_drive	0	-5839.300	-10460.600	-5832.500	-10469.000	1440.400	-88.300	11.891	-51.231	390.672	-5839.300	-10460.600
2026-04-08T04:44:14Z	44666.281	triloc_drive	0	-5839.300	-10460.600	-5832.500	-10469.101	1440.400	-89.100	11.830	-51.230	390.659	-5839.300	-10460.600
2026-04-08T04:44:15Z	44667.390	triloc_drive	0	-5839.300	-10460.600	-5832.500	-10469.000	1440.400	-88.100	11.891	-51.230	390.657	-5839.300	-10460.600
2026-04-08T04:44:16Z	44668.515	triloc_drive	0	-5839.300	-10460.600	-5832.500	-10469.000	1440.400	-87.800	11.891	-51.228	390.615	-5839.300	-10460.600
2026-04-08T04:44:17Z	44669.734	triloc_drive	0	-5839.300	-10460.600	-5832.500	-10469.200	1440.300	-86.200	11.770	-51.223	390.487	-5839.300	-10460.600
2026-04-08T04:44:18Z	44670.828	triloc_drive	0	-5839.300	-10460.600	-5832.400	-10469.400	1440.300	-82.800	11.571	-51.215	390.270	-5839.300	-10460.600
2026-04-08T04:44:19Z	44672.046	triloc_drive	0	-5839.300	-10460.600	-5832.200	-10469.700	1440.300	-78.700	11.233	-51.202	389.959	-5839.300	-10460.600
2026-04-08T04:44:20Z	44673.093	triloc_drive	0	-5839.300	-10460.600	-5832.000	-10470.101	1440.200	-73.200	10.840	-51.188	389.587	-5839.300	-10460.600
2026-04-08T04:44:22Z	44674.328	triloc_drive	0	-5839.300	-10460.600	-5831.800	-10470.500	1440.100	-67.700	10.452	-51.163	388.951	-5839.300	-10460.600
2026-04-08T04:44:23Z	44675.437	triloc_drive	0	-5839.300	-10460.600	-5830.800	-10471.500	1439.900	-52.400	9.072	-51.144	388.495	-5839.300	-10460.600
2026-04-08T04:44:24Z	44676.671	triloc_drive	0	-5839.300	-10460.600	-5830.500	-10471.900	1439.900	-51.600	8.610	-51.134	388.223	-5839.300	-10460.600
2026-04-08T04:44:30Z	44682.343	drive_to_estimate	1	-5368.883	-10703.289	-5830.100	-10472.601	1439.900	-55.800	515.692	-51.125	388.014	-5839.300	-10460.600
2026-04-08T04:44:31Z	44683.593	drive_to_estimate	1	-5368.883	-10703.289	-5830.100	-10472.500	1440.000	-55.900	515.737	-51.125	388.017	-5839.300	-10460.600
2026-04-08T04:44:32Z	44684.640	drive_to_estimate	1	-5368.883	-10703.289	-5830.100	-10472.500	1440.000	-55.900	515.737	-51.123	387.964	-5839.300	-10460.600
2026-04-08T04:44:33Z	44685.812	drive_to_estimate	1	-5368.883	-10703.289	-5830.100	-10472.601	1440.000	-55.600	515.692	-51.117	387.797	-5839.300	-10460.600
2026-04-08T04:44:34Z	44687.015	drive_to_estimate	1	-5368.883	-10703.289	-5829.900	-10472.800	1439.900	-55.100	515.424	-51.107	387.552	-5839.300	-10460.600
2026-04-08T04:44:35Z	44688.078	drive_to_estimate	1	-5368.883	-10703.289	-5829.700	-10473.000	1439.900	-54.500	515.156	-51.093	387.213	-5839.300	-10460.600
2026-04-08T04:44:37Z	44689.296	drive_to_estimate	1	-5368.883	-10703.289	-5829.200	-10473.800	1440.000	-53.000	514.351	-51.075	386.737	-5839.300	-10460.600
2026-04-08T04:44:38Z	44690.390	drive_to_estimate	1	-5368.883	-10703.289	-5828.700	-10474.300	1440.000	-52.000	513.681	-51.054	386.229	-5839.300	-10460.600
2026-04-08T04:44:39Z	44691.593	drive_to_estimate	1	-5368.883	-10703.289	-5828.200	-10474.900	1440.100	-51.000	512.966	-51.030	385.630	-5839.300	-10460.600
2026-04-08T04:44:40Z	44692.687	drive_to_estimate	1	-5368.883	-10703.289	-5827.800	-10475.500	1440.100	-50.300	512.341	-51.005	384.991	-5839.300	-10460.600
2026-04-08T04:44:41Z	44693.953	drive_to_estimate	1	-5368.883	-10703.289	-5827.200	-10476.000	1440.100	-49.800	511.581	-50.975	384.260	-5839.300	-10460.600
2026-04-08T04:44:42Z	44694.984	drive_to_estimate	1	-5368.883	-10703.289	-5826.700	-10476.700	1440.100	-49.600	510.822	-50.949	383.609	-5839.300	-10460.600
2026-04-08T04:44:43Z	44696.156	drive_to_estimate	1	-5368.883	-10703.289	-5826.100	-10477.300	1440.000	-49.000	510.018	-50.918	382.828	-5839.300	-10460.600
2026-04-08T04:44:45Z	44697.265	drive_to_estimate	1	-5368.883	-10703.289	-5825.400	-10478.000	1439.900	-47.800	509.080	-50.885	382.023	-5839.300	-10460.600
2026-04-08T04:44:46Z	44698.343	drive_to_estimate	1	-5368.883	-10703.289	-5824.800	-10478.700	1439.900	-46.600	508.233	-50.857	381.309	-5839.300	-10460.600
2026-04-08T04:44:47Z	44699.468	drive_to_estimate	1	-5368.883	-10703.289	-5824.100	-10479.400	1439.700	-45.300	507.295	-50.824	380.508	-5839.300	-10460.600
2026-04-08T04:44:48Z	44700.703	drive_to_estimate	1	-5368.883	-10703.289	-5822.700	-10480.601	1439.500	-43.700	505.510	-50.790	379.671	-5839.300	-10460.600
2026-04-08T04:44:49Z	44701.796	drive_to_estimate	1	-5368.883	-10703.289	-5822.000	-10481.300	1439.400	-42.800	504.573	-50.756	378.821	-5839.300	-10460.600
2026-04-08T04:44:50Z	44702.875	drive_to_estimate	1	-5368.883	-10703.289	-5821.200	-10482.000	1439.300	-42.100	503.547	-50.724	378.052	-5839.300	-10460.600
2026-04-08T04:44:51Z	44704.015	drive_to_estimate	1	-5368.883	-10703.289	-5820.500	-10482.601	1439.200	-41.800	502.654	-50.689	377.187	-5839.300	-10460.600
2026-04-08T04:44:52Z	44705.125	drive_to_estimate	1	-5368.883	-10703.289	-5819.800	-10483.300	1439.100	-41.700	501.719	-50.653	376.314	-5839.300	-10460.600
2026-04-08T04:44:54Z	44706.265	drive_to_estimate	1	-5368.883	-10703.289	-5818.300	-10484.601	1438.800	-41.500	499.800	-50.617	375.438	-5839.300	-10460.600
2026-04-08T04:44:55Z	44707.375	drive_to_estimate	1	-5368.883	-10703.289	-5817.500	-10485.300	1438.700	-41.600	498.775	-50.585	374.643	-5839.300	-10460.600
2026-04-08T04:44:56Z	44708.562	drive_to_estimate	1	-5368.883	-10703.289	-5816.800	-10485.900	1438.600	-41.600	497.883	-50.548	373.750	-5839.300	-10460.600
2026-04-08T04:44:57Z	44709.703	drive_to_estimate	1	-5368.883	-10703.289	-5816.000	-10486.601	1438.500	-41.600	496.858	-50.511	372.847	-5839.300	-10460.600
2026-04-08T04:44:58Z	44710.890	drive_to_estimate	1	-5368.883	-10703.289	-5815.300	-10487.300	1438.400	-41.600	495.923	-50.473	371.939	-5839.300	-10460.600
2026-04-08T04:44:59Z	44711.937	drive_to_estimate	1	-5368.883	-10703.289	-5814.400	-10488.000	1438.300	-41.700	494.808	-50.435	371.026	-5839.300	-10460.600
2026-04-08T04:45:00Z	44713.093	drive_to_estimate	1	-5368.883	-10703.289	-5813.600	-10488.700	1438.200	-41.700	493.783	-50.397	370.111	-5839.300	-10460.600
2026-04-08T04:45:02Z	44714.234	drive_to_estimate	1	-5368.883	-10703.289	-5812.800	-10489.500	1438.000	-41.900	492.715	-50.359	369.189	-5839.300	-10460.600
2026-04-08T04:45:03Z	44715.359	drive_to_estimate	1	-5368.883	-10703.289	-5811.300	-10490.601	1437.800	-46.100	490.886	-50.341	368.770	-5839.300	-10460.600
2026-04-08T04:45:04Z	44716.531	drive_to_estimate	1	-5368.883	-10703.289	-5810.900	-10490.400	1437.800	-60.000	490.612	-50.321	368.280	-5839.300	-10460.600
2026-04-08T04:45:05Z	44717.796	drive_to_estimate	1	-5368.883	-10703.289	-5810.500	-10490.400	1437.700	-71.800	490.252	-50.313	368.091	-5839.300	-10460.600
2026-04-08T04:45:06Z	44718.718	drive_to_estimate	1	-5368.883	-10703.289	-5810.300	-10490.500	1437.700	-71.400	490.029	-50.306	367.926	-5839.300	-10460.600
2026-04-08T04:45:07Z	44719.984	drive_to_estimate	1	-5368.883	-10703.289	-5810.100	-10490.601	1437.600	-69.400	489.805	-50.301	367.822	-5839.300	-10460.600
2026-04-08T04:45:08Z	44721.062	drive_to_estimate	1	-5368.883	-10703.289	-5810.000	-10490.700	1437.700	-72.600	489.671	-50.298	367.742	-5839.300	-10460.600
2026-04-08T04:45:10Z	44722.218	drive_to_estimate	1	-5368.883	-10703.289	-5809.900	-10490.800	1437.600	-75.200	489.538	-50.296	367.705	-5839.300	-10460.600
2026-04-08T04:45:11Z	44723.296	drive_to_estimate	1	-5368.883	-10703.289	-5809.900	-10490.800	1437.500	-75.900	489.538	-50.295	367.674	-5839.300	-10460.600
2026-04-08T04:45:12Z	44724.609	drive_to_estimate	1	-5368.883	-10703.289	-5809.800	-10490.800	1437.600	-76.700	489.448	-50.294	367.644	-5839.300	-10460.600
2026-04-08T04:45:13Z	44725.671	drive_to_estimate	1	-5368.883	-10703.289	-5809.800	-10490.800	1437.600	-77.300	489.448	-50.293	367.617	-5839.300	-10460.600
2026-04-08T04:45:14Z	44726.718	drive_to_estimate	1	-5368.883	-10703.289	-5809.800	-10490.800	1437.600	-77.800	489.448	-50.292	367.592	-5839.300	-10460.600
2026-04-08T04:45:15Z	44727.921	drive_to_estimate	1	-5368.883	-10703.289	-5809.800	-10490.800	1437.600	-78.400	489.448	-50.290	367.557	-5839.300	-10460.600
2026-04-08T04:45:16Z	44729.109	drive_to_estimate	1	-5368.883	-10703.289	-5809.700	-10490.800	1437.500	-79.500	489.358	-50.291	367.577	-5839.300	-10460.600
2026-04-08T04:45:18Z	44730.234	drive_to_estimate	1	-5368.883	-10703.289	-5809.800	-10490.601	1437.600	-79.800	489.535	-50.293	367.628	-5839.300	-10460.600
2026-04-08T04:45:19Z	44731.421	drive_to_estimate	1	-5368.883	-10703.289	-5809.800	-10490.400	1437.600	-79.600	489.622	-50.297	367.719	-5839.300	-10460.600
2026-04-08T04:45:20Z	44732.406	drive_to_estimate	1	-5368.883	-10703.289	-5809.900	-10490.000	1437.500	-79.400	489.886	-50.302	367.833	-5839.300	-10460.600
2026-04-08T04:45:21Z	44733.640	drive_to_estimate	1	-5368.883	-10703.289	-5810.000	-10489.500	1437.500	-79.400	490.194	-50.309	367.994	-5839.300	-10460.600
2026-04-08T04:45:22Z	44734.703	drive_to_estimate	1	-5368.883	-10703.289	-5810.000	-10489.000	1437.500	-79.300	490.412	-50.316	368.173	-5839.300	-10460.600
2026-04-08T04:45:23Z	44735.906	drive_to_estimate	1	-5368.883	-10703.289	-5810.200	-10488.300	1437.500	-79.000	490.898	-50.326	368.416	-5839.300	-10460.600
2026-04-08T04:45:37Z	44749.781	drive_to_estimate	1	-5368.883	-10703.289	-5810.500	-10484.300	1437.500	-71.500	492.932	-50.346	368.886	-5839.300	-10460.600
2026-04-08T04:45:38Z	44751.000	drive_to_estimate	1	-5368.883	-10703.289	-5810.500	-10484.300	1437.500	-71.400	492.932	-50.345	368.870	-5839.300	-10460.600
2026-04-08T04:45:39Z	44752.062	drive_to_estimate	1	-5368.883	-10703.289	-5810.500	-10484.300	1437.500	-71.300	492.932	-50.344	368.850	-5839.300	-10460.600
2026-04-08T04:45:41Z	44753.281	drive_to_estimate	1	-5368.883	-10703.289	-5810.500	-10484.400	1437.500	-71.200	492.887	-50.344	368.830	-5839.300	-10460.600
2026-04-08T04:45:42Z	44754.421	drive_to_estimate	1	-5368.883	-10703.289	-5810.500	-10484.400	1437.500	-70.500	492.887	-50.342	368.798	-5839.300	-10460.600
2026-04-08T04:45:43Z	44755.515	drive_to_estimate	1	-5368.883	-10703.289	-5810.400	-10484.300	1437.500	-67.800	492.842	-50.340	368.748	-5839.300	-10460.600
2026-04-08T04:45:44Z	44756.750	drive_to_estimate	1	-5368.883	-10703.289	-5810.300	-10484.200	1437.400	-64.400	492.797	-50.338	368.703	-5839.300	-10460.600
2026-04-08T04:45:45Z	44757.796	drive_to_estimate	1	-5368.883	-10703.289	-5810.300	-10484.000	1437.400	-60.600	492.886	-50.337	368.666	-5839.300	-10460.600
2026-04-08T04:45:46Z	44758.968	drive_to_estimate	1	-5368.883	-10703.289	-5810.200	-10483.700	1437.400	-53.100	492.930	-50.335	368.635	-5839.300	-10460.600
2026-04-08T04:45:47Z	44760.093	drive_to_estimate	1	-5368.883	-10703.289	-5810.100	-10483.800	1437.400	-52.300	492.796	-50.330	368.510	-5839.300	-10460.600
2026-04-08T04:45:49Z	44761.296	drive_to_estimate	1	-5368.883	-10703.289	-5810.000	-10483.900	1437.300	-49.100	492.662	-50.321	368.285	-5839.300	-10460.600
2026-04-08T04:45:50Z	44762.437	drive_to_estimate	1	-5368.883	-10703.289	-5809.700	-10484.000	1437.300	-45.400	492.349	-50.308	367.971	-5839.300	-10460.600
2026-04-08T04:45:51Z	44763.421	drive_to_estimate	1	-5368.883	-10703.289	-5809.500	-10484.300	1437.200	-44.600	492.036	-50.293	367.623	-5839.300	-10460.600
2026-04-08T04:45:52Z	44764.609	drive_to_estimate	1	-5368.883	-10703.289	-5809.100	-10484.601	1437.200	-43.900	491.544	-50.272	367.117	-5839.300	-10460.600
2026-04-08T04:45:53Z	44765.671	drive_to_estimate	1	-5368.883	-10703.289	-5808.700	-10484.900	1437.100	-42.500	491.053	-50.248	366.550	-5839.300	-10460.600
2026-04-08T04:45:54Z	44766.843	drive_to_estimate	1	-5368.883	-10703.289	-5808.100	-10485.400	1437.100	-40.200	490.293	-50.217	365.803	-5839.300	-10460.600
2026-04-08T04:45:55Z	44767.984	drive_to_estimate	1	-5368.883	-10703.289	-5807.400	-10485.800	1436.900	-37.300	489.488	-50.185	365.053	-5839.300	-10460.600
2026-04-08T04:45:56Z	44769.093	drive_to_estimate	1	-5368.883	-10703.289	-5806.000	-10486.700	1436.700	-32.800	487.834	-50.149	364.196	-5839.300	-10460.600
2026-04-08T04:45:58Z	44770.390	drive_to_estimate	1	-5368.883	-10703.289	-5805.300	-10487.101	1436.600	-31.500	487.029	-50.113	363.352	-5839.300	-10460.600
2026-04-08T04:45:59Z	44771.375	drive_to_estimate	1	-5368.883	-10703.289	-5804.600	-10487.500	1436.500	-30.700	486.224	-50.080	362.585	-5839.300	-10460.600
2026-04-08T04:46:00Z	44772.593	drive_to_estimate	1	-5368.883	-10703.289	-5803.800	-10487.900	1436.400	-30.400	485.330	-50.044	361.721	-5839.300	-10460.600
2026-04-08T04:46:01Z	44773.734	drive_to_estimate	1	-5368.883	-10703.289	-5803.000	-10488.400	1436.300	-30.300	484.391	-50.006	360.845	-5839.300	-10460.600
2026-04-08T04:46:02Z	44774.843	drive_to_estimate	1	-5368.883	-10703.289	-5802.300	-10488.800	1436.100	-30.400	483.587	-49.969	359.967	-5839.300	-10460.600
2026-04-08T04:46:03Z	44776.000	drive_to_estimate	1	-5368.883	-10703.289	-5801.500	-10489.300	1436.000	-30.800	482.648	-49.931	359.091	-5839.300	-10460.600
2026-04-08T04:46:04Z	44777.046	drive_to_estimate	1	-5368.883	-10703.289	-5800.700	-10489.800	1435.900	-31.500	481.709	-49.897	358.301	-5839.300	-10460.600
2026-04-08T04:46:06Z	44778.250	drive_to_estimate	1	-5368.883	-10703.289	-5799.900	-10490.400	1435.800	-32.400	480.726	-49.860	357.433	-5839.300	-10460.600
2026-04-08T04:46:07Z	44779.406	drive_to_estimate	1	-5368.883	-10703.289	-5798.500	-10491.400	1435.600	-34.900	479.028	-49.823	356.574	-5839.300	-10460.600
2026-04-08T04:46:08Z	44780.484	drive_to_estimate	1	-5368.883	-10703.289	-5797.700	-10492.000	1435.500	-36.700	478.045	-49.790	355.818	-5839.300	-10460.600
2026-04-08T04:46:09Z	44781.640	drive_to_estimate	1	-5368.883	-10703.289	-5797.000	-10492.500	1435.400	-38.600	477.196	-49.754	354.997	-5839.300	-10460.600
2026-04-08T04:46:10Z	44782.750	drive_to_estimate	1	-5368.883	-10703.289	-5796.300	-10493.200	1435.400	-40.600	476.259	-49.723	354.275	-5839.300	-10460.600
2026-04-08T04:46:11Z	44783.906	drive_to_estimate	1	-5368.883	-10703.289	-5795.600	-10493.800	1435.300	-42.300	475.366	-49.688	353.481	-5839.300	-10460.600
2026-04-08T04:46:12Z	44785.062	drive_to_estimate	1	-5368.883	-10703.289	-5794.300	-10495.200	1435.200	-44.900	473.583	-49.654	352.696	-5839.300	-10460.600
2026-04-08T04:46:14Z	44786.218	drive_to_estimate	1	-5368.883	-10703.289	-5793.600	-10495.900	1435.100	-46.000	472.646	-49.620	351.921	-5839.300	-10460.600
2026-04-08T04:46:15Z	44787.343	drive_to_estimate	1	-5368.883	-10703.289	-5792.900	-10496.601	1435.000	-46.800	471.710	-49.586	351.150	-5839.300	-10460.600
2026-04-08T04:46:16Z	44788.546	drive_to_estimate	1	-5368.883	-10703.289	-5792.200	-10497.400	1434.900	-47.400	470.731	-49.558	350.504	-5839.300	-10460.600
2026-04-08T04:46:17Z	44789.656	drive_to_estimate	1	-5368.883	-10703.289	-5791.700	-10498.000	1435.000	-56.500	470.019	-49.550	350.331	-5839.300	-10460.600
2026-04-08T04:46:18Z	44790.750	drive_to_estimate	1	-5368.883	-10703.289	-5791.500	-10497.601	1435.000	-61.100	470.014	-49.545	350.204	-5839.300	-10460.600
2026-04-08T04:46:19Z	44791.890	drive_to_estimate	1	-5368.883	-10703.289	-5791.300	-10497.300	1434.800	-68.100	469.966	-49.542	350.137	-5839.300	-10460.600
2026-04-08T04:46:20Z	44793.046	drive_to_estimate	1	-5368.883	-10703.289	-5791.200	-10497.601	1434.700	-67.200	469.744	-49.533	349.941	-5839.300	-10460.600
2026-04-08T04:46:22Z	44794.203	drive_to_estimate	1	-5368.883	-10703.289	-5791.100	-10497.900	1434.800	-67.700	469.523	-49.535	349.992	-5839.300	-10460.600
2026-04-08T04:46:23Z	44795.359	drive_to_estimate	1	-5368.883	-10703.289	-5791.200	-10497.800	1434.900	-67.400	469.657	-49.539	350.066	-5839.300	-10460.600
2026-04-08T04:46:24Z	44796.593	drive_to_estimate	1	-5368.883	-10703.289	-5791.300	-10497.800	1434.900	-66.700	469.747	-49.537	350.037	-5839.300	-10460.600
2026-04-08T04:46:26Z	44798.875	drive_to_estimate	1	-5368.883	-10703.289	-5791.200	-10497.900	1434.800	-66.500	469.613	-49.537	350.029	-5839.300	-10460.600
2026-04-08T04:46:27Z	44800.031	drive_to_estimate	1	-5368.883	-10703.289	-5791.200	-10497.800	1434.800	-67.100	469.657	-49.537	350.025	-5839.300	-10460.600
2026-04-08T04:46:28Z	44801.125	drive_to_estimate	1	-5368.883	-10703.289	-5791.200	-10497.800	1434.800	-67.600	469.657	-49.537	350.027	-5839.300	-10460.600
2026-04-08T04:46:30Z	44802.218	drive_to_estimate	1	-5368.883	-10703.289	-5791.200	-10497.800	1434.800	-67.600	469.657	-49.540	350.088	-5839.300	-10460.600
2026-04-08T04:46:31Z	44803.500	drive_to_estimate	1	-5368.883	-10703.289	-5791.300	-10497.601	1434.800	-67.700	469.834	-49.547	350.247	-5839.300	-10460.600
2026-04-08T04:46:32Z	44804.468	drive_to_estimate	1	-5368.883	-10703.289	-5791.400	-10497.300	1434.800	-67.700	470.055	-49.554	350.414	-5839.300	-10460.600
2026-04-08T04:46:33Z	44805.625	drive_to_estimate	1	-5368.883	-10703.289	-5791.600	-10496.900	1434.800	-67.500	470.410	-49.564	350.637	-5839.300	-10460.600
2026-04-08T04:46:34Z	44806.781	drive_to_estimate	1	-5368.883	-10703.289	-5791.800	-10496.400	1434.800	-67.400	470.810	-49.577	350.936	-5839.300	-10460.600
2026-04-08T04:46:35Z	44807.921	drive_to_estimate	1	-5368.883	-10703.289	-5792.000	-10495.800	1434.800	-67.500	471.253	-49.593	351.309	-5839.300	-10460.600
2026-04-08T04:46:45Z	44817.218	drive_to_estimate	1	-5368.883	-10703.289	-5793.500	-10492.700	1434.900	-76.400	473.970	-49.645	352.500	-5839.300	-10460.600
2026-04-08T04:46:46Z	44818.390	drive_to_estimate	1	-5368.883	-10703.289	-5793.500	-10492.700	1434.900	-76.300	473.970	-49.643	352.439	-5839.300	-10460.600
2026-04-08T04:46:47Z	44819.515	drive_to_estimate	1	-5368.883	-10703.289	-5793.400	-10492.800	1434.900	-74.600	473.836	-49.642	352.414	-5839.300	-10460.600
2026-04-08T04:46:48Z	44820.656	drive_to_estimate	1	-5368.883	-10703.289	-5793.400	-10492.800	1434.900	-74.600	473.836	-49.642	352.413	-5839.300	-10460.600
2026-04-08T04:46:49Z	44821.828	drive_to_estimate	1	-5368.883	-10703.289	-5793.400	-10492.700	1434.900	-73.300	473.880	-49.641	352.401	-5839.300	-10460.600
2026-04-08T04:46:50Z	44822.906	drive_to_estimate	1	-5368.883	-10703.289	-5793.400	-10492.700	1434.900	-73.400	473.880	-49.641	352.399	-5839.300	-10460.600
2026-04-08T04:46:51Z	44824.031	drive_to_estimate	1	-5368.883	-10703.289	-5793.400	-10492.700	1434.900	-73.300	473.880	-49.641	352.396	-5839.300	-10460.600
