iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status
2026-04-07T23:56:15Z	27387.500	dumblocate_drive_last_known	loop_tick	0	-17230.000	-36869.961	339.990	1250.000	41974.230	
2026-04-07T23:56:15Z	27387.750	dumblocate_drive_last_known	draw	0	-17230.000	-36869.961	339.990	1250.000	41974.230	Running | Goals: 0
2026-04-07T23:56:17Z	27389.484	dumblocate_drive_last_known	loop_tick	1	-17230.000	-36869.961	339.990	1250.000	41974.230	
2026-04-07T23:56:17Z	27389.546	dumblocate_drive_last_known	draw	1	-17230.000	-36869.961	339.990	1250.000	41974.230	Running | Goals: 0
2026-04-07T23:56:19Z	27391.312	dumblocate_drive_last_known	loop_tick	2	-17230.000	-36869.961	329.980	1250.000	41970.041	
2026-04-07T23:56:19Z	27391.343	dumblocate_drive_last_known	draw	2	-17230.000	-36869.961	329.980	1250.000	41970.041	Running | Goals: 0
2026-04-07T23:56:20Z	27393.093	dumblocate_drive_last_known	loop_tick	3	-17230.000	-36869.961	329.980	1190.039	41915.588	
2026-04-07T23:56:20Z	27393.109	dumblocate_drive_last_known	draw	3	-17230.000	-36869.961	329.980	1190.039	41915.588	Running | Goals: 0
2026-04-07T23:56:22Z	27394.843	dumblocate_drive_last_known	loop_tick	4	-17230.000	-36869.961	289.990	1110.058	41826.211	
2026-04-07T23:56:22Z	27394.875	dumblocate_drive_last_known	draw	4	-17230.000	-36869.961	289.990	1110.058	41826.211	Running | Goals: 0
2026-04-07T23:56:24Z	27396.593	dumblocate_drive_last_known	loop_tick	5	-17230.000	-36869.961	269.971	1060.058	41772.423	
2026-04-07T23:56:24Z	27396.625	dumblocate_drive_last_known	draw	5	-17230.000	-36869.961	269.971	1060.058	41772.423	Running | Goals: 0
2026-04-07T23:56:26Z	27398.406	dumblocate_drive_last_known	loop_tick	6	-17230.000	-36869.961	179.980	960.058	41643.941	
2026-04-07T23:56:26Z	27398.437	dumblocate_drive_last_known	draw	6	-17230.000	-36869.961	179.980	960.058	41643.941	Running | Goals: 0
2026-04-07T23:56:27Z	27400.171	dumblocate_drive_last_known	loop_tick	7	-17230.000	-36869.961	39.990	870.020	41503.719	
