iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-08T23:24:52Z	111914.832	drive	-5664.000	-10080.101	1440.400	788.939	1.000	41893.901
2026-04-08T23:24:54Z	111917.264	drive	-5664.000	-10080.101	1440.500	788.937	1.000	41893.901
2026-04-08T23:24:56Z	111919.064	drive	-5664.000	-10080.200	1440.400	788.852	1.000	41884.854
2026-04-08T23:24:58Z	111920.820	drive	-5664.100	-10080.601	1440.400	788.454	1.000	41844.302
2026-04-08T23:24:59Z	111922.625	drive	-5664.300	-10080.900	1440.500	788.092	1.000	41808.694
2026-04-08T23:25:01Z	111924.421	drive	-5664.700	-10081.700	1440.500	787.199	1.000	41719.319
2026-04-08T23:25:03Z	111926.163	drive	-5665.500	-10082.500	1440.600	786.109	1.000	41613.225
2026-04-08T23:25:05Z	111928.088	drive	-5666.900	-10083.601	1440.700	784.465	1.000	41454.837
2026-04-08T23:25:07Z	111929.858	drive	-5668.300	-10084.000	1440.800	783.435	1.000	41360.423
2026-04-08T23:25:09Z	111931.972	drive	-5668.800	-10083.601	1440.800	783.542	1.000	41376.166
2026-04-08T23:25:10Z	111933.722	drive	-5668.800	-10083.500	1440.700	783.633	1.000	41385.331
2026-04-08T23:25:12Z	111935.546	drive	-5668.800	-10083.700	1440.800	783.455	1.000	41367.090
2026-04-08T23:25:14Z	111937.336	drive	-5668.800	-10083.700	1440.800	783.455	1.000	41367.090
2026-04-08T23:25:16Z	111939.166	drive	-5668.800	-10083.700	1440.800	783.455	1.000	41367.090
2026-04-08T23:25:18Z	111941.178	drive	-5668.800	-10083.700	1440.800	783.455	1.000	41367.090
2026-04-08T23:25:20Z	111943.013	drive	-5668.700	-10083.601	1440.800	783.591	1.000	41380.291
2026-04-08T23:25:22Z	111944.900	drive	-5668.600	-10083.300	1440.800	783.902	1.000	41411.821
2026-04-08T23:25:23Z	111946.752	drive	-5668.400	-10082.500	1440.700	784.702	1.000	41492.946
2026-04-08T23:25:25Z	111948.684	drive	-5668.000	-10081.300	1440.600	785.948	1.000	41618.785
2026-04-08T23:25:39Z	111962.456	drive	-5666.100	-10075.500	1440.200	791.954	1.000	42225.610
2026-04-08T23:25:41Z	111964.523	drive	-5666.100	-10075.601	1440.200	791.866	1.000	42216.437
2026-04-08T23:25:43Z	111966.294	drive	-5666.300	-10075.800	1440.200	791.595	1.000	42190.057
2026-04-08T23:25:45Z	111968.127	drive	-5666.300	-10075.800	1440.200	791.595	1.000	42190.057
2026-04-08T23:25:47Z	111969.981	drive	-5666.200	-10075.200	1440.200	792.169	1.000	42248.852
2026-04-08T23:25:49Z	111972.037	drive	-5666.000	-10074.300	1440.100	793.057	1.000	42339.194
2026-04-08T23:25:51Z	111973.868	drive	-5665.700	-10073.601	1440.100	793.814	1.000	42415.261
2026-04-08T23:25:52Z	111975.706	drive	-5665.600	-10073.400	1440.100	794.037	1.000	42437.624
2026-04-08T23:25:54Z	111977.465	drive	-5665.600	-10073.400	1440.100	794.037	1.000	42437.624
2026-04-08T23:25:56Z	111979.247	drive	-5665.900	-10073.500	1440.100	793.806	1.000	42416.271
2026-04-08T23:25:58Z	111981.030	drive	-5666.300	-10073.800	1440.100	793.351	1.000	42372.549
2026-04-08T23:26:00Z	111982.841	drive	-5666.800	-10074.000	1440.100	792.935	1.000	42333.876
2026-04-08T23:26:02Z	111984.839	drive	-5668.000	-10074.700	1440.200	791.743	1.000	42221.126
2026-04-08T23:26:04Z	111986.849	drive	-5669.300	-10075.500	1440.300	790.416	1.000	42095.357
2026-04-08T23:26:05Z	111988.596	drive	-5670.700	-10076.400	1440.400	788.954	1.000	41956.553
2026-04-08T23:26:07Z	111990.348	drive	-5672.200	-10077.300	1440.500	787.445	1.000	41814.039
2026-04-08T23:26:09Z	111992.338	drive	-5673.500	-10078.300	1440.700	785.942	1.000	41670.503
2026-04-08T23:26:11Z	111994.223	drive	-5674.900	-10079.200	1440.800	784.482	1.000	41532.301
2026-04-08T23:26:13Z	111996.108	drive	-5676.200	-10080.200	1440.900	782.983	1.000	41389.076
2026-04-08T23:26:15Z	111997.865	drive	-5676.900	-10080.800	1441.000	782.121	1.000	41306.414
2026-04-08T23:26:16Z	111999.638	drive	-5678.100	-10081.900	1441.100	780.581	1.000	41158.086
2026-04-08T23:26:18Z	112001.501	drive	-5679.500	-10083.200	1441.300	778.769	1.000	40983.735
2026-04-08T23:26:20Z	112003.365	drive	-5680.600	-10084.400	1441.400	777.189	1.000	40830.357
2026-04-08T23:26:22Z	112005.272	drive	-5681.600	-10085.601	1441.500	775.657	1.000	40680.932
2026-04-08T23:26:24Z	112007.094	drive	-5682.500	-10086.700	1441.600	774.261	1.000	40544.704
2026-04-08T23:26:26Z	112008.922	drive	-5683.000	-10087.300	1441.700	773.494	1.000	40470.079
2026-04-08T23:26:28Z	112010.780	drive	-5684.000	-10088.400	1441.800	772.050	1.000	40329.969
2026-04-08T23:26:29Z	112012.631	drive	-5685.000	-10089.601	1441.900	770.518	1.000	40180.724
2026-04-08T23:26:31Z	112014.521	drive	-5686.100	-10090.900	1442.000	768.851	1.000	40018.497
2026-04-08T23:26:33Z	112016.310	drive	-5687.200	-10092.101	1442.100	767.273	1.000	39865.545
2026-04-08T23:26:35Z	112018.281	drive	-5688.300	-10093.500	1442.200	765.519	1.000	39694.247
2026-04-08T23:26:37Z	112020.115	drive	-5689.400	-10094.800	1442.300	763.853	1.000	39532.243
2026-04-08T23:26:39Z	112022.111	drive	-5690.000	-10095.400	1442.400	763.039	1.000	39453.928
2026-04-08T23:26:41Z	112023.882	drive	-5691.100	-10096.601	1442.400	761.464	1.000	39301.245
2026-04-08T23:26:42Z	112025.656	drive	-5692.200	-10097.700	1442.400	759.978	1.000	39157.965
2026-04-08T23:26:44Z	112027.447	drive	-5693.200	-10098.800	1442.400	758.539	1.000	39018.526
2026-04-08T23:26:46Z	112029.325	drive	-5693.400	-10099.300	1442.700	757.996	1.000	38964.685
2026-04-08T23:26:48Z	112031.180	drive	-5693.400	-10099.500	1442.700	757.819	1.000	38946.123
2026-04-08T23:26:50Z	112032.932	drive	-5693.400	-10099.500	1442.600	757.822	1.000	38946.123
2026-04-08T23:26:51Z	112034.697	drive	-5693.400	-10099.601	1442.500	757.735	1.000	38936.797
2026-04-08T23:26:53Z	112036.564	drive	-5693.300	-10099.500	1442.600	757.868	1.000	38949.856
2026-04-08T23:26:55Z	112038.306	drive	-5693.200	-10099.500	1442.500	757.918	1.000	38953.609
2026-04-08T23:26:57Z	112040.054	drive	-5692.700	-10099.101	1442.300	758.510	1.000	39009.400
2026-04-08T23:26:59Z	112041.802	drive	-5692.300	-10098.800	1442.300	758.962	1.000	39052.310
2026-04-08T23:27:01Z	112043.764	drive	-5691.500	-10098.200	1442.400	759.864	1.000	39138.020
2026-04-08T23:27:09Z	112052.362	drive	-5687.200	-10094.700	1442.300	764.974	1.000	39625.373
2026-04-08T23:27:11Z	112054.306	drive	-5687.000	-10094.601	1442.200	765.159	1.000	39642.258
2026-04-08T23:27:13Z	112056.346	drive	-5687.000	-10094.601	1442.200	765.159	1.000	39642.258
2026-04-08T23:27:15Z	112058.099	drive	-5686.700	-10094.500	1442.200	765.389	1.000	39663.070
2026-04-08T23:27:17Z	112059.854	drive	-5686.500	-10094.400	1442.200	765.571	1.000	39679.969
2026-04-08T23:27:19Z	112061.885	drive	-5685.900	-10094.000	1442.200	766.207	1.000	39740.049
2026-04-08T23:27:20Z	112063.667	drive	-5685.200	-10093.400	1442.100	767.068	1.000	39822.394
2026-04-08T23:27:22Z	112065.510	drive	-5684.700	-10092.900	1442.100	767.745	1.000	39887.856
2026-04-08T23:27:24Z	112067.306	drive	-5684.600	-10092.601	1442.000	768.059	1.000	39919.372
2026-04-08T23:27:26Z	112069.141	drive	-5684.600	-10092.700	1442.100	767.968	1.000	39910.190
2026-04-08T23:27:28Z	112070.915	drive	-5684.700	-10093.000	1442.100	767.657	1.000	39878.673
2026-04-08T23:27:29Z	112072.684	drive	-5684.800	-10093.300	1442.100	767.345	1.000	39847.157
2026-04-08T23:27:31Z	112074.465	drive	-5685.000	-10094.400	1442.100	766.282	1.000	39737.972
2026-04-08T23:27:33Z	112076.219	drive	-5685.400	-10095.900	1442.200	764.769	1.000	39584.220
2026-04-08T23:27:35Z	112078.215	drive	-5686.000	-10097.601	1442.300	762.985	1.000	39404.247
2026-04-08T23:27:37Z	112080.025	drive	-5686.500	-10099.000	1442.300	761.516	1.000	39255.879
2026-04-08T23:27:39Z	112081.879	drive	-5686.800	-10099.700	1442.300	760.758	1.000	39179.692
2026-04-08T23:27:40Z	112083.700	drive	-5687.400	-10101.101	1442.300	759.241	1.000	39027.358
2026-04-08T23:27:42Z	112085.525	drive	-5688.000	-10102.601	1442.300	757.637	1.000	38865.830
2026-04-08T23:27:44Z	112087.326	drive	-5688.500	-10103.900	1442.200	756.258	1.000	38726.638
2026-04-08T23:27:46Z	112089.073	drive	-5689.100	-10105.601	1442.000	754.483	1.000	38546.672
2026-04-08T23:27:48Z	112091.203	drive	-5689.700	-10107.300	1441.700	752.712	1.000	38366.799
2026-04-08T23:27:50Z	112093.129	drive	-5690.400	-10108.700	1441.800	751.145	1.000	38210.563
2026-04-08T23:27:52Z	112094.911	drive	-5690.800	-10109.400	1442.000	750.334	1.000	38130.477
2026-04-08T23:27:54Z	112097.156	drive	-5691.800	-10111.101	1442.300	748.355	1.000	37934.945
2026-04-08T23:27:56Z	112098.962	drive	-5692.700	-10112.200	1442.300	746.960	1.000	37798.668
2026-04-08T23:27:57Z	112100.744	drive	-5693.300	-10112.800	1442.300	746.148	1.000	37720.139
2026-04-08T23:27:59Z	112102.553	drive	-5694.700	-10113.900	1442.300	744.516	1.000	37564.574
2026-04-08T23:28:01Z	112104.328	drive	-5696.500	-10114.900	1442.300	742.784	1.000	37403.216
2026-04-08T23:28:03Z	112106.169	drive	-5698.400	-10115.800	1442.300	741.095	1.000	37247.820
2026-04-08T23:28:05Z	112107.909	drive	-5700.100	-10116.601	1442.300	739.590	1.000	37109.596
2026-04-08T23:28:06Z	112109.697	drive	-5701.000	-10117.200	1442.300	738.638	1.000	37020.307
2026-04-08T23:28:08Z	112111.632	drive	-5702.100	-10118.101	1442.200	737.331	1.000	36895.753
2026-04-08T23:28:10Z	112113.423	drive	-5703.100	-10119.200	1442.200	735.891	1.000	36756.529
2026-04-08T23:28:12Z	112115.336	drive	-5704.100	-10120.800	1442.100	734.013	1.000	36570.915
2026-04-08T23:28:14Z	112117.105	drive	-5704.800	-10122.300	1442.000	732.364	1.000	36405.658
2026-04-08T23:28:16Z	112118.907	drive	-5705.300	-10123.200	1441.900	731.337	1.000	36303.519
2026-04-08T23:28:17Z	112120.736	drive	-5706.200	-10125.000	1441.800	729.329	1.000	36103.036
2026-04-08T23:28:19Z	112122.517	drive	-5707.300	-10126.601	1441.700	727.404	1.000	35913.720
2026-04-08T23:28:21Z	112124.315	drive	-5708.700	-10128.200	1441.600	725.339	1.000	35713.574
2026-04-08T23:28:23Z	112126.104	drive	-5710.200	-10129.300	1441.500	723.670	1.000	35556.515
2026-04-08T23:28:25Z	112127.901	drive	-5711.000	-10129.900	1441.500	722.767	1.000	35471.555
2026-04-08T23:28:26Z	112129.652	drive	-5712.700	-10130.900	1441.400	721.095	1.000	35317.042
2026-04-08T23:28:28Z	112131.436	drive	-5714.400	-10131.900	1441.400	719.422	1.000	35162.973
2026-04-08T23:28:30Z	112133.208	drive	-5716.000	-10132.900	1441.100	717.805	1.000	35012.844
2026-04-08T23:28:32Z	112134.982	drive	-5717.800	-10134.000	1440.700	716.012	1.000	34846.770
2026-04-08T23:28:34Z	112136.930	drive	-5718.700	-10134.900	1440.700	714.799	1.000	34731.045
2026-04-08T23:28:36Z	112139.263	drive	-5720.200	-10137.500	1441.200	711.787	1.000	34435.211
2026-04-08T23:28:38Z	112141.257	drive	-5721.000	-10139.200	1441.300	709.907	1.000	34248.025
2026-04-08T23:28:40Z	112143.179	drive	-5721.800	-10140.500	1441.100	708.392	1.000	34098.415
2026-04-08T23:28:42Z	112144.980	drive	-5722.700	-10141.800	1441.000	706.828	1.000	33945.409
2026-04-08T23:28:43Z	112146.723	drive	-5723.300	-10142.500	1441.100	705.928	1.000	33859.052
2026-04-08T23:28:45Z	112148.480	drive	-5724.600	-10143.900	1441.100	704.088	1.000	33683.039
2026-04-08T23:28:47Z	112150.281	drive	-5726.000	-10144.900	1441.000	702.561	1.000	33541.487
2026-04-08T23:28:49Z	112152.142	drive	-5727.700	-10146.000	1441.000	700.807	1.000	33380.784
2026-04-08T23:28:51Z	112153.970	drive	-5729.500	-10147.101	1441.100	699.005	1.000	33217.153
2026-04-08T23:28:52Z	112155.720	drive	-5730.200	-10147.601	1441.100	698.242	1.000	33146.855
2026-04-08T23:28:54Z	112157.497	drive	-5732.000	-10148.700	1441.000	696.450	1.000	32984.053
2026-04-08T23:28:56Z	112159.264	drive	-5733.300	-10149.800	1441.000	694.882	1.000	32837.890
2026-04-08T23:28:58Z	112161.076	drive	-5734.600	-10151.000	1441.000	693.224	1.000	32682.446
2026-04-08T23:29:00Z	112162.837	drive	-5735.100	-10151.601	1441.000	692.463	1.000	32609.547
