iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status
2026-04-06T23:15:25Z	1753586.705	dumblocate_drive_last_known	loop_tick	0	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:25Z	1753586.937	dumblocate_drive_last_known	loop_tick	1	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:25Z	1753587.158	dumblocate_drive_last_known	loop_tick	2	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:25Z	1753587.382	dumblocate_drive_last_known	loop_tick	3	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:26Z	1753587.605	dumblocate_drive_last_known	loop_tick	4	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:26Z	1753587.840	dumblocate_drive_last_known	loop_tick	5	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:26Z	1753588.056	dumblocate_drive_last_known	loop_tick	6	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:26Z	1753588.274	dumblocate_drive_last_known	loop_tick	7	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:27Z	1753588.496	dumblocate_drive_last_known	loop_tick	8	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:27Z	1753588.714	dumblocate_drive_last_known	loop_tick	9	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:27Z	1753588.939	dumblocate_drive_last_known	loop_tick	10	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:27Z	1753589.156	dumblocate_drive_last_known	loop_tick	11	-17230.000	-36869.961	-270.020	1250.000	41722.564	
2026-04-06T23:15:27Z	1753589.382	dumblocate_drive_last_known	loop_tick	12	-17230.000	-36869.961	-270.020	1240.039	41713.464	
2026-04-06T23:15:28Z	1753589.600	dumblocate_drive_last_known	loop_tick	13	-17230.000	-36869.961	-270.020	1240.039	41713.464	
2026-04-06T23:15:28Z	1753589.824	dumblocate_drive_last_known	loop_tick	14	-17230.000	-36869.961	-270.020	1240.039	41713.464	
2026-04-06T23:15:28Z	1753590.045	dumblocate_drive_last_known	loop_tick	15	-17230.000	-36869.961	-270.020	1240.039	41713.464	
2026-04-06T23:15:28Z	1753590.281	dumblocate_drive_last_known	loop_tick	16	-17230.000	-36869.961	-280.029	1240.039	41709.395	
2026-04-06T23:15:29Z	1753590.516	dumblocate_drive_last_known	loop_tick	17	-17230.000	-36869.961	-280.029	1240.039	41709.395	
2026-04-06T23:15:29Z	1753590.741	dumblocate_drive_last_known	loop_tick	18	-17230.000	-36869.961	-280.029	1240.039	41709.395	
2026-04-06T23:15:29Z	1753590.972	dumblocate_drive_last_known	loop_tick	19	-17230.000	-36869.961	-280.029	1240.039	41709.395	
2026-04-06T23:15:29Z	1753591.225	dumblocate_drive_last_known	loop_tick	20	-17230.000	-36869.961	-280.029	1220.020	41691.104	
2026-04-06T23:15:30Z	1753591.444	dumblocate_drive_last_known	loop_tick	21	-17230.000	-36869.961	-280.029	1220.020	41691.104	
2026-04-06T23:15:30Z	1753591.670	dumblocate_drive_last_known	loop_tick	22	-17230.000	-36869.961	-280.029	1220.020	41691.104	
2026-04-06T23:15:30Z	1753591.894	dumblocate_drive_last_known	loop_tick	23	-17230.000	-36869.961	-280.029	1220.020	41691.104	
2026-04-06T23:15:30Z	1753592.118	dumblocate_drive_last_known	loop_tick	24	-17230.000	-36869.961	-280.029	1220.020	41691.104	
2026-04-06T23:15:30Z	1753592.345	dumblocate_drive_last_known	loop_tick	25	-17230.000	-36869.961	-280.029	1210.058	41682.003	
2026-04-06T23:15:31Z	1753592.563	dumblocate_drive_last_known	loop_tick	26	-17230.000	-36869.961	-280.029	1210.058	41682.003	
2026-04-06T23:15:31Z	1753592.802	dumblocate_drive_last_known	loop_tick	27	-17230.000	-36869.961	-280.029	1210.058	41682.003	
2026-04-06T23:15:31Z	1753593.018	dumblocate_drive_last_known	loop_tick	28	-17230.000	-36869.961	-280.029	1210.058	41682.003	
2026-04-06T23:15:31Z	1753593.253	dumblocate_drive_last_known	loop_tick	29	-17230.000	-36869.961	-289.990	1190.039	41659.663	
2026-04-06T23:15:32Z	1753593.471	dumblocate_drive_last_known	loop_tick	30	-17230.000	-36869.961	-289.990	1190.039	41659.663	
2026-04-06T23:15:32Z	1753593.695	dumblocate_drive_last_known	loop_tick	31	-17230.000	-36869.961	-289.990	1190.039	41659.663	
2026-04-06T23:15:32Z	1753593.917	dumblocate_drive_last_known	loop_tick	32	-17230.000	-36869.961	-289.990	1190.039	41659.663	
2026-04-06T23:15:32Z	1753594.140	dumblocate_drive_last_known	loop_tick	33	-17230.000	-36869.961	-289.990	1190.039	41659.663	
2026-04-06T23:15:32Z	1753594.394	dumblocate_drive_last_known	loop_tick	34	-17230.000	-36869.961	-289.990	1179.980	41650.474	
2026-04-06T23:15:33Z	1753594.612	dumblocate_drive_last_known	loop_tick	35	-17230.000	-36869.961	-289.990	1179.980	41650.474	
2026-04-06T23:15:33Z	1753594.842	dumblocate_drive_last_known	loop_tick	36	-17230.000	-36869.961	-289.990	1179.980	41650.474	
2026-04-06T23:15:33Z	1753595.064	dumblocate_drive_last_known	loop_tick	37	-17230.000	-36869.961	-289.990	1179.980	41650.474	
2026-04-06T23:15:33Z	1753595.289	dumblocate_drive_last_known	loop_tick	38	-17230.000	-36869.961	-300.000	1150.000	41619.014	
2026-04-06T23:15:34Z	1753595.511	dumblocate_drive_last_known	loop_tick	39	-17230.000	-36869.961	-300.000	1150.000	41619.014	
2026-04-06T23:15:34Z	1753595.747	dumblocate_drive_last_known	loop_tick	40	-17230.000	-36869.961	-300.000	1150.000	41619.014	
2026-04-06T23:15:34Z	1753595.982	dumblocate_drive_last_known	loop_tick	41	-17230.000	-36869.961	-300.000	1150.000	41619.014	
