iso_time_utc	mono_s	sample_kind	sample_idx	planned_x_m	planned_y_m	rover_x_m	rover_y_m	rover_z_m	heading_deg	goal_error_m	ping_value	predicted_radius_m	last_known_x_m	last_known_y_m
2026-04-08T04:38:34Z	44326.718	drive	3	-5808.361	-10479.709	-5847.100	-10473.900	1443.300	-55.500	39.172	-51.701	402.784	-5839.300	-10460.600
2026-04-08T04:38:35Z	44327.875	drive	3	-5808.361	-10479.709	-5846.500	-10474.300	1443.200	-48.300	38.521	-51.672	402.026	-5839.300	-10460.600
2026-04-08T04:38:36Z	44329.125	drive	3	-5808.361	-10479.709	-5845.900	-10474.700	1443.100	-39.800	37.872	-51.641	401.216	-5839.300	-10460.600
2026-04-08T04:38:38Z	44330.234	drive	3	-5808.361	-10479.709	-5844.500	-10475.101	1442.900	-23.500	36.432	-51.613	400.491	-5839.300	-10460.600
2026-04-08T04:38:39Z	44331.265	drive	3	-5808.361	-10479.709	-5843.700	-10475.300	1442.800	-16.200	35.613	-51.587	399.805	-5839.300	-10460.600
2026-04-08T04:38:40Z	44332.406	drive	3	-5808.361	-10479.709	-5843.200	-10475.400	1442.700	-14.300	35.105	-51.559	399.085	-5839.300	-10460.600
2026-04-08T04:38:41Z	44333.718	drive	3	-5808.361	-10479.709	-5842.400	-10475.601	1442.600	-14.000	34.286	-51.526	398.230	-5839.300	-10460.600
2026-04-08T04:38:42Z	44334.718	drive	3	-5808.361	-10479.709	-5841.700	-10475.800	1442.500	-13.800	33.568	-51.491	397.329	-5839.300	-10460.600
2026-04-08T04:38:43Z	44335.828	drive	3	-5808.361	-10479.709	-5840.800	-10476.000	1442.400	-15.000	32.651	-51.453	396.353	-5839.300	-10460.600
2026-04-08T04:38:44Z	44337.046	drive	3	-5808.361	-10479.709	-5839.900	-10476.300	1442.200	-17.800	31.723	-51.410	395.253	-5839.300	-10460.600
2026-04-08T04:38:45Z	44338.093	drive	3	-5808.361	-10479.709	-5839.000	-10476.700	1442.100	-21.100	30.787	-51.372	394.284	-5839.300	-10460.600
2026-04-08T04:38:47Z	44339.281	drive	3	-5808.361	-10479.709	-5837.900	-10477.200	1442.000	-25.500	29.646	-51.332	393.247	-5839.300	-10460.600
2026-04-08T04:38:48Z	44340.500	drive	3	-5808.361	-10479.709	-5837.100	-10477.800	1441.900	-30.400	28.803	-51.295	392.309	-5839.300	-10460.600
2026-04-08T04:38:49Z	44341.578	drive	3	-5808.361	-10479.709	-5835.500	-10479.000	1441.600	-36.800	27.149	-51.262	391.462	-5839.300	-10460.600
2026-04-08T04:38:50Z	44342.703	drive	3	-5808.361	-10479.709	-5834.600	-10479.700	1441.500	-37.300	26.239	-51.224	390.496	-5839.300	-10460.600
2026-04-08T04:38:51Z	44343.781	drive	3	-5808.361	-10479.709	-5833.800	-10480.300	1441.400	-36.900	25.446	-51.187	389.580	-5839.300	-10460.600
2026-04-08T04:38:52Z	44344.921	drive	3	-5808.361	-10479.709	-5832.900	-10480.900	1441.200	-34.200	24.568	-51.146	388.533	-5839.300	-10460.600
2026-04-08T04:38:53Z	44346.078	drive	3	-5808.361	-10479.709	-5832.000	-10481.300	1441.100	-28.900	23.693	-51.099	387.358	-5839.300	-10460.600
2026-04-08T04:38:55Z	44347.265	drive	3	-5808.361	-10479.709	-5830.900	-10481.700	1440.900	-22.300	22.627	-51.056	386.285	-5839.300	-10460.600
2026-04-08T04:38:56Z	44348.375	stop	3	-5808.361	-10479.709	-5829.900	-10482.000	1440.800	-16.900	21.661	-51.020	385.369	-5839.300	-10460.600
2026-04-08T04:38:57Z	44349.562	drive	4	-5822.019	-10490.613	-5828.900	-10482.300	1440.600	-16.200	10.791	-50.990	384.629	-5839.300	-10460.600
2026-04-08T04:38:58Z	44350.703	drive	4	-5822.019	-10490.613	-5827.500	-10482.700	1440.400	-16.300	9.626	-50.970	384.115	-5839.300	-10460.600
2026-04-08T04:38:59Z	44351.796	drive	4	-5822.019	-10490.613	-5827.000	-10482.800	1440.300	-16.300	9.266	-50.958	383.824	-5839.300	-10460.600
2026-04-08T04:39:00Z	44352.937	stop	4	-5822.019	-10490.613	-5826.700	-10482.900	1440.300	-16.200	9.022	-50.954	383.721	-5839.300	-10460.600
2026-04-08T04:39:01Z	44354.062	drive	5	-5801.758	-10453.142	-5826.600	-10482.900	1440.200	-16.200	38.765	-50.953	383.706	-5839.300	-10460.600
2026-04-08T04:39:03Z	44355.203	drive	5	-5801.758	-10453.142	-5826.600	-10482.900	1440.200	-16.100	38.765	-50.954	383.713	-5839.300	-10460.600
2026-04-08T04:39:04Z	44356.328	drive	5	-5801.758	-10453.142	-5826.600	-10482.900	1440.200	-16.100	38.765	-50.949	383.610	-5839.300	-10460.600
2026-04-08T04:39:05Z	44357.500	drive	5	-5801.758	-10453.142	-5826.400	-10483.000	1440.200	-14.700	38.714	-50.940	383.375	-5839.300	-10460.600
2026-04-08T04:39:06Z	44358.609	drive	5	-5801.758	-10453.142	-5826.200	-10482.900	1440.200	-11.700	38.510	-50.926	383.030	-5839.300	-10460.600
2026-04-08T04:39:07Z	44359.812	drive	5	-5801.758	-10453.142	-5825.800	-10482.900	1440.100	-7.100	38.257	-50.903	382.459	-5839.300	-10460.600
2026-04-08T04:39:08Z	44361.000	drive	5	-5801.758	-10453.142	-5825.300	-10482.800	1440.000	-0.300	37.866	-50.874	381.730	-5839.300	-10460.600
2026-04-08T04:39:09Z	44362.031	drive	5	-5801.758	-10453.142	-5824.700	-10482.601	1439.900	7.300	37.339	-50.845	381.015	-5839.300	-10460.600
2026-04-08T04:39:10Z	44363.140	drive	5	-5801.758	-10453.142	-5823.800	-10482.200	1439.800	18.100	36.473	-50.820	380.399	-5839.300	-10460.600
2026-04-08T04:39:12Z	44364.375	drive	5	-5801.758	-10453.142	-5823.100	-10481.700	1439.600	28.400	35.652	-50.794	379.771	-5839.300	-10460.600
2026-04-08T04:39:13Z	44365.468	drive	5	-5801.758	-10453.142	-5821.900	-10480.500	1439.300	39.400	33.973	-50.774	379.281	-5839.300	-10460.600
2026-04-08T04:39:14Z	44366.625	drive	5	-5801.758	-10453.142	-5821.400	-10480.300	1439.200	34.600	33.517	-50.764	379.027	-5839.300	-10460.600
2026-04-08T04:39:15Z	44367.703	drive	5	-5801.758	-10453.142	-5821.200	-10480.200	1439.200	31.800	33.319	-50.763	379.010	-5839.300	-10460.600
2026-04-08T04:39:16Z	44368.781	drive	5	-5801.758	-10453.142	-5821.100	-10480.200	1439.200	31.600	33.261	-50.773	379.258	-5839.300	-10460.600
2026-04-08T04:39:17Z	44369.906	drive	5	-5801.758	-10453.142	-5821.400	-10480.300	1439.200	35.100	33.517	-50.781	379.440	-5839.300	-10460.600
2026-04-08T04:39:18Z	44371.078	drive	5	-5801.758	-10453.142	-5821.600	-10480.400	1439.300	37.100	33.716	-50.781	379.437	-5839.300	-10460.600
2026-04-08T04:39:20Z	44372.203	drive	5	-5801.758	-10453.142	-5821.600	-10480.400	1439.300	37.700	33.716	-50.773	379.248	-5839.300	-10460.600
2026-04-08T04:39:21Z	44373.375	drive	5	-5801.758	-10453.142	-5821.500	-10480.200	1439.200	40.500	33.495	-50.762	378.984	-5839.300	-10460.600
2026-04-08T04:39:22Z	44374.484	drive	5	-5801.758	-10453.142	-5821.300	-10479.900	1439.200	43.900	33.135	-50.751	378.703	-5839.300	-10460.600
2026-04-08T04:39:23Z	44375.593	drive	5	-5801.758	-10453.142	-5820.600	-10478.900	1439.000	52.600	31.914	-50.739	378.403	-5839.300	-10460.600
2026-04-08T04:39:24Z	44376.718	drive	5	-5801.758	-10453.142	-5820.200	-10478.200	1438.900	56.600	31.113	-50.724	378.034	-5839.300	-10460.600
2026-04-08T04:39:25Z	44377.968	drive	5	-5801.758	-10453.142	-5819.800	-10477.300	1438.800	60.200	30.152	-50.708	377.664	-5839.300	-10460.600
2026-04-08T04:39:26Z	44379.000	drive	5	-5801.758	-10453.142	-5819.300	-10476.400	1438.700	62.000	29.132	-50.693	377.276	-5839.300	-10460.600
2026-04-08T04:39:27Z	44380.140	drive	5	-5801.758	-10453.142	-5818.800	-10475.400	1438.500	62.300	28.034	-50.676	376.861	-5839.300	-10460.600
2026-04-08T04:39:29Z	44381.265	drive	5	-5801.758	-10453.142	-5818.300	-10474.500	1438.400	62.200	27.015	-50.657	376.412	-5839.300	-10460.600
2026-04-08T04:39:30Z	44382.390	drive	5	-5801.758	-10453.142	-5817.700	-10473.500	1438.300	61.500	25.857	-50.635	375.865	-5839.300	-10460.600
2026-04-08T04:39:31Z	44383.562	drive	5	-5801.758	-10453.142	-5816.500	-10471.500	1438.000	57.400	23.545	-50.609	375.223	-5839.300	-10460.600
2026-04-08T04:39:32Z	44384.687	drive	5	-5801.758	-10453.142	-5815.700	-10470.500	1437.800	53.800	22.264	-50.577	374.448	-5839.300	-10460.600
2026-04-08T04:39:33Z	44385.828	drive	5	-5801.758	-10453.142	-5814.800	-10469.500	1437.600	48.600	20.921	-50.549	373.766	-5839.300	-10460.600
2026-04-08T04:39:34Z	44386.937	stop	5	-5801.758	-10453.142	-5814.000	-10468.700	1437.500	47.000	19.797	-50.523	373.157	-5839.300	-10460.600
2026-04-08T04:39:35Z	44388.093	drive	6	-5858.109	-10428.850	-5813.300	-10467.900	1437.300	47.000	59.437	-50.507	372.758	-5839.300	-10460.600
2026-04-08T04:39:37Z	44389.281	drive	6	-5858.109	-10428.850	-5812.700	-10467.400	1437.200	47.100	59.566	-50.498	372.538	-5839.300	-10460.600
2026-04-08T04:39:38Z	44390.375	drive	6	-5858.109	-10428.850	-5812.400	-10467.000	1437.100	47.100	59.538	-50.490	372.361	-5839.300	-10460.600
2026-04-08T04:39:39Z	44391.609	drive	6	-5858.109	-10428.850	-5811.900	-10466.500	1437.000	47.600	59.606	-50.483	372.189	-5839.300	-10460.600
2026-04-08T04:39:40Z	44392.687	drive	6	-5858.109	-10428.850	-5811.700	-10466.000	1437.000	53.500	59.447	-50.479	372.080	-5839.300	-10460.600
2026-04-08T04:39:41Z	44393.843	drive	6	-5858.109	-10428.850	-5811.500	-10465.400	1437.000	61.000	59.231	-50.477	372.041	-5839.300	-10460.600
2026-04-08T04:39:42Z	44394.984	drive	6	-5858.109	-10428.850	-5811.400	-10464.700	1436.900	68.400	58.881	-50.483	372.175	-5839.300	-10460.600
2026-04-08T04:39:43Z	44396.171	drive	6	-5858.109	-10428.850	-5811.300	-10463.900	1436.900	78.500	58.478	-50.497	372.530	-5839.300	-10460.600
2026-04-08T04:39:45Z	44397.343	drive	6	-5858.109	-10428.850	-5811.400	-10463.000	1436.900	88.800	57.862	-50.520	373.071	-5839.300	-10460.600
