iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status
2026-04-06T21:28:49Z	1747191.060	dumblocate_drive_last_known	loop_tick	0	-1373.752	-2453.001	300.000	1179.980	4000.000	
2026-04-06T21:28:49Z	1747191.150	dumblocate_drive_last_known	draw	0	-1373.752	-2453.001	300.000	1179.980	4000.000	Running | Goals: 0
2026-04-06T21:28:49Z	1747191.353	dumblocate_drive_last_known	loop_tick	1	-1373.752	-2453.001	300.000	1179.980	4000.000	
2026-04-06T21:28:50Z	1747191.475	dumblocate_drive_last_known	draw	1	-1373.752	-2453.001	300.000	1179.980	4000.000	Running | Goals: 0
2026-04-06T21:28:50Z	1747191.678	dumblocate_drive_last_known	loop_tick	2	-1373.752	-2453.001	300.000	1179.980	4000.000	
2026-04-06T21:28:50Z	1747191.776	dumblocate_drive_last_known	draw	2	-1373.752	-2453.001	300.000	1179.980	4000.000	Running | Goals: 0
2026-04-06T21:28:50Z	1747191.979	dumblocate_drive_last_known	loop_tick	3	-1373.752	-2453.001	300.000	1179.980	4000.000	
2026-04-06T21:28:50Z	1747192.079	dumblocate_drive_last_known	draw	3	-1373.752	-2453.001	300.000	1179.980	4000.000	Running | Goals: 0
2026-04-06T21:28:50Z	1747192.282	dumblocate_drive_last_known	loop_tick	4	-1373.752	-2453.001	300.000	1179.980	4000.000	
2026-04-06T21:28:50Z	1747192.386	dumblocate_drive_last_known	draw	4	-1373.752	-2453.001	300.000	1179.980	4000.000	Running | Goals: 0
2026-04-06T21:28:51Z	1747192.589	dumblocate_drive_last_known	loop_tick	5	-1373.752	-2453.001	300.000	1179.980	4000.000	
2026-04-06T21:28:51Z	1747192.704	dumblocate_drive_last_known	draw	5	-1373.752	-2453.001	300.000	1179.980	4000.000	Running | Goals: 0
2026-04-06T21:28:51Z	1747192.911	dumblocate_drive_last_known	loop_tick	6	-1373.752	-2453.001	300.000	1179.980	4000.000	
2026-04-06T21:28:51Z	1747193.005	dumblocate_drive_last_known	draw	6	-1373.752	-2453.001	300.000	1179.980	4000.000	Running | Goals: 0
2026-04-06T21:28:51Z	1747193.207	dumblocate_drive_last_known	loop_tick	7	-1373.752	-2453.001	300.000	1179.980	4000.000	
2026-04-06T21:28:51Z	1747193.314	dumblocate_drive_last_known	draw	7	-1373.752	-2453.001	300.000	1179.980	4000.000	Running | Goals: 0
2026-04-06T21:28:52Z	1747193.517	dumblocate_drive_last_known	loop_tick	8	-1373.752	-2453.001	300.000	1179.980	4000.000	
2026-04-06T21:28:52Z	1747193.654	dumblocate_drive_last_known	draw	8	-1373.752	-2453.001	300.000	1179.980	4000.000	Running | Goals: 0
2026-04-06T21:28:52Z	1747193.858	dumblocate_drive_last_known	loop_tick	9	-1373.752	-2453.001	300.000	1179.980	4000.000	
2026-04-06T21:28:52Z	1747193.963	dumblocate_drive_last_known	draw	9	-1373.752	-2453.001	300.000	1179.980	4000.000	Running | Goals: 0
2026-04-06T21:28:52Z	1747194.166	dumblocate_drive_last_known	loop_tick	10	-1373.752	-2453.001	300.000	1170.020	3990.955	
2026-04-06T21:28:52Z	1747194.288	dumblocate_drive_last_known	draw	10	-1373.752	-2453.001	300.000	1170.020	3990.955	Running | Goals: 0
2026-04-06T21:28:53Z	1747194.491	dumblocate_drive_last_known	loop_tick	11	-1373.752	-2453.001	300.000	1170.020	3990.955	
2026-04-06T21:28:53Z	1747194.597	dumblocate_drive_last_known	draw	11	-1373.752	-2453.001	300.000	1170.020	3990.955	Running | Goals: 0
2026-04-06T21:28:53Z	1747194.799	dumblocate_drive_last_known	loop_tick	12	-1373.752	-2453.001	300.000	1170.020	3990.955	
2026-04-06T21:28:53Z	1747194.931	dumblocate_drive_last_known	draw	12	-1373.752	-2453.001	300.000	1170.020	3990.955	Running | Goals: 0
2026-04-06T21:28:53Z	1747195.134	dumblocate_drive_last_known	loop_tick	13	-1373.752	-2453.001	300.000	1150.000	3972.790	
