iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-07T00:20:32Z	1757493.794	drive	-5801.100	-10378.200	1439.800	462.722	-52.793	9082.379
2026-04-07T00:20:34Z	1757495.548	drive	-5801.100	-10378.200	1439.800	462.722	-52.793	9082.379
2026-04-07T00:20:34Z	1757496.005	drive	-5801.100	-10378.300	1439.800	462.638	-52.791	9073.343
2026-04-07T00:20:35Z	1757497.166	drive	-5801.200	-10378.300	1439.800	462.585	-52.787	9069.133
2026-04-07T00:20:36Z	1757498.371	drive	-5801.200	-10378.400	1439.800	462.500	-52.780	9060.006
2026-04-07T00:20:38Z	1757499.472	drive	-5801.300	-10378.601	1439.800	462.277	-52.770	9037.633
2026-04-07T00:20:39Z	1757500.651	drive	-5801.600	-10379.200	1439.800	461.611	-52.755	8970.625
2026-04-07T00:20:40Z	1757501.740	drive	-5801.800	-10379.601	1439.800	461.166	-52.739	8925.880
2026-04-07T00:20:41Z	1757502.893	drive	-5802.000	-10380.000	1439.800	460.722	-52.718	8881.244
2026-04-07T00:20:42Z	1757504.065	drive	-5802.300	-10380.601	1439.800	460.055	-52.693	8814.128
2026-04-07T00:20:43Z	1757505.129	drive	-5802.500	-10381.200	1439.800	459.442	-52.665	8751.325
2026-04-07T00:20:44Z	1757506.278	drive	-5803.000	-10382.101	1439.800	458.415	-52.629	8648.611
2026-04-07T00:20:45Z	1757507.392	drive	-5803.400	-10382.900	1439.800	457.526	-52.596	8559.233
2026-04-07T00:20:47Z	1757508.501	drive	-5803.700	-10383.800	1439.800	456.607	-52.559	8464.996
2026-04-07T00:20:48Z	1757509.637	drive	-5804.500	-10385.500	1439.800	454.744	-52.525	8277.107
2026-04-07T00:20:49Z	1757510.757	drive	-5804.800	-10386.400	1439.800	453.824	-52.493	8182.794
2026-04-07T00:20:50Z	1757511.920	drive	-5805.000	-10387.400	1439.700	452.879	-52.458	8083.732
2026-04-07T00:20:51Z	1757513.058	drive	-5805.100	-10388.300	1439.700	452.067	-52.427	7998.094
2026-04-07T00:20:52Z	1757514.211	drive	-5805.200	-10389.300	1439.600	451.176	-52.396	7903.489
2026-04-07T00:20:53Z	1757515.235	drive	-5805.400	-10390.101	1439.600	450.395	-52.368	7822.649
2026-04-07T00:20:56Z	1757517.507	drive	-5805.500	-10391.000	1439.500	449.589	-52.303	7737.312
2026-04-07T00:20:57Z	1757518.578	drive	-5805.800	-10392.900	1439.500	447.829	-52.268	7553.454
2026-04-07T00:20:58Z	1757519.725	drive	-5806.000	-10393.900	1439.400	446.886	-52.234	7455.017
2026-04-07T00:20:59Z	1757520.823	drive	-5806.200	-10394.700	1439.400	446.107	-52.198	7374.538
2026-04-07T00:21:00Z	1757521.931	drive	-5806.600	-10395.800	1439.400	444.967	-52.157	7258.339
2026-04-07T00:21:01Z	1757523.123	drive	-5807.000	-10396.700	1439.400	443.995	-52.117	7159.941
2026-04-07T00:21:02Z	1757524.274	drive	-5807.600	-10397.601	1439.400	442.915	-52.082	7052.524
2026-04-07T00:21:03Z	1757525.350	drive	-5808.900	-10399.000	1439.500	441.032	-52.052	6869.298
2026-04-07T00:21:04Z	1757526.390	drive	-5809.600	-10399.400	1439.600	440.312	-52.024	6802.556
2026-04-07T00:21:06Z	1757527.620	drive	-5810.500	-10399.900	1439.700	439.401	-51.992	6718.543
2026-04-07T00:21:07Z	1757528.643	drive	-5811.300	-10400.200	1439.800	438.713	-51.964	6657.417
2026-04-07T00:21:08Z	1757529.784	drive	-5812.200	-10400.601	1439.900	437.887	-51.932	6583.562
2026-04-07T00:21:09Z	1757531.047	drive	-5813.100	-10401.000	1440.000	437.062	-51.895	6510.449
2026-04-07T00:21:10Z	1757532.085	drive	-5814.000	-10401.400	1440.100	436.238	-51.865	6437.922
2026-04-07T00:21:11Z	1757533.245	drive	-5815.500	-10402.400	1440.200	434.588	-51.827	6287.793
2026-04-07T00:21:12Z	1757534.367	drive	-5816.300	-10403.101	1440.300	433.564	-51.793	6192.874
2026-04-07T00:21:14Z	1757535.560	drive	-5816.800	-10403.800	1440.300	432.708	-51.754	6109.418
2026-04-07T00:21:15Z	1757536.622	drive	-5817.300	-10404.601	1440.400	431.760	-51.719	6016.578
2026-04-07T00:21:16Z	1757537.802	drive	-5817.800	-10405.400	1440.400	430.818	-51.678	5923.879
2026-04-07T00:21:17Z	1757538.875	drive	-5818.200	-10406.400	1440.400	429.760	-51.638	5816.184
2026-04-07T00:21:18Z	1757540.106	drive	-5818.600	-10407.200	1440.300	428.877	-51.595	5727.150
2026-04-07T00:21:19Z	1757541.143	drive	-5819.600	-10409.101	1440.300	426.739	-51.555	5513.870
2026-04-07T00:21:20Z	1757542.260	drive	-5820.200	-10410.101	1440.400	425.569	-51.516	5399.068
2026-04-07T00:21:21Z	1757543.357	drive	-5820.700	-10410.900	1440.400	424.627	-51.477	5306.603
2026-04-07T00:21:23Z	1757544.484	drive	-5821.300	-10411.700	1440.400	423.632	-51.436	5210.739
