iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status
2026-04-09T00:22:58Z	115401.673	dumblocate_drive_last_known	loop_tick	0	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-09T00:22:59Z	115401.823	dumblocate_drive_last_known	draw	0	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-09T00:22:59Z	115402.026	dumblocate_drive_last_known	loop_tick	1	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-09T00:22:59Z	115402.070	dumblocate_drive_last_known	draw	1	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-09T00:22:59Z	115402.273	dumblocate_drive_last_known	loop_tick	2	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-09T00:22:59Z	115402.315	dumblocate_drive_last_known	draw	2	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-09T00:22:59Z	115402.517	dumblocate_drive_last_known	loop_tick	3	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-09T00:22:59Z	115402.543	dumblocate_drive_last_known	draw	3	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-09T00:22:59Z	115402.745	dumblocate_drive_last_known	loop_tick	4	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-09T00:23:00Z	115402.770	dumblocate_drive_last_known	draw	4	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-09T00:23:00Z	115402.973	dumblocate_drive_last_known	loop_tick	5	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-09T00:23:00Z	115403.014	dumblocate_drive_last_known	draw	5	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-09T00:23:00Z	115403.223	dumblocate_drive_last_known	loop_tick	6	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-09T00:23:00Z	115403.317	dumblocate_drive_last_known	draw	6	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-09T00:23:00Z	115403.531	dumblocate_drive_last_known	loop_tick	7	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-09T00:23:00Z	115403.565	dumblocate_drive_last_known	draw	7	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-09T00:23:01Z	115403.767	dumblocate_drive_last_known	loop_tick	8	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-09T00:23:01Z	115403.801	dumblocate_drive_last_known	draw	8	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-09T00:23:01Z	115404.004	dumblocate_drive_last_known	loop_tick	9	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-09T00:23:01Z	115404.051	dumblocate_drive_last_known	draw	9	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-09T00:23:01Z	115404.270	dumblocate_drive_last_known	loop_tick	10	-17230.000	-36869.961	300.000	1179.980	41893.901	
2026-04-09T00:23:01Z	115404.292	dumblocate_drive_last_known	draw	10	-17230.000	-36869.961	300.000	1179.980	41893.901	Running | Goals: 0
2026-04-09T00:23:01Z	115404.495	dumblocate_drive_last_known	loop_tick	11	-17230.000	-36869.961	300.000	1170.020	41884.854	
2026-04-09T00:23:01Z	115404.521	dumblocate_drive_last_known	draw	11	-17230.000	-36869.961	300.000	1170.020	41884.854	Running | Goals: 0
2026-04-09T00:23:01Z	115404.760	dumblocate_drive_last_known	loop_tick	12	-17230.000	-36869.961	300.000	1170.020	41884.854	
2026-04-09T00:23:02Z	115404.821	dumblocate_drive_last_known	draw	12	-17230.000	-36869.961	300.000	1170.020	41884.854	Running | Goals: 0
2026-04-09T00:23:02Z	115405.023	dumblocate_drive_last_known	loop_tick	13	-17230.000	-36869.961	300.000	1170.020	41884.854	
2026-04-09T00:23:02Z	115405.067	dumblocate_drive_last_known	draw	13	-17230.000	-36869.961	300.000	1170.020	41884.854	Running | Goals: 0
2026-04-09T00:23:02Z	115405.270	dumblocate_drive_last_known	loop_tick	14	-17230.000	-36869.961	300.000	1170.020	41884.854	
2026-04-09T00:23:02Z	115405.293	dumblocate_drive_last_known	draw	14	-17230.000	-36869.961	300.000	1170.020	41884.854	Running | Goals: 0
2026-04-09T00:23:02Z	115405.496	dumblocate_drive_last_known	loop_tick	15	-17230.000	-36869.961	289.990	1150.000	41862.483	
2026-04-09T00:23:02Z	115405.518	dumblocate_drive_last_known	draw	15	-17230.000	-36869.961	289.990	1150.000	41862.483	Running | Goals: 0
2026-04-09T00:23:02Z	115405.720	dumblocate_drive_last_known	loop_tick	16	-17230.000	-36869.961	289.990	1150.000	41862.483	
2026-04-09T00:23:02Z	115405.743	dumblocate_drive_last_known	draw	16	-17230.000	-36869.961	289.990	1150.000	41862.483	Running | Goals: 0
2026-04-09T00:23:03Z	115405.947	dumblocate_drive_last_known	loop_tick	17	-17230.000	-36869.961	289.990	1150.000	41862.483	
2026-04-09T00:23:03Z	115405.979	dumblocate_drive_last_known	draw	17	-17230.000	-36869.961	289.990	1150.000	41862.483	Running | Goals: 0
2026-04-09T00:23:03Z	115406.187	dumblocate_drive_last_known	loop_tick	18	-17230.000	-36869.961	289.990	1150.000	41862.483	
2026-04-09T00:23:03Z	115406.210	dumblocate_drive_last_known	draw	18	-17230.000	-36869.961	289.990	1150.000	41862.483	Running | Goals: 0
2026-04-09T00:23:03Z	115406.438	dumblocate_drive_last_known	loop_tick	19	-17230.000	-36869.961	289.990	1150.000	41862.483	
2026-04-09T00:23:03Z	115406.478	dumblocate_drive_last_known	draw	19	-17230.000	-36869.961	289.990	1150.000	41862.483	Running | Goals: 0
2026-04-09T00:23:03Z	115406.680	dumblocate_drive_last_known	loop_tick	20	-17230.000	-36869.961	289.990	1129.980	41844.302	
2026-04-09T00:23:03Z	115406.712	dumblocate_drive_last_known	draw	20	-17230.000	-36869.961	289.990	1129.980	41844.302	Running | Goals: 0
2026-04-09T00:23:04Z	115406.915	dumblocate_drive_last_known	loop_tick	21	-17230.000	-36869.961	289.990	1129.980	41844.302	
2026-04-09T00:23:04Z	115406.939	dumblocate_drive_last_known	draw	21	-17230.000	-36869.961	289.990	1129.980	41844.302	Running | Goals: 0
2026-04-09T00:23:04Z	115407.141	dumblocate_drive_last_known	loop_tick	22	-17230.000	-36869.961	289.990	1129.980	41844.302	
2026-04-09T00:23:04Z	115407.171	dumblocate_drive_last_known	draw	22	-17230.000	-36869.961	289.990	1129.980	41844.302	Running | Goals: 0
2026-04-09T00:23:04Z	115407.373	dumblocate_drive_last_known	loop_tick	23	-17230.000	-36869.961	289.990	1129.980	41844.302	
2026-04-09T00:23:04Z	115407.413	dumblocate_drive_last_known	draw	23	-17230.000	-36869.961	289.990	1129.980	41844.302	Running | Goals: 0
2026-04-09T00:23:04Z	115407.615	dumblocate_drive_last_known	loop_tick	24	-17230.000	-36869.961	269.971	1100.000	41808.694	
2026-04-09T00:23:04Z	115407.657	dumblocate_drive_last_known	draw	24	-17230.000	-36869.961	269.971	1100.000	41808.694	Running | Goals: 0
2026-04-09T00:23:05Z	115407.879	dumblocate_drive_last_known	loop_tick	25	-17230.000	-36869.961	269.971	1100.000	41808.694	
2026-04-09T00:23:05Z	115407.903	dumblocate_drive_last_known	draw	25	-17230.000	-36869.961	269.971	1100.000	41808.694	Running | Goals: 0
2026-04-09T00:23:05Z	115408.105	dumblocate_drive_last_known	loop_tick	26	-17230.000	-36869.961	269.971	1100.000	41808.694	
2026-04-09T00:23:05Z	115408.162	dumblocate_drive_last_known	draw	26	-17230.000	-36869.961	269.971	1100.000	41808.694	Running | Goals: 0
2026-04-09T00:23:05Z	115408.369	dumblocate_drive_last_known	loop_tick	27	-17230.000	-36869.961	250.000	1060.058	41764.061	
2026-04-09T00:23:05Z	115408.391	dumblocate_drive_last_known	draw	27	-17230.000	-36869.961	250.000	1060.058	41764.061	Running | Goals: 0
