elapsed_s,step_idx,iso_time,throttle_cmd,steering_cmd,brakes_cmd,lidar_00_cm,lidar_01_cm,lidar_02_cm,lidar_03_cm,lidar_04_cm,lidar_05_cm,lidar_06_cm,lidar_07_cm,lidar_08_cm,lidar_09_cm,lidar_10_cm,lidar_11_cm,lidar_12_cm,lidar_13_cm,lidar_14_cm,lidar_15_cm,lidar_16_cm,telemetry_throttle,telemetry_steering,telemetry_speed
0.015,0,2026-03-15T15:44:41.011,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.078,1,2026-03-15T15:44:41.069,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.125,2,2026-03-15T15:44:41.123,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.187,3,2026-03-15T15:44:41.177,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.234,4,2026-03-15T15:44:41.230,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.297,5,2026-03-15T15:44:41.283,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.343,6,2026-03-15T15:44:41.338,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.390,7,2026-03-15T15:44:41.390,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.453,8,2026-03-15T15:44:41.443,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.500,9,2026-03-15T15:44:41.496,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.562,10,2026-03-15T15:44:41.549,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.609,11,2026-03-15T15:44:41.604,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.656,12,2026-03-15T15:44:41.658,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.718,13,2026-03-15T15:44:41.711,0.000,0.000,1,-1.000,519.620,-1.000,569.900,899.240,430.660,442.300,401.950,402.170,637.290,301.450,292.630,641.770,792.670,-1.000,962.460,-1.000,0.000,0.000,0.000
0.765,14,2026-03-15T15:44:41.763,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
0.828,15,2026-03-15T15:44:41.823,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
0.875,16,2026-03-15T15:44:41.876,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
0.937,17,2026-03-15T15:44:41.929,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
0.984,18,2026-03-15T15:44:41.981,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.047,19,2026-03-15T15:44:42.034,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.093,20,2026-03-15T15:44:42.086,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.140,21,2026-03-15T15:44:42.139,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.203,22,2026-03-15T15:44:42.192,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.250,23,2026-03-15T15:44:42.245,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.297,24,2026-03-15T15:44:42.297,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.359,25,2026-03-15T15:44:42.350,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.406,26,2026-03-15T15:44:42.403,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.453,27,2026-03-15T15:44:42.455,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.515,28,2026-03-15T15:44:42.508,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.562,29,2026-03-15T15:44:42.560,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.625,30,2026-03-15T15:44:42.612,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.672,31,2026-03-15T15:44:42.665,0.000,0.000,1,0.000,519.580,-1.000,569.610,895.430,430.930,442.530,405.590,405.950,642.130,316.130,307.210,655.260,856.710,-1.000,962.340,-1.000,0.000,0.000,0.000
1.750,32,2026-03-15T15:44:42.745,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
1.812,33,2026-03-15T15:44:42.806,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
1.859,34,2026-03-15T15:44:42.859,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
1.922,35,2026-03-15T15:44:42.911,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
1.968,36,2026-03-15T15:44:42.964,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.015,37,2026-03-15T15:44:43.017,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.078,38,2026-03-15T15:44:43.069,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.125,39,2026-03-15T15:44:43.123,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.187,40,2026-03-15T15:44:43.176,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.234,41,2026-03-15T15:44:43.227,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.281,42,2026-03-15T15:44:43.281,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.343,43,2026-03-15T15:44:43.335,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.390,44,2026-03-15T15:44:43.387,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.453,45,2026-03-15T15:44:43.441,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.500,46,2026-03-15T15:44:43.495,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.547,47,2026-03-15T15:44:43.548,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.609,48,2026-03-15T15:44:43.602,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.656,49,2026-03-15T15:44:43.655,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.718,50,2026-03-15T15:44:43.707,0.000,0.000,1,-1.000,519.730,-1.000,569.590,893.600,431.220,442.790,407.880,408.210,645.290,324.960,316.050,663.170,856.750,-1.000,962.290,-1.000,0.000,0.000,0.000
2.765,51,2026-03-15T15:44:43.759,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
2.828,52,2026-03-15T15:44:43.814,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
2.875,53,2026-03-15T15:44:43.867,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
2.922,54,2026-03-15T15:44:43.919,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
2.984,55,2026-03-15T15:44:43.972,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.031,56,2026-03-15T15:44:44.024,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.078,57,2026-03-15T15:44:44.077,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.140,58,2026-03-15T15:44:44.129,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.187,59,2026-03-15T15:44:44.183,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.234,60,2026-03-15T15:44:44.236,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.297,61,2026-03-15T15:44:44.289,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.343,62,2026-03-15T15:44:44.342,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.406,63,2026-03-15T15:44:44.394,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.453,64,2026-03-15T15:44:44.448,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.500,65,2026-03-15T15:44:44.500,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.562,66,2026-03-15T15:44:44.555,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.609,67,2026-03-15T15:44:44.608,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.672,68,2026-03-15T15:44:44.660,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.718,69,2026-03-15T15:44:44.713,0.000,0.000,1,-1.000,519.670,-1.000,569.650,895.020,431.040,442.630,406.230,406.530,643.060,318.420,309.490,657.250,856.710,-1.000,962.350,-1.000,0.000,0.000,0.000
3.797,70,2026-03-15T15:44:44.787,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
3.875,71,2026-03-15T15:44:44.870,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
3.922,72,2026-03-15T15:44:44.923,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
3.984,73,2026-03-15T15:44:44.975,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.031,74,2026-03-15T15:44:45.027,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.093,75,2026-03-15T15:44:45.080,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.140,76,2026-03-15T15:44:45.132,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.187,77,2026-03-15T15:44:45.185,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.250,78,2026-03-15T15:44:45.238,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.297,79,2026-03-15T15:44:45.290,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.343,80,2026-03-15T15:44:45.344,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.406,81,2026-03-15T15:44:45.397,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.453,82,2026-03-15T15:44:45.450,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.515,83,2026-03-15T15:44:45.502,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.562,84,2026-03-15T15:44:45.556,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.609,85,2026-03-15T15:44:45.608,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.672,86,2026-03-15T15:44:45.663,0.000,0.000,1,0.000,519.620,-1.000,569.710,896.880,430.820,442.420,404.060,404.250,640.150,309.720,300.770,649.220,856.660,-1.000,962.420,-1.000,0.000,0.000,0.000
4.750,87,2026-03-15T15:44:45.744,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
4.812,88,2026-03-15T15:44:45.804,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
4.859,89,2026-03-15T15:44:45.861,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
4.922,90,2026-03-15T15:44:45.914,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
4.968,91,2026-03-15T15:44:45.967,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.031,92,2026-03-15T15:44:46.019,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.078,93,2026-03-15T15:44:46.073,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.125,94,2026-03-15T15:44:46.125,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.187,95,2026-03-15T15:44:46.179,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.234,96,2026-03-15T15:44:46.233,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.297,97,2026-03-15T15:44:46.286,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.343,98,2026-03-15T15:44:46.339,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.390,99,2026-03-15T15:44:46.392,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.453,100,2026-03-15T15:44:46.445,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.500,101,2026-03-15T15:44:46.498,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.562,102,2026-03-15T15:44:46.551,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.609,103,2026-03-15T15:44:46.604,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.656,104,2026-03-15T15:44:46.657,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.718,105,2026-03-15T15:44:46.710,0.000,0.000,1,-1.000,519.640,-1.000,569.710,896.590,430.860,442.460,404.410,404.600,640.640,311.090,302.140,650.470,856.660,-1.000,962.410,-1.000,0.000,0.000,0.000
5.797,106,2026-03-15T15:44:46.793,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
5.859,107,2026-03-15T15:44:46.851,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
5.906,108,2026-03-15T15:44:46.905,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
5.968,109,2026-03-15T15:44:46.958,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
6.015,110,2026-03-15T15:44:47.011,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
6.062,111,2026-03-15T15:44:47.064,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
6.125,112,2026-03-15T15:44:47.117,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
6.172,113,2026-03-15T15:44:47.171,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
6.234,114,2026-03-15T15:44:47.224,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
6.281,115,2026-03-15T15:44:47.278,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
6.343,116,2026-03-15T15:44:47.331,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
6.390,117,2026-03-15T15:44:47.385,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
6.437,118,2026-03-15T15:44:47.439,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
6.500,119,2026-03-15T15:44:47.492,0.000,0.000,1,12.570,519.650,-1.000,569.690,896.170,430.910,442.510,404.880,405.100,641.270,312.960,304.010,652.200,856.670,-1.000,962.390,-1.000,0.000,0.000,0.000
