iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-07T01:06:43Z	1760264.841	drive	-5664.000	-10080.101	1440.400	788.939	1.000	41893.901
2026-04-07T01:06:46Z	1760267.422	drive	-5664.000	-10080.101	1440.400	788.939	1.000	41893.901
2026-04-07T01:06:48Z	1760269.465	drive	-5664.000	-10080.101	1440.400	788.939	1.000	41893.901
2026-04-07T01:06:50Z	1760272.055	drive	-5664.100	-10080.300	1440.400	788.717	1.000	41871.619
2026-04-07T01:06:52Z	1760274.330	drive	-5664.200	-10080.601	1440.500	788.403	1.000	41840.112
2026-04-07T01:06:54Z	1760276.122	drive	-5664.300	-10080.900	1440.500	788.092	1.000	41808.694
2026-04-07T01:06:56Z	1760277.874	drive	-5664.600	-10081.400	1440.500	787.510	1.000	41750.736
2026-04-07T01:06:58Z	1760279.634	drive	-5664.800	-10081.700	1440.500	787.150	1.000	41715.130
2026-04-07T01:06:59Z	1760281.390	drive	-5665.200	-10082.101	1440.600	786.603	1.000	41662.039
2026-04-07T01:07:01Z	1760283.172	drive	-5665.800	-10082.800	1440.600	785.701	1.000	41573.445
2026-04-07T01:07:03Z	1760284.929	drive	-5666.600	-10083.700	1440.700	784.523	1.000	41458.258
2026-04-07T01:07:05Z	1760286.697	drive	-5667.000	-10084.200	1440.700	783.892	1.000	41396.148
2026-04-07T01:07:07Z	1760288.445	drive	-5667.100	-10084.900	1440.800	783.229	1.000	41328.320
2026-04-07T01:07:08Z	1760290.219	drive	-5666.900	-10084.900	1440.700	783.329	1.000	41336.665
2026-04-07T01:07:10Z	1760292.171	drive	-5667.000	-10085.000	1440.800	783.191	1.000	41323.438
2026-04-07T01:07:12Z	1760293.917	drive	-5667.100	-10085.000	1440.800	783.142	1.000	41319.265
2026-04-07T01:07:14Z	1760295.657	drive	-5667.100	-10085.000	1440.800	783.142	1.000	41319.265
2026-04-07T01:07:16Z	1760297.439	drive	-5667.100	-10085.000	1440.800	783.142	1.000	41319.265
2026-04-07T01:07:17Z	1760299.220	drive	-5667.100	-10085.000	1440.800	783.142	1.000	41319.265
2026-04-07T01:07:19Z	1760300.971	drive	-5667.100	-10084.900	1440.800	783.229	1.000	41328.320
2026-04-07T01:07:21Z	1760302.746	drive	-5666.600	-10084.700	1440.800	783.647	1.000	41367.369
2026-04-07T01:07:23Z	1760304.520	drive	-5666.300	-10084.400	1440.700	784.057	1.000	41407.130
2026-04-07T01:07:24Z	1760306.265	drive	-5665.300	-10083.700	1440.700	785.155	1.000	41512.572
2026-04-07T01:07:52Z	1760333.582	drive	-5662.600	-10081.800	1440.500	788.135	1.000	41798.618
2026-04-07T01:07:53Z	1760335.339	drive	-5662.600	-10081.800	1440.500	788.135	1.000	41798.618
2026-04-07T01:07:55Z	1760337.128	drive	-5662.600	-10081.800	1440.500	788.135	1.000	41798.618
2026-04-07T01:07:57Z	1760338.847	drive	-5662.500	-10081.800	1440.500	788.184	1.000	41802.850
2026-04-07T01:07:59Z	1760340.608	drive	-5662.000	-10081.601	1440.400	788.605	1.000	41842.066
2026-04-07T01:08:01Z	1760342.471	drive	-5661.300	-10081.101	1440.400	789.383	1.000	41917.025
2026-04-07T01:08:02Z	1760344.330	drive	-5660.900	-10080.700	1440.400	789.928	1.000	41970.282
2026-04-07T01:08:04Z	1760346.252	drive	-5660.900	-10080.700	1440.400	789.928	1.000	41970.282
2026-04-07T01:08:06Z	1760348.300	drive	-5661.000	-10081.200	1440.400	789.443	1.000	41920.771
2026-04-07T01:08:08Z	1760350.368	drive	-5660.900	-10081.101	1440.400	789.579	1.000	41934.043
2026-04-07T01:08:10Z	1760352.156	drive	-5660.500	-10080.500	1440.400	790.298	1.000	42005.410
2026-04-07T01:08:12Z	1760353.987	drive	-5660.300	-10080.000	1440.300	790.834	1.000	42059.155
2026-04-07T01:08:14Z	1760355.831	drive	-5660.300	-10079.900	1440.300	790.921	1.000	42068.169
2026-04-07T01:08:16Z	1760357.615	drive	-5660.300	-10080.000	1440.300	790.834	1.000	42059.155
2026-04-07T01:08:18Z	1760359.428	drive	-5660.500	-10080.500	1440.300	790.301	1.000	42005.410
2026-04-07T01:08:19Z	1760361.179	drive	-5660.700	-10081.200	1440.400	789.589	1.000	41933.531
2026-04-07T01:08:21Z	1760363.008	drive	-5661.100	-10082.400	1440.400	788.348	1.000	41807.912
2026-04-07T01:08:23Z	1760364.809	drive	-5661.300	-10083.101	1440.500	787.637	1.000	41736.040
2026-04-07T01:08:25Z	1760366.567	drive	-5661.900	-10084.900	1440.500	785.775	1.000	41547.682
2026-04-07T01:08:27Z	1760368.531	drive	-5662.400	-10086.900	1440.600	783.785	1.000	41345.501
2026-04-07T01:08:28Z	1760370.342	drive	-5662.900	-10089.000	1440.700	781.709	1.000	41134.360
2026-04-07T01:08:30Z	1760372.128	drive	-5663.300	-10090.900	1440.800	779.856	1.000	40945.537
2026-04-07T01:08:32Z	1760373.863	drive	-5663.500	-10092.800	1440.800	778.105	1.000	40765.503
2026-04-07T01:08:34Z	1760375.627	drive	-5663.600	-10093.700	1440.800	777.273	1.000	40679.961
2026-04-07T01:08:35Z	1760377.406	drive	-5664.200	-10095.700	1440.900	775.236	1.000	40473.672
2026-04-07T01:08:37Z	1760379.176	drive	-5665.300	-10097.601	1441.000	773.038	1.000	40254.748
2026-04-07T01:08:39Z	1760380.924	drive	-5666.800	-10098.900	1441.200	771.162	1.000	40072.778
2026-04-07T01:08:41Z	1760382.748	drive	-5667.700	-10099.400	1441.300	770.281	1.000	39988.955
2026-04-07T01:08:43Z	1760384.596	drive	-5669.600	-10100.000	1441.500	768.819	1.000	39853.534
2026-04-07T01:08:44Z	1760386.343	drive	-5671.400	-10100.500	1441.600	767.497	1.000	39731.908
2026-04-07T01:08:46Z	1760388.081	drive	-5673.400	-10101.101	1441.600	765.996	1.000	39593.266
2026-04-07T01:08:48Z	1760389.868	drive	-5675.100	-10102.000	1441.700	764.379	1.000	39440.533
2026-04-07T01:08:50Z	1760391.633	drive	-5675.700	-10102.601	1441.700	763.563	1.000	39360.955
2026-04-07T01:08:51Z	1760393.398	drive	-5676.600	-10104.101	1441.600	761.818	1.000	39187.127
2026-04-07T01:08:53Z	1760395.147	drive	-5677.200	-10105.900	1441.700	759.952	1.000	38998.482
2026-04-07T01:08:55Z	1760397.073	drive	-5677.400	-10107.400	1441.800	758.542	1.000	38853.778
2026-04-07T01:08:57Z	1760398.825	drive	-5677.500	-10107.900	1441.800	758.057	1.000	38804.156
2026-04-07T01:08:59Z	1760400.803	drive	-5677.600	-10109.700	1441.700	756.441	1.000	38636.451
2026-04-07T01:09:01Z	1760402.621	drive	-5678.100	-10111.200	1441.600	754.892	1.000	38479.297
2026-04-07T01:09:03Z	1760404.672	drive	-5678.900	-10112.500	1441.700	753.365	1.000	38327.771
2026-04-07T01:09:05Z	1760406.446	drive	-5680.100	-10113.500	1441.700	751.906	1.000	38186.780
2026-04-07T01:09:06Z	1760408.200	drive	-5681.600	-10114.101	1441.800	750.648	1.000	38069.818
2026-04-07T01:09:08Z	1760409.940	drive	-5683.200	-10114.400	1441.900	749.605	1.000	37976.482
2026-04-07T01:09:10Z	1760411.669	drive	-5684.100	-10114.601	1441.900	748.993	1.000	37921.314
