iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-08T18:41:29Z	94898.406	drive	-5664.100	-10088.200	1440.800	781.813	1.000	41155.391
2026-04-08T18:41:31Z	94900.312	drive	-5664.100	-10088.200	1440.700	781.816	1.000	41155.391
2026-04-08T18:41:33Z	94902.093	drive	-5664.100	-10088.200	1440.800	781.813	1.000	41155.391
2026-04-08T18:41:34Z	94903.906	drive	-5664.100	-10088.200	1440.800	781.813	1.000	41155.391
2026-04-08T18:41:36Z	94905.656	drive	-5664.000	-10088.200	1440.700	781.865	1.000	41159.653
2026-04-08T18:41:38Z	94907.406	drive	-5664.000	-10088.300	1440.700	781.778	1.000	41150.641
2026-04-08T18:41:40Z	94909.140	drive	-5664.000	-10088.300	1440.700	781.778	1.000	41150.641
2026-04-08T18:41:41Z	94910.937	drive	-5663.900	-10088.300	1440.700	781.827	1.000	41154.906
2026-04-08T18:41:43Z	94912.828	drive	-5663.900	-10088.300	1440.700	781.827	1.000	41154.906
2026-04-08T18:41:45Z	94914.609	drive	-5663.900	-10088.400	1440.700	781.740	1.000	41145.807
2026-04-08T18:41:47Z	94916.375	drive	-5663.800	-10088.400	1440.700	781.789	1.000	41150.054
2026-04-08T18:41:49Z	94918.125	drive	-5663.800	-10088.400	1440.700	781.789	1.000	41150.054
2026-04-08T18:41:50Z	94919.890	drive	-5663.800	-10088.500	1440.700	781.702	1.000	41141.045
2026-04-08T18:41:52Z	94921.843	drive	-5663.700	-10088.500	1440.700	781.751	1.000	41145.316
2026-04-08T18:41:54Z	94923.609	drive	-5663.700	-10088.400	1440.700	781.838	1.000	41154.324
2026-04-08T18:41:56Z	94925.390	drive	-5663.600	-10087.900	1440.700	782.322	1.000	41203.817
2026-04-08T18:41:58Z	94927.187	drive	-5663.400	-10087.000	1440.700	783.205	1.000	41293.802
2026-04-08T18:41:59Z	94928.937	drive	-5663.000	-10085.500	1440.600	784.711	1.000	41446.556
2026-04-08T18:42:11Z	94940.562	drive	-5661.300	-10080.300	1440.400	790.081	1.000	41989.538
2026-04-08T18:42:13Z	94942.640	drive	-5661.300	-10080.400	1440.400	789.993	1.000	41980.429
2026-04-08T18:42:15Z	94944.406	drive	-5661.600	-10080.700	1440.400	789.585	1.000	41940.567
2026-04-08T18:42:17Z	94946.140	drive	-5661.600	-10080.601	1440.400	789.672	1.000	41949.590
2026-04-08T18:42:18Z	94947.890	drive	-5661.500	-10080.400	1440.400	789.896	1.000	41971.965
2026-04-08T18:42:20Z	94949.875	drive	-5661.300	-10079.500	1440.300	790.781	1.000	42061.991
2026-04-08T18:42:22Z	94951.671	drive	-5660.800	-10078.700	1440.300	791.723	1.000	42155.617
2026-04-08T18:42:24Z	94953.468	drive	-5660.300	-10078.200	1440.200	792.406	1.000	42222.092
2026-04-08T18:42:26Z	94955.281	drive	-5660.100	-10078.000	1440.200	792.679	1.000	42248.712
2026-04-08T18:42:27Z	94957.031	drive	-5660.300	-10078.200	1440.200	792.406	1.000	42222.092
2026-04-08T18:42:29Z	94958.953	drive	-5660.800	-10078.500	1440.300	791.898	1.000	42173.754
2026-04-08T18:42:31Z	94960.703	drive	-5661.300	-10078.800	1440.300	791.392	1.000	42125.442
2026-04-08T18:42:33Z	94962.453	drive	-5662.200	-10079.400	1440.300	790.429	1.000	42033.021
2026-04-08T18:42:35Z	94964.218	drive	-5663.300	-10080.200	1440.400	789.193	1.000	41914.187
2026-04-08T18:42:36Z	94965.984	drive	-5664.700	-10081.300	1440.500	787.549	1.000	41755.686
2026-04-08T18:42:38Z	94967.781	drive	-5665.500	-10081.900	1440.600	786.633	1.000	41667.713
2026-04-08T18:42:40Z	94969.546	drive	-5666.800	-10083.000	1440.700	785.038	1.000	41513.601
2026-04-08T18:42:42Z	94971.296	drive	-5668.100	-10084.000	1440.800	783.531	1.000	41368.704
2026-04-08T18:42:43Z	94973.031	drive	-5668.600	-10083.800	1440.800	783.465	1.000	41366.272
2026-04-08T18:42:45Z	94974.859	drive	-5668.700	-10083.700	1440.800	783.504	1.000	41371.217
2026-04-08T18:42:47Z	94976.796	drive	-5668.700	-10083.800	1440.800	783.416	1.000	41362.142
2026-04-08T18:42:49Z	94978.562	drive	-5668.700	-10083.900	1440.800	783.328	1.000	41352.979
2026-04-08T18:42:51Z	94980.328	drive	-5668.700	-10083.900	1440.800	783.328	1.000	41352.979
2026-04-08T18:42:53Z	94982.234	drive	-5668.700	-10083.900	1440.800	783.328	1.000	41352.979
2026-04-08T18:42:54Z	94983.953	drive	-5668.500	-10083.500	1440.800	783.775	1.000	41397.711
2026-04-08T18:42:56Z	94985.734	drive	-5668.400	-10083.200	1440.800	784.086	1.000	41429.151
2026-04-08T18:42:58Z	94987.500	drive	-5668.000	-10082.200	1440.700	785.157	1.000	41536.743
2026-04-08T18:43:00Z	94989.234	drive	-5667.300	-10080.700	1440.600	786.811	1.000	41702.249
2026-04-08T18:43:11Z	95000.765	drive	-5664.700	-10075.400	1440.200	792.716	1.000	42292.296
2026-04-08T18:43:13Z	95003.031	drive	-5664.900	-10075.700	1440.200	792.357	1.000	42256.746
2026-04-08T18:43:15Z	95004.875	drive	-5665.000	-10075.800	1440.200	792.222	1.000	42243.542
2026-04-08T18:43:17Z	95006.640	drive	-5665.000	-10075.700	1440.200	792.309	1.000	42252.615
2026-04-08T18:43:19Z	95008.390	drive	-5664.800	-10075.101	1440.200	792.930	1.000	42315.475
2026-04-08T18:43:21Z	95010.421	drive	-5664.400	-10074.200	1440.100	793.915	1.000	42414.013
2026-04-08T18:43:23Z	95012.203	drive	-5664.000	-10073.601	1440.000	794.635	1.000	42485.131
2026-04-08T18:43:24Z	95013.984	drive	-5663.800	-10073.400	1440.000	794.907	1.000	42511.608
2026-04-08T18:43:26Z	95015.750	drive	-5663.900	-10073.400	1440.000	794.859	1.000	42507.497
2026-04-08T18:43:28Z	95017.515	drive	-5664.300	-10073.500	1440.100	794.576	1.000	42481.915
2026-04-08T18:43:30Z	95019.281	drive	-5665.000	-10073.800	1440.100	793.976	1.000	42425.804
2026-04-08T18:43:32Z	95021.234	drive	-5666.100	-10074.200	1440.100	793.096	1.000	42344.187
2026-04-08T18:43:33Z	95023.015	drive	-5667.400	-10074.900	1440.200	791.855	1.000	42227.223
2026-04-08T18:43:35Z	95024.765	drive	-5668.200	-10075.200	1440.200	791.209	1.000	42167.304
2026-04-08T18:43:37Z	95026.515	drive	-5669.700	-10076.000	1440.300	789.786	1.000	42033.469
2026-04-08T18:43:39Z	95028.281	drive	-5671.200	-10076.800	1440.500	788.361	1.000	41899.897
2026-04-08T18:43:40Z	95030.046	drive	-5672.700	-10077.700	1440.600	786.853	1.000	41757.365
2026-04-08T18:43:42Z	95031.828	drive	-5673.400	-10078.101	1440.600	786.168	1.000	41692.762
2026-04-08T18:43:44Z	95033.640	drive	-5674.900	-10079.000	1440.800	784.658	1.000	41550.686
2026-04-08T18:43:46Z	95035.406	drive	-5676.300	-10079.900	1440.900	783.199	1.000	41412.691
2026-04-08T18:43:48Z	95037.187	drive	-5677.600	-10080.900	1441.000	781.701	1.000	41269.680
2026-04-08T18:43:50Z	95039.125	drive	-5678.900	-10081.900	1441.200	780.200	1.000	41126.826
2026-04-08T18:43:51Z	95040.890	drive	-5679.500	-10082.601	1441.200	779.300	1.000	41038.957
2026-04-08T18:43:53Z	95042.671	drive	-5680.800	-10083.900	1441.400	777.535	1.000	40868.662
2026-04-08T18:43:55Z	95044.468	drive	-5682.000	-10085.400	1441.500	775.645	1.000	40683.908
