elapsed_s,step_idx,iso_time,throttle_cmd,steering_cmd,brakes_cmd,lidar_00_cm,lidar_01_cm,lidar_02_cm,lidar_03_cm,lidar_04_cm,lidar_05_cm,lidar_06_cm,lidar_07_cm,lidar_08_cm,lidar_09_cm,lidar_10_cm,lidar_11_cm,lidar_12_cm,lidar_13_cm,lidar_14_cm,lidar_15_cm,lidar_16_cm,telemetry_throttle,telemetry_steering,telemetry_speed
0.922,16,2026-03-15T15:03:46.979,0.000,0.000,1,-1.000,519.240,-1.000,569.000,893.810,430.560,442.100,405.110,405.090,641.380,314.350,305.370,653.100,856.550,-1.000,962.880,-1.000,0.000,0.000,0.000
0.969,17,2026-03-15T15:03:47.032,0.000,0.000,1,-1.000,519.240,-1.000,569.000,893.810,430.560,442.100,405.110,405.090,641.380,314.350,305.370,653.100,856.550,-1.000,962.880,-1.000,0.000,0.000,0.000
1.031,18,2026-03-15T15:03:47.084,0.000,0.000,1,-1.000,519.240,-1.000,569.000,893.810,430.560,442.100,405.110,405.090,641.380,314.350,305.370,653.100,856.550,-1.000,962.880,-1.000,0.000,0.000,0.000
1.078,19,2026-03-15T15:03:47.137,0.000,0.000,1,-1.000,519.240,-1.000,569.000,893.810,430.560,442.100,405.110,405.090,641.380,314.350,305.370,653.100,856.550,-1.000,962.880,-1.000,0.000,0.000,0.000
1.141,20,2026-03-15T15:03:47.192,0.000,0.000,1,-1.000,519.240,-1.000,569.000,893.810,430.560,442.100,405.110,405.090,641.380,314.350,305.370,653.100,856.550,-1.000,962.880,-1.000,0.000,0.000,0.000
1.188,21,2026-03-15T15:03:47.243,0.000,0.000,1,-1.000,519.240,-1.000,569.000,893.810,430.560,442.100,405.110,405.090,641.380,314.350,305.370,653.100,856.550,-1.000,962.880,-1.000,0.000,0.000,0.000
1.235,22,2026-03-15T15:03:47.296,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.297,23,2026-03-15T15:03:47.352,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.344,24,2026-03-15T15:03:47.405,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.406,25,2026-03-15T15:03:47.458,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.453,26,2026-03-15T15:03:47.511,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.500,27,2026-03-15T15:03:47.563,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.563,28,2026-03-15T15:03:47.615,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.610,29,2026-03-15T15:03:47.669,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.672,30,2026-03-15T15:03:47.722,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.719,31,2026-03-15T15:03:47.775,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.766,32,2026-03-15T15:03:47.828,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.828,33,2026-03-15T15:03:47.881,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.875,34,2026-03-15T15:03:47.935,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.938,35,2026-03-15T15:03:47.988,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
1.985,36,2026-03-15T15:03:48.040,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
2.031,37,2026-03-15T15:03:48.094,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
2.094,38,2026-03-15T15:03:48.147,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
2.141,39,2026-03-15T15:03:48.200,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
2.203,40,2026-03-15T15:03:48.252,0.000,0.000,1,-1.000,519.420,-1.000,570.000,902.810,430.210,441.890,398.000,398.330,631.700,286.760,278.090,628.520,792.480,-1.000,963.060,-1.000,0.000,0.000,0.000
2.250,41,2026-03-15T15:03:48.305,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.313,42,2026-03-15T15:03:48.364,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.360,43,2026-03-15T15:03:48.416,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.406,44,2026-03-15T15:03:48.469,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.469,45,2026-03-15T15:03:48.522,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.516,46,2026-03-15T15:03:48.575,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.578,47,2026-03-15T15:03:48.628,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.625,48,2026-03-15T15:03:48.681,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.672,49,2026-03-15T15:03:48.735,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.735,50,2026-03-15T15:03:48.788,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.781,51,2026-03-15T15:03:48.841,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.844,52,2026-03-15T15:03:48.894,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.891,53,2026-03-15T15:03:48.948,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
2.938,54,2026-03-15T15:03:49.001,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
3.000,55,2026-03-15T15:03:49.053,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
3.047,56,2026-03-15T15:03:49.107,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
3.110,57,2026-03-15T15:03:49.160,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
3.156,58,2026-03-15T15:03:49.213,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
3.203,59,2026-03-15T15:03:49.266,0.000,0.000,1,0.000,519.890,-1.000,570.070,897.410,431.130,442.730,404.780,405.220,641.200,312.560,303.690,652.210,792.550,-1.000,962.880,-1.000,0.000,0.000,0.000
3.266,60,2026-03-15T15:03:49.319,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.328,61,2026-03-15T15:03:49.378,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.375,62,2026-03-15T15:03:49.431,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.422,63,2026-03-15T15:03:49.484,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.485,64,2026-03-15T15:03:49.537,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.531,65,2026-03-15T15:03:49.590,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.578,66,2026-03-15T15:03:49.642,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.641,67,2026-03-15T15:03:49.695,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.688,68,2026-03-15T15:03:49.748,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.750,69,2026-03-15T15:03:49.801,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.797,70,2026-03-15T15:03:49.853,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.844,71,2026-03-15T15:03:49.905,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.906,72,2026-03-15T15:03:49.958,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
3.953,73,2026-03-15T15:03:50.011,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
4.016,74,2026-03-15T15:03:50.064,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
4.063,75,2026-03-15T15:03:50.118,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
4.110,76,2026-03-15T15:03:50.171,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
4.172,77,2026-03-15T15:03:50.224,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
4.219,78,2026-03-15T15:03:50.276,0.000,0.000,1,-1.000,519.680,-1.000,569.250,890.510,431.390,442.890,410.580,410.850,648.860,336.020,327.060,672.990,856.610,-1.000,962.730,-1.000,0.000,0.000,0.000
4.281,79,2026-03-15T15:03:50.341,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.344,80,2026-03-15T15:03:50.400,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.406,81,2026-03-15T15:03:50.459,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.453,82,2026-03-15T15:03:50.511,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.500,83,2026-03-15T15:03:50.563,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.563,84,2026-03-15T15:03:50.616,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.610,85,2026-03-15T15:03:50.670,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.672,86,2026-03-15T15:03:50.722,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.719,87,2026-03-15T15:03:50.775,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.766,88,2026-03-15T15:03:50.828,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.828,89,2026-03-15T15:03:50.881,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.875,90,2026-03-15T15:03:50.934,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.938,91,2026-03-15T15:03:50.988,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
4.985,92,2026-03-15T15:03:51.041,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
5.031,93,2026-03-15T15:03:51.093,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
5.094,94,2026-03-15T15:03:51.146,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
5.141,95,2026-03-15T15:03:51.198,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
5.188,96,2026-03-15T15:03:51.250,0.000,0.000,1,-1.000,519.760,-1.000,569.700,895.660,431.030,442.580,405.420,405.540,642.070,314.860,305.920,653.830,792.520,-1.000,962.900,-1.000,0.000,0.000,0.000
5.281,97,2026-03-15T15:03:51.339,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.344,98,2026-03-15T15:03:51.400,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.391,99,2026-03-15T15:03:51.453,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.453,100,2026-03-15T15:03:51.505,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.500,101,2026-03-15T15:03:51.557,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.547,102,2026-03-15T15:03:51.611,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.610,103,2026-03-15T15:03:51.663,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.656,104,2026-03-15T15:03:51.716,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.719,105,2026-03-15T15:03:51.769,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.766,106,2026-03-15T15:03:51.822,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.813,107,2026-03-15T15:03:51.875,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.875,108,2026-03-15T15:03:51.928,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.922,109,2026-03-15T15:03:51.981,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
5.985,110,2026-03-15T15:03:52.034,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
6.031,111,2026-03-15T15:03:52.085,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
6.078,112,2026-03-15T15:03:52.139,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
6.141,113,2026-03-15T15:03:52.191,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
6.188,114,2026-03-15T15:03:52.245,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
6.235,115,2026-03-15T15:03:52.298,0.000,0.000,1,-1.000,519.660,-1.000,569.910,899.220,430.680,442.290,401.860,402.050,637.170,301.090,292.290,641.460,792.490,-1.000,962.980,-1.000,0.000,0.000,0.000
6.297,116,2026-03-15T15:03:52.350,0.000,0.000,1,-1.000,519.600,-1.000,569.620,895.540,430.930,442.510,405.370,405.730,641.850,315.320,306.440,654.560,856.490,-1.000,962.870,-1.000,0.000,0.000,0.000
6.360,117,2026-03-15T15:03:52.410,0.000,0.000,1,-1.000,519.600,-1.000,569.620,895.540,430.930,442.510,405.370,405.730,641.850,315.320,306.440,654.560,856.490,-1.000,962.870,-1.000,0.000,0.000,0.000
