iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status
2026-04-07T00:04:02Z	1756503.731	dumblocate_drive_last_known	loop_tick	0	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:02Z	1756503.955	dumblocate_drive_last_known	loop_tick	1	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:02Z	1756504.174	dumblocate_drive_last_known	loop_tick	2	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:03Z	1756504.432	dumblocate_drive_last_known	loop_tick	3	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:03Z	1756504.654	dumblocate_drive_last_known	loop_tick	4	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:03Z	1756504.883	dumblocate_drive_last_known	loop_tick	5	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:03Z	1756505.108	dumblocate_drive_last_known	loop_tick	6	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:03Z	1756505.335	dumblocate_drive_last_known	loop_tick	7	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:04Z	1756505.558	dumblocate_drive_last_known	loop_tick	8	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:04Z	1756505.777	dumblocate_drive_last_known	loop_tick	9	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:04Z	1756506.046	dumblocate_drive_last_known	loop_tick	10	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:04Z	1756506.277	dumblocate_drive_last_known	loop_tick	11	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:05Z	1756506.501	dumblocate_drive_last_known	loop_tick	12	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:05Z	1756506.729	dumblocate_drive_last_known	loop_tick	13	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:05Z	1756506.954	dumblocate_drive_last_known	loop_tick	14	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:05Z	1756507.185	dumblocate_drive_last_known	loop_tick	15	-17230.000	-36869.961	269.971	1140.039	41845.060	
2026-04-07T00:04:06Z	1756507.428	dumblocate_drive_last_known	loop_tick	16	-17230.000	-36869.961	260.010	1129.980	41831.758	
2026-04-07T00:04:06Z	1756507.659	dumblocate_drive_last_known	loop_tick	17	-17230.000	-36869.961	260.010	1129.980	41831.758	
2026-04-07T00:04:06Z	1756507.881	dumblocate_drive_last_known	loop_tick	18	-17230.000	-36869.961	260.010	1129.980	41831.758	
2026-04-07T00:04:06Z	1756508.105	dumblocate_drive_last_known	loop_tick	19	-17230.000	-36869.961	260.010	1129.980	41831.758	
2026-04-07T00:04:06Z	1756508.350	dumblocate_drive_last_known	loop_tick	20	-17230.000	-36869.961	260.010	1129.980	41831.758	
2026-04-07T00:04:07Z	1756508.578	dumblocate_drive_last_known	loop_tick	21	-17230.000	-36869.961	260.010	1129.980	41831.758	
2026-04-07T00:04:07Z	1756508.803	dumblocate_drive_last_known	loop_tick	22	-17230.000	-36869.961	260.010	1129.980	41831.758	
2026-04-07T00:04:07Z	1756509.035	dumblocate_drive_last_known	loop_tick	23	-17230.000	-36869.961	260.010	1129.980	41831.758	
2026-04-07T00:04:07Z	1756509.277	dumblocate_drive_last_known	loop_tick	24	-17230.000	-36869.961	260.010	1120.020	41822.710	
2026-04-07T00:04:08Z	1756509.498	dumblocate_drive_last_known	loop_tick	25	-17230.000	-36869.961	260.010	1120.020	41822.710	
2026-04-07T00:04:08Z	1756509.751	dumblocate_drive_last_known	loop_tick	26	-17230.000	-36869.961	260.010	1120.020	41822.710	
2026-04-07T00:04:08Z	1756510.232	dumblocate_drive_last_known	loop_tick	27	-17230.000	-36869.961	260.010	1120.020	41822.710	
2026-04-07T00:04:09Z	1756510.702	dumblocate_drive_last_known	loop_tick	28	-17230.000	-36869.961	250.000	1100.000	41800.339	
2026-04-07T00:04:09Z	1756511.064	dumblocate_drive_last_known	loop_tick	29	-17230.000	-36869.961	250.000	1100.000	41800.339	
2026-04-07T00:04:09Z	1756511.289	dumblocate_drive_last_known	loop_tick	30	-17230.000	-36869.961	250.000	1100.000	41800.339	
2026-04-07T00:04:10Z	1756511.513	dumblocate_drive_last_known	loop_tick	31	-17230.000	-36869.961	250.000	1090.039	41791.291	
2026-04-07T00:04:10Z	1756511.765	dumblocate_drive_last_known	loop_tick	32	-17230.000	-36869.961	250.000	1090.039	41791.291	
2026-04-07T00:04:10Z	1756511.982	dumblocate_drive_last_known	loop_tick	33	-17230.000	-36869.961	250.000	1090.039	41791.291	
2026-04-07T00:04:10Z	1756512.246	dumblocate_drive_last_known	loop_tick	34	-17230.000	-36869.961	239.990	1070.020	41768.920	
2026-04-07T00:04:11Z	1756512.462	dumblocate_drive_last_known	loop_tick	35	-17230.000	-36869.961	239.990	1070.020	41768.920	
2026-04-07T00:04:11Z	1756512.682	dumblocate_drive_last_known	loop_tick	36	-17230.000	-36869.961	239.990	1070.020	41768.920	
2026-04-07T00:04:11Z	1756512.925	dumblocate_drive_last_known	loop_tick	37	-17230.000	-36869.961	239.990	1070.020	41768.920	
2026-04-07T00:04:11Z	1756513.142	dumblocate_drive_last_known	loop_tick	38	-17230.000	-36869.961	239.990	1070.020	41768.920	
2026-04-07T00:04:11Z	1756513.371	dumblocate_drive_last_known	loop_tick	39	-17230.000	-36869.961	229.980	1050.000	41746.549	
