iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-08T20:20:53Z	100862.109	drive	-5664.000	-10080.101	1440.500	788.937	1.000	41893.901
2026-04-08T20:20:55Z	100864.468	drive	-5664.000	-10080.101	1440.500	788.937	1.000	41893.901
2026-04-08T20:20:57Z	100866.187	drive	-5664.000	-10080.200	1440.400	788.852	1.000	41884.854
2026-04-08T20:20:58Z	100867.968	drive	-5664.000	-10080.400	1440.400	788.678	1.000	41866.673
2026-04-08T20:21:00Z	100869.781	drive	-5664.400	-10081.101	1440.500	787.869	1.000	41786.343
2026-04-08T20:21:02Z	100871.546	drive	-5665.100	-10082.300	1440.600	786.478	1.000	41648.126
2026-04-08T20:21:04Z	100873.484	drive	-5666.500	-10083.300	1440.700	784.922	1.000	41498.829
2026-04-08T20:21:06Z	100875.265	drive	-5667.900	-10083.800	1440.800	783.803	1.000	41395.215
2026-04-08T20:21:07Z	100877.015	drive	-5668.400	-10083.300	1440.800	783.999	1.000	41420.077
2026-04-08T20:21:09Z	100878.796	drive	-5668.500	-10083.300	1440.700	783.953	1.000	41415.948
2026-04-08T20:21:11Z	100880.531	drive	-5668.700	-10083.700	1440.800	783.504	1.000	41371.217
2026-04-08T20:21:13Z	100882.265	drive	-5668.800	-10083.800	1440.800	783.368	1.000	41358.015
2026-04-08T20:21:14Z	100884.015	drive	-5668.900	-10083.800	1440.800	783.320	1.000	41353.909
2026-04-08T20:21:16Z	100885.812	drive	-5668.900	-10083.800	1440.800	783.320	1.000	41353.909
2026-04-08T20:21:18Z	100887.609	drive	-5668.900	-10083.800	1440.800	783.320	1.000	41353.909
2026-04-08T20:21:20Z	100889.671	drive	-5668.900	-10083.800	1440.800	783.320	1.000	41353.909
2026-04-08T20:21:22Z	100891.578	drive	-5668.800	-10083.700	1440.800	783.455	1.000	41367.090
2026-04-08T20:21:24Z	100893.359	drive	-5668.500	-10083.000	1440.800	784.213	1.000	41443.262
2026-04-08T20:21:26Z	100895.093	drive	-5667.900	-10082.000	1440.700	785.381	1.000	41559.109
2026-04-08T20:21:27Z	100896.875	drive	-5667.500	-10081.200	1440.600	786.277	1.000	41648.464
2026-04-08T20:21:35Z	100904.828	drive	-5664.600	-10075.800	1440.200	792.415	1.000	42260.057
2026-04-08T20:21:37Z	100906.796	drive	-5664.500	-10075.700	1440.200	792.551	1.000	42273.266
2026-04-08T20:21:39Z	100908.546	drive	-5664.600	-10075.800	1440.200	792.415	1.000	42260.057
2026-04-08T20:21:41Z	100910.359	drive	-5664.300	-10075.500	1440.200	792.822	1.000	42299.753
2026-04-08T20:21:43Z	100912.187	drive	-5663.800	-10074.900	1440.100	793.591	1.000	42375.032
2026-04-08T20:21:45Z	100914.390	drive	-5663.300	-10073.800	1440.100	794.796	1.000	42495.916
2026-04-08T20:21:47Z	100916.187	drive	-5663.000	-10072.900	1440.000	795.731	1.000	42590.219
2026-04-08T20:21:48Z	100918.015	drive	-5663.000	-10072.400	1440.000	796.169	1.000	42635.739
2026-04-08T20:21:50Z	100919.765	drive	-5663.000	-10072.400	1440.000	796.169	1.000	42635.739
2026-04-08T20:21:52Z	100921.593	drive	-5662.900	-10072.601	1440.000	796.042	1.000	42621.654
2026-04-08T20:21:54Z	100923.343	drive	-5662.800	-10073.101	1440.000	795.652	1.000	42580.270
2026-04-08T20:21:56Z	100925.093	drive	-5662.600	-10074.101	1440.100	794.871	1.000	42497.606
2026-04-08T20:21:57Z	100926.859	drive	-5662.500	-10074.700	1440.100	794.396	1.000	42447.250
2026-04-08T20:21:59Z	100928.609	drive	-5662.500	-10076.400	1440.200	792.907	1.000	42292.739
2026-04-08T20:22:01Z	100930.390	drive	-5662.500	-10078.300	1440.300	791.244	1.000	42120.266
2026-04-08T20:22:03Z	100932.171	drive	-5662.600	-10080.200	1440.400	789.534	1.000	41943.637
2026-04-08T20:22:05Z	100934.062	drive	-5662.800	-10082.300	1440.500	787.601	1.000	41744.842
2026-04-08T20:22:06Z	100935.843	drive	-5662.800	-10083.200	1440.500	786.816	1.000	41663.264
2026-04-08T20:22:08Z	100937.640	drive	-5663.000	-10085.200	1440.600	784.972	1.000	41473.691
2026-04-08T20:22:10Z	100939.390	drive	-5663.100	-10087.200	1440.700	783.177	1.000	41288.475
2026-04-08T20:22:12Z	100941.171	drive	-5663.200	-10088.900	1440.700	781.648	1.000	41130.492
2026-04-08T20:22:13Z	100942.984	drive	-5663.300	-10089.800	1440.700	780.816	1.000	41044.937
2026-04-08T20:22:15Z	100944.781	drive	-5663.600	-10091.700	1440.800	779.012	1.000	40860.436
2026-04-08T20:22:17Z	100946.578	drive	-5664.000	-10093.700	1440.900	777.073	1.000	40662.705
2026-04-08T20:22:19Z	100948.343	drive	-5665.200	-10095.300	1441.000	775.087	1.000	40466.650
2026-04-08T20:22:21Z	100950.078	drive	-5666.800	-10096.500	1441.200	773.250	1.000	40289.572
2026-04-08T20:22:22Z	100951.968	drive	-5667.800	-10096.900	1441.300	772.407	1.000	40210.640
2026-04-08T20:22:24Z	100953.734	drive	-5669.900	-10097.400	1442.000	770.922	1.000	40076.221
2026-04-08T20:22:26Z	100955.546	drive	-5671.900	-10097.700	1442.800	769.662	1.000	39964.867
2026-04-08T20:22:28Z	100957.281	drive	-5673.800	-10098.000	1443.000	768.470	1.000	39858.363
2026-04-08T20:22:29Z	100959.031	drive	-5675.900	-10098.400	1443.000	767.101	1.000	39735.142
2026-04-08T20:22:31Z	100960.828	drive	-5676.200	-10098.700	1443.100	766.691	1.000	39695.468
2026-04-08T20:22:33Z	100962.593	drive	-5676.800	-10099.200	1442.800	765.971	1.000	39625.241
2026-04-08T20:22:35Z	100964.375	drive	-5677.800	-10099.900	1442.600	764.880	1.000	39520.420
2026-04-08T20:22:37Z	100966.375	drive	-5678.600	-10101.000	1442.200	763.542	1.000	39387.386
2026-04-08T20:22:39Z	100968.140	drive	-5678.700	-10101.400	1442.100	763.146	1.000	39346.748
2026-04-08T20:22:40Z	100970.031	drive	-5678.400	-10101.000	1441.900	763.647	1.000	39395.558
2026-04-08T20:22:42Z	100971.812	drive	-5678.300	-10100.601	1441.800	764.048	1.000	39436.085
2026-04-08T20:22:44Z	100973.578	drive	-5678.300	-10100.800	1441.800	763.874	1.000	39417.900
2026-04-08T20:22:46Z	100975.375	drive	-5678.300	-10101.000	1441.900	763.696	1.000	39399.628
2026-04-08T20:22:48Z	100977.125	drive	-5678.300	-10101.000	1441.700	763.701	1.000	39399.628
2026-04-08T20:22:49Z	100978.875	drive	-5678.300	-10101.000	1441.800	763.698	1.000	39399.628
2026-04-08T20:22:51Z	100980.640	drive	-5678.200	-10101.000	1441.800	763.747	1.000	39403.719
2026-04-08T20:22:53Z	100982.562	drive	-5678.300	-10101.101	1441.700	763.613	1.000	39390.447
2026-04-08T20:22:55Z	100984.296	drive	-5678.200	-10101.101	1441.800	763.659	1.000	39394.540
2026-04-08T20:22:57Z	100986.078	drive	-5678.000	-10100.700	1441.700	764.109	1.000	39439.265
2026-04-08T20:22:58Z	100988.031	drive	-5677.800	-10100.601	1441.800	764.289	1.000	39456.525
2026-04-08T20:23:00Z	100989.812	drive	-5677.800	-10100.601	1441.800	764.289	1.000	39456.525
2026-04-08T20:23:07Z	100996.203	drive	-5677.700	-10100.601	1441.800	764.338	1.000	39460.623
2026-04-08T20:23:08Z	100997.984	drive	-5677.800	-10100.700	1441.800	764.202	1.000	39447.437
2026-04-08T20:23:10Z	101000.000	drive	-5677.800	-10101.400	1441.700	763.593	1.000	39383.564
2026-04-08T20:23:12Z	101001.734	drive	-5677.800	-10101.700	1441.600	763.333	1.000	39356.223
2026-04-08T20:23:14Z	101003.515	drive	-5677.900	-10101.900	1441.700	763.107	1.000	39333.879
2026-04-08T20:23:16Z	101005.312	drive	-5677.700	-10101.500	1441.700	763.554	1.000	39378.586
