iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-08T18:22:01Z	93730.093	drive	-5664.000	-10080.101	1440.400	788.939	1.000	41893.901
2026-04-08T18:22:05Z	93734.921	hold	-5664.000	-10080.101	1440.400	788.939	1.000	41893.901
2026-04-08T18:22:09Z	93738.171	drive	-5664.000	-10080.101	1440.400	788.939	1.000	600.000
2026-04-08T18:22:10Z	93739.921	drive	-5664.000	-10080.101	1440.400	788.939	1.000	600.000
2026-04-08T18:22:12Z	93741.656	drive	-5664.000	-10080.200	1440.400	788.852	1.000	590.968
2026-04-08T18:22:14Z	93743.406	drive	-5664.100	-10080.800	1440.500	788.277	1.000	532.687
2026-04-08T18:22:16Z	93745.156	drive	-5664.500	-10081.800	1440.500	787.209	1.000	425.523
2026-04-08T18:22:17Z	93746.703	hold	-5664.900	-10082.500	1440.600	786.401	1.000	344.925
2026-04-08T18:22:20Z	93749.765	hold	-5666.000	-10084.500	1440.700	784.116	1.000	116.763
2026-04-08T18:22:22Z	93751.359	drive	-5666.400	-10085.200	1440.800	783.307	1.000	578.166
2026-04-08T18:22:24Z	93753.109	drive	-5666.400	-10085.200	1440.800	783.307	1.000	578.166
2026-04-08T18:22:25Z	93754.859	drive	-5666.400	-10085.300	1440.800	783.220	1.000	578.666
2026-04-08T18:22:27Z	93756.593	drive	-5666.400	-10085.400	1440.800	783.132	1.000	579.345
2026-04-08T18:22:29Z	93758.343	drive	-5666.400	-10085.500	1440.800	783.045	1.000	580.188
2026-04-08T18:22:31Z	93760.093	drive	-5666.300	-10085.500	1440.800	783.094	1.000	570.272
2026-04-08T18:22:32Z	93761.828	drive	-5666.300	-10085.601	1440.800	783.006	1.000	571.313
2026-04-08T18:22:34Z	93763.578	drive	-5666.300	-10085.500	1440.800	783.094	1.000	570.272
2026-04-08T18:22:36Z	93765.312	drive	-5665.900	-10085.101	1440.700	783.640	1.000	527.853
2026-04-08T18:22:38Z	93767.062	drive	-5665.400	-10084.200	1440.700	784.670	1.000	483.659
2026-04-08T18:22:39Z	93768.796	drive	-5664.900	-10083.601	1440.600	785.440	1.000	448.730
2026-04-08T18:22:41Z	93770.343	hold	-5664.100	-10082.101	1440.500	787.141	1.000	450.122
2026-04-08T18:22:44Z	93773.406	hold	-5662.900	-10079.800	1440.400	789.737	1.000	2578.760
2026-04-08T18:22:45Z	93775.000	drive	-5662.500	-10078.900	1440.300	790.720	1.000	2573.298
2026-04-08T18:22:47Z	93776.765	drive	-5662.400	-10078.700	1440.300	790.943	1.000	2571.568
2026-04-08T18:22:49Z	93778.468	drive	-5662.400	-10078.800	1440.300	790.856	1.000	2567.791
2026-04-08T18:22:51Z	93780.203	drive	-5662.400	-10079.500	1440.400	790.242	1.000	2542.191
2026-04-08T18:22:52Z	93782.015	drive	-5662.300	-10080.500	1440.400	789.418	1.000	2499.126
2026-04-08T18:22:54Z	93783.765	drive	-5662.200	-10081.101	1440.400	788.943	1.000	2471.020
2026-04-08T18:22:56Z	93785.718	drive	-5661.600	-10082.400	1440.500	788.100	1.000	2377.248
2026-04-08T18:22:58Z	93787.500	drive	-5660.800	-10083.500	1440.500	787.534	1.000	2273.382
2026-04-08T18:23:00Z	93789.265	drive	-5660.500	-10084.200	1440.500	787.072	1.000	2229.566
2026-04-08T18:23:01Z	93791.015	drive	-5660.400	-10084.500	1440.500	786.860	1.000	2214.144
2026-04-08T18:23:03Z	93792.734	drive	-5660.400	-10084.500	1440.500	786.860	1.000	2214.144
2026-04-08T18:23:05Z	93794.453	drive	-5660.400	-10084.200	1440.500	787.121	1.000	2219.744
2026-04-08T18:23:07Z	93796.203	drive	-5660.300	-10084.400	1440.500	786.996	1.000	2206.172
2026-04-08T18:23:08Z	93797.968	drive	-5659.800	-10084.800	1440.500	786.894	1.000	2149.842
2026-04-08T18:23:10Z	93799.687	drive	-5659.400	-10085.000	1440.500	786.918	1.000	2106.999
2026-04-08T18:23:12Z	93801.453	drive	-5658.400	-10085.500	1440.400	786.979	1.000	2000.364
2026-04-08T18:23:14Z	93803.187	drive	-5657.000	-10086.000	1440.400	787.238	1.000	1854.689
2026-04-08T18:23:15Z	93804.937	drive	-5656.200	-10086.200	1440.400	787.461	1.000	1772.768
2026-04-08T18:23:17Z	93806.703	drive	-5654.600	-10086.601	1440.300	787.913	1.000	1609.038
2026-04-08T18:23:19Z	93808.421	drive	-5652.900	-10087.101	1440.300	788.329	1.000	1434.627
2026-04-08T18:23:21Z	93810.171	drive	-5651.100	-10087.700	1440.200	788.716	1.000	1250.394
2026-04-08T18:23:22Z	93811.906	drive	-5650.300	-10088.000	1440.200	788.859	1.000	1168.941
2026-04-08T18:23:24Z	93813.671	drive	-5648.600	-10088.500	1440.200	789.285	1.000	997.888
2026-04-08T18:23:26Z	93815.421	drive	-5646.800	-10088.900	1440.100	789.853	1.000	818.928
2026-04-08T18:23:28Z	93817.171	drive	-5645.000	-10089.200	1440.100	790.510	1.000	641.802
2026-04-08T18:23:29Z	93818.937	drive	-5644.000	-10089.300	1440.000	790.936	1.000	543.917
2026-04-08T18:23:31Z	93820.656	drive	-5642.000	-10089.101	1439.900	792.132	1.000	343.323
2026-04-08T18:23:33Z	93822.390	drive	-5639.900	-10088.700	1439.900	793.552	1.000	129.559
2026-04-08T18:23:35Z	93824.125	drive	-5637.800	-10088.200	1439.800	795.063	1.000	87.109
2026-04-08T18:23:36Z	93825.703	hold	-5636.700	-10087.900	1439.700	795.890	1.000	200.992
