iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-07T23:49:38Z	26990.343	drive	-5664.000	-10080.101	1440.400	788.939	1.000	41893.901
2026-04-07T23:49:40Z	26992.421	drive	-5664.000	-10080.101	1440.400	788.939	1.000	41893.901
2026-04-07T23:49:42Z	26994.375	drive	-5664.000	-10080.200	1440.400	788.852	1.000	41884.854
2026-04-07T23:49:44Z	26996.265	drive	-5664.100	-10080.500	1440.400	788.542	1.000	41853.437
2026-04-07T23:49:46Z	26998.218	drive	-5664.400	-10081.200	1440.500	787.782	1.000	41777.297
2026-04-07T23:49:47Z	27000.156	drive	-5665.100	-10082.200	1440.600	786.565	1.000	41657.174
2026-04-07T23:49:49Z	27002.046	drive	-5666.300	-10083.300	1440.700	785.019	1.000	41507.148
2026-04-07T23:49:51Z	27003.937	drive	-5667.000	-10083.700	1440.700	784.329	1.000	41441.616
2026-04-07T23:49:53Z	27005.890	drive	-5668.100	-10083.800	1440.800	783.707	1.000	41386.930
2026-04-07T23:49:55Z	27007.937	drive	-5668.800	-10083.601	1440.700	783.545	1.000	41376.166
2026-04-07T23:49:57Z	27009.937	drive	-5668.700	-10083.800	1440.800	783.416	1.000	41362.142
2026-04-07T23:49:59Z	27012.015	drive	-5668.700	-10083.900	1440.800	783.328	1.000	41352.979
2026-04-07T23:50:01Z	27013.968	drive	-5668.700	-10083.900	1440.800	783.328	1.000	41352.979
2026-04-07T23:50:03Z	27016.140	drive	-5668.700	-10083.900	1440.800	783.328	1.000	41352.979
2026-04-07T23:50:05Z	27018.125	drive	-5668.600	-10083.900	1440.800	783.377	1.000	41357.110
2026-04-07T23:50:07Z	27020.093	drive	-5668.600	-10083.800	1440.800	783.465	1.000	41366.272
2026-04-07T23:50:09Z	27022.078	drive	-5668.200	-10083.101	1440.700	784.273	1.000	41446.466
2026-04-07T23:50:11Z	27024.171	drive	-5667.700	-10082.000	1440.700	785.477	1.000	41567.349
2026-04-07T23:50:25Z	27037.437	drive	-5665.600	-10078.000	1440.400	790.001	1.000	42018.379
2026-04-07T23:50:27Z	27039.500	drive	-5665.700	-10078.101	1440.400	789.864	1.000	42005.082
2026-04-07T23:50:29Z	27041.531	drive	-5665.700	-10078.200	1440.400	789.777	1.000	41996.012
2026-04-07T23:50:31Z	27043.484	drive	-5665.400	-10077.900	1440.300	790.188	1.000	42035.727
2026-04-07T23:50:33Z	27045.421	drive	-5664.900	-10077.101	1440.300	791.129	1.000	42129.229
2026-04-07T23:50:35Z	27047.453	drive	-5664.600	-10076.300	1440.200	791.977	1.000	42214.535
2026-04-07T23:50:37Z	27049.343	drive	-5664.400	-10075.601	1440.200	792.686	1.000	42286.475
2026-04-07T23:50:39Z	27051.250	drive	-5664.300	-10075.500	1440.200	792.822	1.000	42299.753
2026-04-07T23:50:41Z	27053.234	drive	-5664.200	-10075.800	1440.200	792.608	1.000	42276.605
2026-04-07T23:50:43Z	27055.187	drive	-5664.000	-10076.500	1440.200	792.093	1.000	42221.191
2026-04-07T23:50:44Z	27057.125	drive	-5663.800	-10077.500	1440.300	791.312	1.000	42138.552
2026-04-07T23:50:47Z	27059.218	drive	-5663.400	-10078.700	1440.300	790.457	1.000	42046.201
2026-04-07T23:50:49Z	27061.265	drive	-5663.100	-10080.200	1440.400	789.290	1.000	41922.597
2026-04-07T23:50:51Z	27063.281	drive	-5662.700	-10081.900	1440.500	787.998	1.000	41785.271
