iso_time_utc	mono_s	phase	rover_x_m	rover_y_m	rover_z_m	dist_to_real_ltv_m	ping_strength	goal_dist_cm
2026-04-08T23:39:35Z	112797.892	drive	-5666.400	-10065.000	1439.300	801.052	1.000	43173.349
2026-04-08T23:39:37Z	112800.560	drive	-5666.400	-10065.000	1439.300	801.052	1.000	43173.349
2026-04-08T23:39:40Z	112802.814	drive	-5666.400	-10065.000	1439.300	801.052	1.000	43173.349
2026-04-08T23:39:42Z	112805.073	drive	-5665.400	-10064.700	1439.400	801.789	1.000	43240.941
2026-04-08T23:39:44Z	112807.425	drive	-5662.000	-10065.101	1439.500	803.060	1.000	43342.251
2026-04-08T23:39:46Z	112809.645	drive	-5662.000	-10065.101	1439.500	803.060	1.000	43342.251
2026-04-08T23:39:49Z	112811.846	drive	-5660.800	-10065.601	1439.500	803.198	1.000	43345.897
2026-04-08T23:39:51Z	112814.069	drive	-5660.800	-10065.601	1439.500	803.198	1.000	43345.897
2026-04-08T23:39:53Z	112816.528	drive	-5661.100	-10065.601	1439.500	803.054	1.000	43333.560
2026-04-08T23:39:56Z	112818.809	drive	-5662.500	-10065.300	1439.500	802.645	1.000	43303.635
2026-04-08T23:39:58Z	112821.248	drive	-5662.700	-10066.000	1439.500	801.935	1.000	43231.545
2026-04-08T23:40:00Z	112823.668	drive	-5662.700	-10066.000	1439.500	801.935	1.000	43231.545
2026-04-08T23:40:03Z	112825.832	drive	-5662.800	-10066.900	1439.600	801.095	1.000	43145.281
2026-04-08T23:40:05Z	112828.219	drive	-5663.600	-10066.101	1439.500	801.416	1.000	43185.674
2026-04-08T23:40:07Z	112830.365	drive	-5663.600	-10066.101	1439.500	801.416	1.000	43185.674
2026-04-08T23:40:09Z	112832.618	drive	-5664.100	-10065.200	1439.400	801.970	1.000	43247.660
2026-04-08T23:40:12Z	112835.131	drive	-5664.100	-10065.200	1439.400	801.970	1.000	43247.660
2026-04-08T23:40:14Z	112837.544	drive	-5664.600	-10066.700	1439.600	800.408	1.000	43090.267
2026-04-08T23:40:17Z	112839.817	drive	-5666.100	-10068.700	1439.700	797.933	1.000	42846.664
2026-04-08T23:40:19Z	112842.123	drive	-5666.100	-10068.700	1439.700	797.933	1.000	42846.664
2026-04-08T23:40:21Z	112844.551	drive	-5666.800	-10069.700	1439.800	796.717	1.000	42726.901
2026-04-08T23:40:23Z	112846.691	drive	-5665.900	-10068.101	1439.700	798.555	1.000	42909.601
2026-04-08T23:40:26Z	112849.145	drive	-5665.900	-10068.101	1439.700	798.555	1.000	42909.601
2026-04-08T23:40:28Z	112851.364	drive	-5665.800	-10067.000	1439.600	799.572	1.000	43014.313
2026-04-08T23:40:31Z	112853.926	drive	-5666.700	-10066.700	1439.800	799.400	1.000	43005.552
2026-04-08T23:40:34Z	112856.866	drive	-5666.700	-10066.700	1439.700	799.403	1.000	43005.552
2026-04-08T23:40:37Z	112860.258	drive	-5666.700	-10066.700	1439.700	799.403	1.000	43005.552
2026-04-08T23:40:41Z	112863.832	drive	-5666.700	-10066.700	1439.700	799.403	1.000	43005.552
2026-04-08T23:40:44Z	112867.324	drive	-5664.800	-10067.200	1439.600	799.874	1.000	43036.444
2026-04-08T23:40:47Z	112870.276	drive	-5662.500	-10067.601	1439.700	800.622	1.000	43093.709
2026-04-08T23:41:04Z	112886.982	drive	-5662.300	-10067.700	1439.600	800.634	1.000	43092.825
2026-04-08T23:41:07Z	112889.834	drive	-5662.300	-10067.700	1439.600	800.634	1.000	43092.825
2026-04-08T23:41:09Z	112892.340	drive	-5663.700	-10067.500	1439.600	800.137	1.000	43053.792
2026-04-08T23:41:12Z	112894.910	drive	-5663.200	-10067.601	1439.600	800.289	1.000	43065.030
2026-04-08T23:41:15Z	112898.025	drive	-5662.500	-10067.800	1439.600	800.451	1.000	43075.542
2026-04-08T23:41:33Z	112916.181	drive	-5662.400	-10067.900	1439.600	800.411	1.000	43070.480
2026-04-08T23:41:37Z	112919.831	drive	-5663.800	-10066.700	1439.600	800.791	1.000	43122.755
2026-04-08T23:41:41Z	112924.673	drive	-5664.300	-10065.800	1439.500	801.345	1.000	43184.730
2026-04-08T23:41:45Z	112928.548	drive	-5662.500	-10067.800	1439.700	800.448	1.000	43075.542
2026-04-08T23:41:48Z	112931.137	drive	-5662.800	-10070.500	1439.800	797.935	1.000	42817.071
2026-04-08T23:41:51Z	112934.257	drive	-5662.500	-10069.400	1439.800	799.042	1.000	42929.637
2026-04-08T23:41:54Z	112937.473	drive	-5662.500	-10069.000	1439.700	799.396	1.000	42966.126
2026-04-08T23:41:58Z	112941.700	drive	-5662.200	-10068.000	1439.700	800.416	1.000	43069.607
2026-04-08T23:42:01Z	112944.592	drive	-5661.200	-10066.200	1439.500	802.480	1.000	43274.790
2026-04-08T23:42:04Z	112947.485	drive	-5658.500	-10062.000	1439.300	807.465	1.000	43768.779
2026-04-08T23:42:08Z	112950.967	drive	-5655.300	-10057.900	1439.100	812.603	1.000	44274.470
2026-04-08T23:42:11Z	112954.759	drive	-5649.600	-10055.500	1439.300	817.458	1.000	44731.651
2026-04-08T23:42:15Z	112957.805	drive	-5646.000	-10057.300	1439.300	817.648	1.000	44723.141
2026-04-08T23:42:17Z	112960.419	drive	-5643.900	-10060.900	1439.400	815.548	1.000	44490.558
2026-04-08T23:42:21Z	112964.387	drive	-5645.400	-10066.101	1439.600	810.284	1.000	43957.597
2026-04-08T23:42:24Z	112967.337	drive	-5647.300	-10068.900	1439.700	806.909	1.000	43622.525
2026-04-08T23:42:27Z	112969.878	drive	-5647.300	-10068.900	1439.700	806.909	1.000	43622.525
2026-04-08T23:42:29Z	112972.435	drive	-5647.100	-10068.000	1439.700	807.790	1.000	43712.191
2026-04-08T23:42:32Z	112975.000	drive	-5645.500	-10065.800	1439.600	810.496	1.000	43980.181
2026-04-08T23:42:34Z	112977.658	drive	-5646.900	-10064.700	1439.500	810.761	1.000	44017.548
2026-04-08T23:42:38Z	112981.239	drive	-5648.400	-10063.800	1439.500	810.805	1.000	44033.310
2026-04-08T23:42:42Z	112985.287	drive	-5648.900	-10064.101	1439.500	810.297	1.000	43984.541
2026-04-08T23:42:45Z	112988.047	drive	-5648.900	-10064.200	1439.500	810.210	1.000	43975.562
2026-04-08T23:42:47Z	112990.506	drive	-5648.900	-10064.200	1439.500	810.210	1.000	43975.562
2026-04-08T23:42:49Z	112992.695	drive	-5648.900	-10064.200	1439.500	810.210	1.000	43975.562
2026-04-08T23:42:52Z	112994.908	drive	-5648.700	-10064.000	1439.500	810.483	1.000	44002.255
2026-04-08T23:42:54Z	112997.351	drive	-5648.700	-10064.000	1439.500	810.483	1.000	44002.255
2026-04-08T23:42:56Z	112999.459	drive	-5646.800	-10063.000	1439.500	812.288	1.000	44174.868
2026-04-08T23:43:03Z	113006.604	drive	-5639.300	-10059.000	1439.400	819.480	1.000	44864.512
2026-04-08T23:43:06Z	113008.919	drive	-5638.900	-10058.800	1439.400	819.853	1.000	44900.289
2026-04-08T23:43:08Z	113011.057	drive	-5638.900	-10058.800	1439.400	819.853	1.000	44900.289
2026-04-08T23:43:10Z	113013.252	drive	-5639.800	-10059.700	1439.400	818.624	1.000	44779.547
2026-04-08T23:43:12Z	113015.521	drive	-5638.200	-10058.700	1439.400	820.288	1.000	44940.470
2026-04-08T23:43:15Z	113018.129	drive	-5636.900	-10056.800	1439.400	822.582	1.000	45168.617
