timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag
17,300.000000,1170.019500,49.994000,-91.000000,-0.017452,0.999848,0.000000,-0.999848,-0.017452,0.000000,0.000000,0.000000,1.000000,0
18,300.000000,1170.019500,49.994000,-91.000000,-0.017452,0.999848,0.000000,-0.999848,-0.017452,0.000000,0.000000,0.000000,1.000000,0
19,300.000000,1160.058500,49.994000,-91.699997,-0.029666,0.999560,0.000000,-0.999560,-0.029666,0.000000,0.000000,0.000000,1.000000,0
20,300.000000,1160.058500,49.994000,-91.699997,-0.029666,0.999560,0.000000,-0.999560,-0.029666,0.000000,0.000000,0.000000,1.000000,0
21,300.000000,1160.058500,49.994000,-91.699997,-0.029666,0.999560,0.000000,-0.999560,-0.029666,0.000000,0.000000,0.000000,1.000000,0
22,300.000000,1160.058500,49.994000,-91.699997,-0.029666,0.999560,0.000000,-0.999560,-0.029666,0.000000,0.000000,0.000000,1.000000,0
23,300.000000,1160.058500,39.996400,-92.600006,-0.045363,0.998971,0.000000,-0.998971,-0.045363,0.000000,0.000000,0.000000,1.000000,0
24,300.000000,1160.058500,39.996400,-92.600006,-0.045363,0.998971,0.000000,-0.998971,-0.045363,0.000000,0.000000,0.000000,1.000000,0
25,300.000000,1160.058500,39.996400,-92.600006,-0.045363,0.998971,0.000000,-0.998971,-0.045363,0.000000,0.000000,0.000000,1.000000,0
26,300.000000,1149.999900,39.996400,-93.600006,-0.062791,0.998027,0.000000,-0.998027,-0.062791,0.000000,0.000000,0.000000,1.000000,0
27,300.000000,1149.999900,39.996400,-93.600006,-0.062791,0.998027,0.000000,-0.998027,-0.062791,0.000000,0.000000,0.000000,1.000000,0
28,300.000000,1149.999900,39.996400,-93.600006,-0.062791,0.998027,0.000000,-0.998027,-0.062791,0.000000,0.000000,0.000000,1.000000,0
29,300.000000,1149.999900,39.996400,-93.600006,-0.062791,0.998027,0.000000,-0.998027,-0.062791,0.000000,0.000000,0.000000,1.000000,0
30,289.990200,1140.039000,39.996400,-94.600006,-0.080199,0.996779,0.000000,-0.996779,-0.080199,0.000000,0.000000,0.000000,1.000000,0
31,289.990200,1140.039000,39.996400,-94.600006,-0.080199,0.996779,0.000000,-0.996779,-0.080199,0.000000,0.000000,0.000000,1.000000,0
32,289.990200,1140.039000,39.996400,-94.600006,-0.080199,0.996779,0.000000,-0.996779,-0.080199,0.000000,0.000000,0.000000,1.000000,0
33,289.990200,1129.980400,49.994000,-95.699997,-0.099320,0.995056,0.000000,-0.995056,-0.099320,0.000000,0.000000,0.000000,1.000000,0
34,289.990200,1129.980400,49.994000,-95.699997,-0.099320,0.995056,0.000000,-0.995056,-0.099320,0.000000,0.000000,0.000000,1.000000,0
35,289.990200,1129.980400,49.994000,-95.699997,-0.099320,0.995056,0.000000,-0.995056,-0.099320,0.000000,0.000000,0.000000,1.000000,0
36,289.990200,1129.980400,49.994000,-95.699997,-0.099320,0.995056,0.000000,-0.995056,-0.099320,0.000000,0.000000,0.000000,1.000000,0
37,289.990200,1120.019500,49.994000,-97.199997,-0.125333,0.992115,0.000000,-0.992115,-0.125333,0.000000,0.000000,0.000000,1.000000,0
38,289.990200,1120.019500,49.994000,-97.199997,-0.125333,0.992115,0.000000,-0.992115,-0.125333,0.000000,0.000000,0.000000,1.000000,0
39,289.990200,1120.019500,49.994000,-97.199997,-0.125333,0.992115,0.000000,-0.992115,-0.125333,0.000000,0.000000,0.000000,1.000000,0
40,289.990200,1120.019500,49.994000,-97.199997,-0.125333,0.992115,0.000000,-0.992115,-0.125333,0.000000,0.000000,0.000000,1.000000,0
41,279.980500,1110.058500,49.994000,-98.900009,-0.154711,0.987960,0.000000,-0.987960,-0.154711,0.000000,0.000000,0.000000,1.000000,0
42,279.980500,1110.058500,49.994000,-98.900009,-0.154711,0.987960,0.000000,-0.987960,-0.154711,0.000000,0.000000,0.000000,1.000000,0
43,279.980500,1110.058500,49.994000,-98.900009,-0.154711,0.987960,0.000000,-0.987960,-0.154711,0.000000,0.000000,0.000000,1.000000,0
44,269.970700,1099.999900,49.994000,-100.500000,-0.182236,0.983255,0.000000,-0.983255,-0.182236,0.000000,0.000000,0.000000,1.000000,0
45,269.970700,1099.999900,49.994000,-100.500000,-0.182236,0.983255,0.000000,-0.983255,-0.182236,0.000000,0.000000,0.000000,1.000000,0
46,269.970700,1099.999900,49.994000,-100.500000,-0.182236,0.983255,0.000000,-0.983255,-0.182236,0.000000,0.000000,0.000000,1.000000,0
47,269.970700,1099.999900,49.994000,-100.500000,-0.182236,0.983255,0.000000,-0.983255,-0.182236,0.000000,0.000000,0.000000,1.000000,0
48,269.970700,1090.039000,49.994000,-102.199997,-0.211325,0.977416,0.000000,-0.977416,-0.211325,0.000000,0.000000,0.000000,1.000000,0
49,269.970700,1090.039000,49.994000,-102.199997,-0.211325,0.977416,0.000000,-0.977416,-0.211325,0.000000,0.000000,0.000000,1.000000,0
50,269.970700,1090.039000,49.994000,-102.199997,-0.211325,0.977416,0.000000,-0.977416,-0.211325,0.000000,0.000000,0.000000,1.000000,0
51,269.970700,1090.039000,49.994000,-102.199997,-0.211325,0.977416,0.000000,-0.977416,-0.211325,0.000000,0.000000,0.000000,1.000000,0
52,260.009800,1070.019500,49.994000,-104.600006,-0.252069,0.967709,0.000000,-0.967709,-0.252069,0.000000,0.000000,0.000000,1.000000,0
53,260.009800,1070.019500,49.994000,-104.600006,-0.252069,0.967709,0.000000,-0.967709,-0.252069,0.000000,0.000000,0.000000,1.000000,0
54,260.009800,1070.019500,49.994000,-104.600006,-0.252069,0.967709,0.000000,-0.967709,-0.252069,0.000000,0.000000,0.000000,1.000000,0
55,260.009800,1070.019500,49.994000,-104.600006,-0.252069,0.967709,0.000000,-0.967709,-0.252069,0.000000,0.000000,0.000000,1.000000,0
56,250.000000,1060.058500,49.994000,-106.500000,-0.284015,0.958820,0.000000,-0.958820,-0.284015,0.000000,0.000000,0.000000,1.000000,0
57,250.000000,1060.058500,49.994000,-106.500000,-0.284015,0.958820,0.000000,-0.958820,-0.284015,0.000000,0.000000,0.000000,1.000000,0
58,250.000000,1060.058500,49.994000,-106.500000,-0.284015,0.958820,0.000000,-0.958820,-0.284015,0.000000,0.000000,0.000000,1.000000,0
59,239.990200,1040.039000,49.994000,-109.000000,-0.325568,0.945519,0.000000,-0.945519,-0.325568,0.000000,0.000000,0.000000,1.000000,0
60,239.990200,1040.039000,49.994000,-109.000000,-0.325568,0.945519,0.000000,-0.945519,-0.325568,0.000000,0.000000,0.000000,1.000000,0
61,239.990200,1040.039000,49.994000,-109.000000,-0.325568,0.945519,0.000000,-0.945519,-0.325568,0.000000,0.000000,0.000000,1.000000,0
62,239.990200,1040.039000,49.994000,-109.000000,-0.325568,0.945519,0.000000,-0.945519,-0.325568,0.000000,0.000000,0.000000,1.000000,0
63,219.970700,1020.019500,49.994000,-111.300003,-0.363251,0.931691,0.000000,-0.931691,-0.363251,0.000000,0.000000,0.000000,1.000000,0
64,219.970700,1020.019500,49.994000,-111.300003,-0.363251,0.931691,0.000000,-0.931691,-0.363251,0.000000,0.000000,0.000000,1.000000,0
65,219.970700,1020.019500,49.994000,-111.300003,-0.363251,0.931691,0.000000,-0.931691,-0.363251,0.000000,0.000000,0.000000,1.000000,0
66,210.009800,1010.058500,49.994000,-113.199997,-0.393942,0.919135,0.000000,-0.919135,-0.393942,0.000000,0.000000,0.000000,1.000000,0
67,210.009800,1010.058500,49.994000,-113.199997,-0.393942,0.919135,0.000000,-0.919135,-0.393942,0.000000,0.000000,0.000000,1.000000,0
68,210.009800,1010.058500,49.994000,-113.199997,-0.393942,0.919135,0.000000,-0.919135,-0.393942,0.000000,0.000000,0.000000,1.000000,0
69,200.000000,990.039000,49.994000,-115.000000,-0.422618,0.906308,0.000000,-0.906308,-0.422618,0.000000,0.000000,0.000000,1.000000,0
70,200.000000,990.039000,49.994000,-115.000000,-0.422618,0.906308,0.000000,-0.906308,-0.422618,0.000000,0.000000,0.000000,1.000000,0
71,200.000000,990.039000,49.994000,-115.000000,-0.422618,0.906308,0.000000,-0.906308,-0.422618,0.000000,0.000000,0.000000,1.000000,0
72,200.000000,990.039000,49.994000,-115.000000,-0.422618,0.906308,0.000000,-0.906308,-0.422618,0.000000,0.000000,0.000000,1.000000,0
73,189.990200,970.019500,59.991600,-116.699997,-0.449319,0.893371,0.000000,-0.893371,-0.449319,0.000000,0.000000,0.000000,1.000000,0
74,189.990200,970.019500,59.991600,-116.699997,-0.449319,0.893371,0.000000,-0.893371,-0.449319,0.000000,0.000000,0.000000,1.000000,0
75,189.990200,970.019500,59.991600,-116.699997,-0.449319,0.893371,0.000000,-0.893371,-0.449319,0.000000,0.000000,0.000000,1.000000,0
76,169.970700,949.999900,59.991600,-118.400009,-0.475624,0.879649,0.000000,-0.879649,-0.475624,0.000000,0.000000,0.000000,1.000000,0
77,169.970700,949.999900,59.991600,-118.400009,-0.475624,0.879649,0.000000,-0.879649,-0.475624,0.000000,0.000000,0.000000,1.000000,0
78,169.970700,949.999900,59.991600,-118.400009,-0.475624,0.879649,0.000000,-0.879649,-0.475624,0.000000,0.000000,0.000000,1.000000,0
79,160.009800,929.980400,59.991600,-120.199997,-0.503020,0.864275,0.000000,-0.864275,-0.503020,0.000000,0.000000,0.000000,1.000000,0
80,160.009800,929.980400,59.991600,-120.199997,-0.503020,0.864275,0.000000,-0.864275,-0.503020,0.000000,0.000000,0.000000,1.000000,0
81,160.009800,929.980400,59.991600,-120.199997,-0.503020,0.864275,0.000000,-0.864275,-0.503020,0.000000,0.000000,0.000000,1.000000,0
82,160.009800,929.980400,59.991600,-120.199997,-0.503020,0.864275,0.000000,-0.864275,-0.503020,0.000000,0.000000,0.000000,1.000000,0
83,139.990200,910.058500,59.991600,-121.900009,-0.528438,0.848972,0.000000,-0.848972,-0.528438,0.000000,0.000000,0.000000,1.000000,0
84,139.990200,910.058500,59.991600,-121.900009,-0.528438,0.848972,0.000000,-0.848972,-0.528438,0.000000,0.000000,0.000000,1.000000,0
85,139.990200,910.058500,59.991600,-121.900009,-0.528438,0.848972,0.000000,-0.848972,-0.528438,0.000000,0.000000,0.000000,1.000000,0
86,139.990200,910.058500,59.991600,-121.900009,-0.528438,0.848972,0.000000,-0.848972,-0.528438,0.000000,0.000000,0.000000,1.000000,0
87,119.970700,890.039000,59.991600,-123.600006,-0.553392,0.832921,0.000000,-0.832921,-0.553392,0.000000,0.000000,0.000000,1.000000,0
88,119.970700,890.039000,59.991600,-123.600006,-0.553392,0.832921,0.000000,-0.832921,-0.553392,0.000000,0.000000,0.000000,1.000000,0
89,119.970700,890.039000,59.991600,-123.600006,-0.553392,0.832921,0.000000,-0.832921,-0.553392,0.000000,0.000000,0.000000,1.000000,0
90,100.000000,860.058500,59.991600,-125.199997,-0.576432,0.817145,0.000000,-0.817145,-0.576432,0.000000,0.000000,0.000000,1.000000,0
91,100.000000,860.058500,59.991600,-125.199997,-0.576432,0.817145,0.000000,-0.817145,-0.576432,0.000000,0.000000,0.000000,1.000000,0
92,100.000000,860.058500,59.991600,-125.199997,-0.576432,0.817145,0.000000,-0.817145,-0.576432,0.000000,0.000000,0.000000,1.000000,0
93,100.000000,860.058500,59.991600,-125.199997,-0.576432,0.817145,0.000000,-0.817145,-0.576432,0.000000,0.000000,0.000000,1.000000,0
94,69.970700,840.039000,70.001300,-126.699997,-0.597625,0.801776,0.000000,-0.801776,-0.597625,0.000000,0.000000,0.000000,1.000000,0
95,69.970700,840.039000,70.001300,-126.699997,-0.597625,0.801776,0.000000,-0.801776,-0.597625,0.000000,0.000000,0.000000,1.000000,0
96,69.970700,840.039000,70.001300,-126.699997,-0.597625,0.801776,0.000000,-0.801776,-0.597625,0.000000,0.000000,0.000000,1.000000,0
97,69.970700,840.039000,70.001300,-126.699997,-0.597625,0.801776,0.000000,-0.801776,-0.597625,0.000000,0.000000,0.000000,1.000000,0
98,50.000000,810.058500,70.001300,-127.800003,-0.612907,0.790155,0.000000,-0.790155,-0.612907,0.000000,0.000000,0.000000,1.000000,0
99,50.000000,810.058500,70.001300,-127.800003,-0.612907,0.790155,0.000000,-0.790155,-0.612907,0.000000,0.000000,0.000000,1.000000,0
100,50.000000,810.058500,70.001300,-127.800003,-0.612907,0.790155,0.000000,-0.790155,-0.612907,0.000000,0.000000,0.000000,1.000000,0
101,50.000000,810.058500,70.001300,-127.800003,-0.612907,0.790155,0.000000,-0.790155,-0.612907,0.000000,0.000000,0.000000,1.000000,0
102,29.980500,779.980400,70.001300,-128.900009,-0.627963,0.778243,0.000000,-0.778243,-0.627963,0.000000,0.000000,0.000000,1.000000,0
103,29.980500,779.980400,70.001300,-128.900009,-0.627963,0.778243,0.000000,-0.778243,-0.627963,0.000000,0.000000,0.000000,1.000000,0
104,29.980500,779.980400,70.001300,-128.900009,-0.627963,0.778243,0.000000,-0.778243,-0.627963,0.000000,0.000000,0.000000,1.000000,0
105,0.000000,749.999900,70.001300,-130.199997,-0.645458,0.763796,0.000000,-0.763796,-0.645458,0.000000,0.000000,0.000000,1.000000,0
106,0.000000,749.999900,70.001300,-130.199997,-0.645458,0.763796,0.000000,-0.763796,-0.645458,0.000000,0.000000,0.000000,1.000000,0
107,0.000000,749.999900,70.001300,-130.199997,-0.645458,0.763796,0.000000,-0.763796,-0.645458,0.000000,0.000000,0.000000,1.000000,0
108,0.000000,749.999900,70.001300,-130.199997,-0.645458,0.763796,0.000000,-0.763796,-0.645458,0.000000,0.000000,0.000000,1.000000,0
109,-30.029300,720.019500,79.998900,-131.300003,-0.660002,0.751264,0.000000,-0.751264,-0.660002,0.000000,0.000000,0.000000,1.000000,0
110,-30.029300,720.019500,79.998900,-131.300003,-0.660002,0.751264,0.000000,-0.751264,-0.660002,0.000000,0.000000,0.000000,1.000000,0
111,-30.029300,720.019500,79.998900,-131.300003,-0.660002,0.751264,0.000000,-0.751264,-0.660002,0.000000,0.000000,0.000000,1.000000,0
112,-30.029300,710.058500,79.998900,-136.800003,-0.728969,0.684547,0.000000,-0.684547,-0.728969,0.000000,0.000000,0.000000,1.000000,0
113,-30.029300,710.058500,79.998900,-136.800003,-0.728969,0.684547,0.000000,-0.684547,-0.728969,0.000000,0.000000,0.000000,1.000000,0
114,-30.029300,710.058500,79.998900,-136.800003,-0.728969,0.684547,0.000000,-0.684547,-0.728969,0.000000,0.000000,0.000000,1.000000,0
115,-30.029300,710.058500,79.998900,-136.800003,-0.728969,0.684547,0.000000,-0.684547,-0.728969,0.000000,0.000000,0.000000,1.000000,0
116,-30.029300,699.999900,79.998900,-138.800003,-0.752415,0.658689,0.000000,-0.658689,-0.752415,0.000000,0.000000,0.000000,1.000000,0
117,-30.029300,699.999900,79.998900,-138.800003,-0.752415,0.658689,0.000000,-0.658689,-0.752415,0.000000,0.000000,0.000000,1.000000,0
118,-30.029300,699.999900,79.998900,-138.800003,-0.752415,0.658689,0.000000,-0.658689,-0.752415,0.000000,0.000000,0.000000,1.000000,0
119,-30.029300,699.999900,79.998900,-139.100006,-0.755854,0.654741,0.000000,-0.654741,-0.755854,0.000000,0.000000,0.000000,1.000000,0
120,-30.029300,699.999900,79.998900,-139.100006,-0.755854,0.654741,0.000000,-0.654741,-0.755854,0.000000,0.000000,0.000000,1.000000,0
121,-30.029300,699.999900,79.998900,-139.100006,-0.755854,0.654741,0.000000,-0.654741,-0.755854,0.000000,0.000000,0.000000,1.000000,0
122,-30.029300,699.999900,79.998900,-139.199997,-0.756995,0.653421,0.000000,-0.653421,-0.756995,0.000000,0.000000,0.000000,1.000000,0
123,-30.029300,699.999900,79.998900,-139.199997,-0.756995,0.653421,0.000000,-0.653421,-0.756995,0.000000,0.000000,0.000000,1.000000,0
124,-30.029300,699.999900,79.998900,-139.199997,-0.756995,0.653421,0.000000,-0.653421,-0.756995,0.000000,0.000000,0.000000,1.000000,0
125,-30.029300,699.999900,79.998900,-139.199997,-0.756995,0.653421,0.000000,-0.653421,-0.756995,0.000000,0.000000,0.000000,1.000000,0
126,-30.029300,699.999900,79.998900,-139.300003,-0.758134,0.652098,0.000000,-0.652098,-0.758134,0.000000,0.000000,0.000000,1.000000,0
127,-30.029300,699.999900,79.998900,-139.300003,-0.758134,0.652098,0.000000,-0.652098,-0.758134,0.000000,0.000000,0.000000,1.000000,0
128,-30.029300,699.999900,79.998900,-139.300003,-0.758134,0.652098,0.000000,-0.652098,-0.758134,0.000000,0.000000,0.000000,1.000000,0
129,-30.029300,699.999900,79.998900,-139.300003,-0.758134,0.652098,0.000000,-0.652098,-0.758134,0.000000,0.000000,0.000000,1.000000,0
130,-30.029300,699.999900,79.998900,-139.300003,-0.758134,0.652098,0.000000,-0.652098,-0.758134,0.000000,0.000000,0.000000,1.000000,0
131,-30.029300,699.999900,79.998900,-139.300003,-0.758134,0.652098,0.000000,-0.652098,-0.758134,0.000000,0.000000,0.000000,1.000000,0
132,-30.029300,699.999900,79.998900,-139.300003,-0.758134,0.652098,0.000000,-0.652098,-0.758134,0.000000,0.000000,0.000000,1.000000,0
