step_idx	elapsed_s	status	reverse_active	path_reverse_active	stuck_detection_armed	planner_rebuilt	replan_attempted	raw_path_points	follow_path_points	active_path_points	raw_rover_x	raw_rover_y	raw_rover_z	raw_heading_deg	rover_x_cm	rover_y_cm	rover_z_cm	rover_heading_deg	raw_pose_delta	pose_delta_cm	telemetry_throttle	telemetry_steering	telemetry_speed	telemetry_brakes	telemetry_distance_traveled	distance_traveled_delta	moved_since_anchor_cm	stationary_elapsed_s	goal_x_cm	goal_y_cm	goal_dist_cm	target_x_cm	target_y_cm	rover_cell_x	rover_cell_y	target_cell_x	target_cell_y	waypoint_idx	waypoint_distance_cm	waypoint_distance_avg_cm	path_heading_error_deg	throttle_cmd	steering_cmd	new_lidar_obstacles	stuck_obstacles_added	obstacle_total
10	2.619	Running	0	0	1	0	0	0	649	642	-5663.900	-10080.200	1440.400	180.200	310.010	1170.020	39.996	-90.200	0.000	0.000	18.000	1.000	0.300	0	17.700	0.000	0.000	0.000	-3689.990	-2820.020	5649.815	-43.544	826.427	104	103	96	96	58	493.007	452.459	-48.368	18.000	-1.000	0	0	0
11	2.908	Running	0	0	1	0	0	0	649	642	-5663.900	-10080.200	1440.500	180.500	310.010	1170.020	49.994	-90.500	0.100	9.998	18.000	1.000	0.400	0	17.700	0.000	0.000	0.000	-3689.990	-2820.020	5649.815	-43.544	826.427	104	103	96	96	58	493.007	455.838	-48.068	18.000	-1.000	0	0	0
12	3.207	Running	0	0	1	0	0	0	649	642	-5663.900	-10080.200	1440.500	180.500	310.010	1170.020	49.994	-90.500	0.000	0.000	18.000	1.000	0.400	0	17.700	0.000	0.000	0.000	-3689.990	-2820.020	5649.815	-43.544	826.427	104	103	96	96	58	493.007	458.697	-48.068	18.000	-1.000	0	0	0
13	3.471	Running	0	0	1	0	0	0	649	642	-5663.900	-10080.200	1440.500	180.500	310.010	1170.020	49.994	-90.500	0.000	0.000	18.000	1.000	0.400	0	17.700	0.000	0.000	0.000	-3689.990	-2820.020	5649.815	-43.544	826.427	104	103	96	96	58	493.007	461.148	-48.068	18.000	-1.000	0	0	0
14	3.829	Running	0	0	1	0	0	0	649	641	-5664.000	-10080.200	1440.500	181.000	300.000	1170.020	49.994	-91.000	0.100	10.010	18.000	1.000	0.500	0	17.800	0.100	10.010	0.000	-3689.990	-2820.020	5642.733	-53.504	816.466	103	103	96	96	59	499.965	463.736	-43.983	18.000	-1.000	0	0	0
15	4.095	Running	0	0	1	0	0	0	649	641	-5664.000	-10080.200	1440.500	181.000	300.000	1170.020	49.994	-91.000	0.000	0.000	18.000	1.000	0.500	0	17.800	0.000	0.000	0.000	-3689.990	-2820.020	5642.733	-53.504	816.466	103	103	96	96	59	499.965	466.000	-43.983	18.000	-1.000	0	0	0
16	4.358	Running	0	0	1	0	0	0	649	641	-5664.000	-10080.200	1440.500	181.000	300.000	1170.020	49.994	-91.000	0.000	0.000	18.000	1.000	0.500	0	17.800	0.000	0.000	0.000	-3689.990	-2820.020	5642.733	-53.504	816.466	103	103	96	96	59	499.965	467.998	-43.983	18.000	-1.000	0	0	0
17	4.613	Running	0	0	1	0	0	0	649	641	-5664.000	-10080.200	1440.500	181.000	300.000	1170.020	49.994	-91.000	0.000	0.000	18.000	1.000	0.500	0	17.800	0.000	0.000	0.000	-3689.990	-2820.020	5642.733	-53.504	816.466	103	103	96	96	59	499.965	469.774	-43.983	18.000	-1.000	0	0	0
18	4.886	Running	0	0	1	0	0	0	649	640	-5664.000	-10080.300	1440.500	181.700	300.000	1160.058	49.994	-91.700	0.100	9.961	18.000	1.000	0.700	0	17.800	0.000	9.961	0.000	-3689.990	-2820.020	5635.694	-53.553	816.417	103	103	96	96	58	493.041	470.999	-46.850	18.000	-1.000	0	0	0
19	5.155	Running	0	0	1	0	0	0	649	640	-5664.000	-10080.300	1440.500	181.700	300.000	1160.058	49.994	-91.700	0.000	0.000	18.000	1.000	0.700	0	17.800	0.000	0.000	0.000	-3689.990	-2820.020	5635.694	-53.553	816.417	103	103	96	96	58	493.041	472.101	-46.850	18.000	-1.000	0	0	0
20	5.420	Running	0	0	1	0	0	0	649	640	-5664.000	-10080.300	1440.500	181.700	300.000	1160.058	49.994	-91.700	0.000	0.000	18.000	1.000	0.700	0	17.800	0.000	0.000	0.000	-3689.990	-2820.020	5635.694	-53.553	816.417	103	103	96	96	58	493.041	473.098	-46.850	18.000	-1.000	0	0	0
21	5.696	Running	0	0	1	0	0	0	649	640	-5664.000	-10080.300	1440.500	181.700	300.000	1160.058	49.994	-91.700	0.000	0.000	18.000	1.000	0.700	0	17.800	0.000	0.000	0.000	-3689.990	-2820.020	5635.694	-53.553	816.417	103	103	96	96	58	493.041	474.004	-46.850	18.000	-1.000	0	0	0
22	5.954	Running	0	0	1	0	0	0	649	640	-5664.000	-10080.300	1440.400	182.600	300.000	1160.058	39.996	-92.600	0.100	9.998	18.000	1.000	0.900	0	17.900	0.100	0.000	0.000	-3689.990	-2820.020	5635.694	-53.553	816.417	103	103	96	96	58	493.041	474.832	-45.950	18.000	-1.000	0	0	0
23	6.225	Running	0	0	1	0	0	0	649	640	-5664.000	-10080.300	1440.400	182.600	300.000	1160.058	39.996	-92.600	0.000	0.000	18.000	1.000	0.900	0	17.900	0.000	0.000	0.000	-3689.990	-2820.020	5635.694	-53.553	816.417	103	103	96	96	58	493.041	475.591	-45.950	18.000	-1.000	0	0	0
24	6.479	Running	0	0	1	0	0	0	649	640	-5664.000	-10080.300	1440.400	182.600	300.000	1160.058	39.996	-92.600	0.000	0.000	18.000	1.000	0.900	0	17.900	0.000	0.000	0.000	-3689.990	-2820.020	5635.694	-53.553	816.417	103	103	96	96	58	493.041	476.289	-45.950	18.000	-1.000	0	0	0
25	6.765	Running	0	0	1	0	0	0	649	639	-5664.000	-10080.400	1440.400	183.600	300.000	1150.000	39.996	-93.600	0.101	10.059	18.000	1.000	1.000	0	18.000	0.100	10.059	0.000	-3689.990	-2820.020	5628.595	-53.553	816.417	103	103	96	96	57	486.084	476.666	-48.997	18.000	-1.000	0	0	0
26	7.028	Running	0	0	1	0	0	0	649	639	-5664.000	-10080.400	1440.400	183.600	300.000	1150.000	39.996	-93.600	0.000	0.000	18.000	1.000	1.000	0	18.000	0.000	0.000	0.000	-3689.990	-2820.020	5628.595	-53.553	816.417	103	103	96	96	57	486.084	477.014	-48.997	18.000	-1.000	0	0	0
27	7.307	Running	0	0	1	0	0	0	649	639	-5664.000	-10080.400	1440.400	183.600	300.000	1150.000	39.996	-93.600	0.000	0.000	18.000	1.000	1.000	0	18.000	0.000	0.000	0.000	-3689.990	-2820.020	5628.595	-53.553	816.417	103	103	96	96	57	486.084	477.338	-48.997	18.000	-1.000	0	0	0
28	7.585	Running	0	0	1	0	0	0	649	639	-5664.000	-10080.400	1440.400	183.600	300.000	1150.000	39.996	-93.600	0.000	0.000	18.000	1.000	1.000	0	18.000	0.000	0.000	0.000	-3689.990	-2820.020	5628.595	-53.553	816.417	103	103	96	96	57	486.084	477.640	-48.997	18.000	-1.000	0	0	0
29	7.859	Running	0	0	1	0	0	0	649	638	-5664.100	-10080.500	1440.400	184.600	289.990	1140.039	39.996	-94.600	0.141	14.121	18.000	1.000	1.200	0	18.100	0.100	14.121	0.000	-3689.990	-2820.020	5614.473	-63.563	806.407	103	103	96	96	57	486.117	477.922	-47.976	18.000	-1.000	0	0	0
30	8.135	Running	0	0	1	0	0	0	649	638	-5664.100	-10080.500	1440.400	184.600	289.990	1140.039	39.996	-94.600	0.000	0.000	18.000	1.000	1.200	0	18.100	0.000	0.000	0.000	-3689.990	-2820.020	5614.473	-63.563	806.407	103	103	96	96	57	486.117	478.187	-47.976	18.000	-1.000	0	0	0
31	8.406	Running	0	0	1	0	0	0	649	638	-5664.100	-10080.500	1440.400	184.600	289.990	1140.039	39.996	-94.600	0.000	0.000	18.000	1.000	1.200	0	18.100	0.000	0.000	0.000	-3689.990	-2820.020	5614.473	-63.563	806.407	103	103	96	96	57	486.117	478.435	-47.976	18.000	-1.000	0	0	0
32	8.680	Running	0	0	1	0	0	0	649	637	-5664.100	-10080.601	1440.500	185.700	289.990	1129.980	49.994	-95.700	0.142	14.182	18.000	1.000	1.300	0	18.100	0.000	10.059	0.000	-3689.990	-2820.020	5607.383	-63.563	806.407	103	103	96	96	56	479.270	478.460	-51.410	18.000	-1.000	0	0	0
33	8.936	Running	0	0	1	0	0	0	649	637	-5664.100	-10080.601	1440.500	185.700	289.990	1129.980	49.994	-95.700	0.000	0.000	18.000	1.000	1.300	0	18.100	0.000	0.000	0.000	-3689.990	-2820.020	5607.383	-63.563	806.407	103	103	96	96	56	479.270	478.484	-51.410	18.000	-1.000	0	0	0
34	9.220	Running	0	0	1	0	0	0	649	637	-5664.100	-10080.601	1440.500	185.700	289.990	1129.980	49.994	-95.700	0.000	0.000	18.000	1.000	1.300	0	18.100	0.000	0.000	0.000	-3689.990	-2820.020	5607.383	-63.563	806.407	103	103	96	96	56	479.270	478.506	-51.410	18.000	-1.000	0	0	0
35	9.500	Running	0	0	1	0	0	0	649	637	-5664.100	-10080.601	1440.500	185.700	289.990	1129.980	49.994	-95.700	0.000	0.000	18.000	1.000	1.300	0	18.100	0.000	0.000	0.000	-3689.990	-2820.020	5607.383	-63.563	806.407	103	103	96	96	56	479.270	478.527	-51.410	18.000	-1.000	0	0	0
36	9.776	Running	0	0	1	0	0	0	649	636	-5664.100	-10080.700	1440.500	187.200	289.990	1120.020	49.994	-97.200	0.100	9.961	18.000	1.000	1.500	0	18.300	0.200	9.961	0.000	-3689.990	-2820.020	5600.371	-63.563	806.407	103	102	96	96	55	472.602	478.367	-54.908	18.000	-1.000	0	0	0
37	10.050	Running	0	0	1	0	0	0	649	636	-5664.100	-10080.700	1440.500	187.200	289.990	1120.020	49.994	-97.200	0.000	0.000	18.000	1.000	1.500	0	18.300	0.000	0.000	0.000	-3689.990	-2820.020	5600.371	-63.563	806.407	103	102	96	96	55	472.602	478.216	-54.908	18.000	-1.000	0	0	0
38	10.335	Running	0	0	1	0	0	0	649	636	-5664.100	-10080.700	1440.500	187.200	289.990	1120.020	49.994	-97.200	0.000	0.000	18.000	1.000	1.500	0	18.300	0.000	0.000	0.000	-3689.990	-2820.020	5600.371	-63.563	806.407	103	102	96	96	55	472.602	478.072	-54.908	18.000	-1.000	0	0	0
39	10.620	Running	0	0	1	0	0	0	649	636	-5664.100	-10080.700	1440.500	187.200	289.990	1120.020	49.994	-97.200	0.000	0.000	18.000	1.000	1.500	0	18.300	0.000	0.000	0.000	-3689.990	-2820.020	5600.371	-63.563	806.407	103	102	96	96	55	472.602	477.935	-54.908	18.000	-1.000	0	0	0
40	10.898	Running	0	0	1	0	0	0	649	635	-5664.200	-10080.800	1440.500	188.900	279.980	1110.058	49.994	-98.900	0.141	14.121	18.000	1.000	1.600	0	18.400	0.100	14.121	0.000	-3689.990	-2820.020	5586.249	-73.573	796.398	103	102	96	96	56	472.634	477.806	-53.183	18.000	-1.000	0	0	0
41	11.159	Running	0	0	1	0	0	0	649	635	-5664.200	-10080.800	1440.500	188.900	279.980	1110.058	49.994	-98.900	0.000	0.000	18.000	1.000	1.600	0	18.400	0.000	0.000	0.000	-3689.990	-2820.020	5586.249	-73.573	796.398	103	102	96	96	56	472.634	477.682	-53.183	18.000	-1.000	0	0	0
42	11.441	Running	0	0	1	0	0	0	649	635	-5664.200	-10080.800	1440.500	188.900	279.980	1110.058	49.994	-98.900	0.000	0.000	18.000	1.000	1.600	0	18.400	0.000	0.000	0.000	-3689.990	-2820.020	5586.249	-73.573	796.398	103	102	96	96	56	472.634	477.565	-53.183	18.000	-1.000	0	0	0
43	11.713	Running	0	0	1	0	0	0	649	633	-5664.300	-10080.900	1440.500	190.500	269.971	1100.000	49.994	-100.500	0.142	14.191	18.000	1.000	1.700	0	18.500	0.100	14.191	0.000	-3689.990	-2820.020	5572.059	-83.583	786.388	103	102	96	96	55	472.602	477.452	-51.608	18.000	-1.000	0	0	0
44	11.977	Running	0	0	1	0	0	0	649	633	-5664.300	-10080.900	1440.500	190.500	269.971	1100.000	49.994	-100.500	0.000	0.000	18.000	1.000	1.700	0	18.500	0.000	0.000	0.000	-3689.990	-2820.020	5572.059	-83.583	786.388	103	102	96	96	55	472.602	477.344	-51.608	18.000	-1.000	0	0	0
45	12.237	Running	0	0	1	0	0	0	649	633	-5664.300	-10080.900	1440.500	190.500	269.971	1100.000	49.994	-100.500	0.000	0.000	18.000	1.000	1.700	0	18.500	0.000	0.000	0.000	-3689.990	-2820.020	5572.059	-83.583	786.388	103	102	96	96	55	472.602	477.241	-51.608	18.000	-1.000	0	0	0
46	12.502	Running	0	0	1	0	0	0	649	633	-5664.300	-10080.900	1440.500	190.500	269.971	1100.000	49.994	-100.500	0.000	0.000	18.000	1.000	1.700	0	18.500	0.000	0.000	0.000	-3689.990	-2820.020	5572.059	-83.583	786.388	103	102	96	96	55	472.602	477.143	-51.608	18.000	-1.000	0	0	0
47	12.783	Running	0	0	1	0	0	0	649	632	-5664.300	-10081.000	1440.500	192.200	269.971	1090.039	49.994	-102.200	0.100	9.961	18.000	1.000	1.800	0	18.700	0.200	9.961	0.000	-3689.990	-2820.020	5565.056	-83.583	786.388	103	102	96	96	54	466.051	476.912	-55.413	18.000	-1.000	0	0	0
48	13.094	Running	0	0	1	0	0	0	649	632	-5664.300	-10081.000	1440.500	192.200	269.971	1090.039	49.994	-102.200	0.000	0.000	18.000	1.000	1.800	0	18.700	0.000	0.000	0.000	-3689.990	-2820.020	5565.056	-83.583	786.388	103	102	96	96	54	466.051	476.690	-55.413	18.000	-1.000	0	0	0
49	13.362	Running	0	0	1	0	0	0	649	632	-5664.300	-10081.000	1440.500	192.200	269.971	1090.039	49.994	-102.200	0.000	0.000	18.000	1.000	1.800	0	18.700	0.000	0.000	0.000	-3689.990	-2820.020	5565.056	-83.583	786.388	103	102	96	96	54	466.051	476.477	-55.413	18.000	-1.000	0	0	0
50	13.634	Running	0	0	1	0	0	0	649	632	-5664.300	-10081.000	1440.500	192.200	269.971	1090.039	49.994	-102.200	0.000	0.000	18.000	1.000	1.800	0	18.700	0.000	0.000	0.000	-3689.990	-2820.020	5565.056	-83.583	786.388	103	102	96	96	54	466.051	476.273	-55.413	18.000	-1.000	0	0	0
51	13.907	Running	0	0	1	0	0	0	649	630	-5664.400	-10081.200	1440.500	194.600	260.010	1070.020	49.994	-104.600	0.224	22.361	18.000	1.000	2.000	0	18.900	0.200	22.361	0.000	-3689.990	-2820.020	5543.907	-93.544	776.427	103	101	95	95	54	459.561	475.951	-59.051	18.000	-1.000	0	0	0
52	14.187	Running	0	0	1	0	0	0	649	630	-5664.400	-10081.200	1440.500	194.600	260.010	1070.020	49.994	-104.600	0.000	0.000	18.000	1.000	2.000	0	18.900	0.000	0.000	0.000	-3689.990	-2820.020	5543.907	-93.544	776.427	103	101	95	95	54	459.561	475.642	-59.051	18.000	-1.000	0	0	0
53	14.461	Running	0	0	1	0	0	0	649	630	-5664.400	-10081.200	1440.500	194.600	260.010	1070.020	49.994	-104.600	0.000	0.000	18.000	1.000	2.000	0	18.900	0.000	0.000	0.000	-3689.990	-2820.020	5543.907	-93.544	776.427	103	101	95	95	54	459.561	475.344	-59.051	18.000	-1.000	0	0	0
54	14.736	Running	0	0	1	0	0	0	649	630	-5664.400	-10081.200	1440.500	194.600	260.010	1070.020	49.994	-104.600	0.000	0.000	18.000	1.000	2.000	0	18.900	0.000	0.000	0.000	-3689.990	-2820.020	5543.907	-93.544	776.427	103	101	95	95	54	459.561	475.057	-59.051	18.000	-1.000	0	0	0
55	15.014	Running	0	0	1	0	0	0	649	628	-5664.500	-10081.300	1440.500	196.500	250.000	1060.058	49.994	-106.500	0.141	14.122	18.000	1.000	2.100	0	19.000	0.100	14.122	0.000	-3689.990	-2820.020	5529.786	-103.553	766.417	102	101	95	95	54	459.592	474.781	-57.120	18.000	-0.965	0	0	0
56	15.307	Running	0	0	1	0	0	0	649	628	-5664.500	-10081.300	1440.500	196.500	250.000	1060.058	49.994	-106.500	0.000	0.000	18.000	0.965	2.100	0	19.000	0.000	0.000	0.000	-3689.990	-2820.020	5529.786	-103.553	766.417	102	101	95	95	54	459.592	474.515	-57.120	18.000	-0.965	0	0	0
57	15.602	Running	0	0	1	0	0	0	649	628	-5664.500	-10081.300	1440.500	196.500	250.000	1060.058	49.994	-106.500	0.000	0.000	18.000	0.965	2.100	0	19.000	0.000	0.000	0.000	-3689.990	-2820.020	5529.786	-103.553	766.417	102	101	95	95	54	459.592	474.257	-57.120	18.000	-0.965	0	0	0
58	15.901	Running	0	0	1	0	0	0	649	626	-5664.600	-10081.500	1440.500	199.000	239.990	1040.039	49.994	-109.000	0.224	22.383	18.000	0.965	2.300	0	19.200	0.200	22.383	0.000	-3689.990	-2820.020	5508.611	-113.563	756.407	102	101	95	95	53	453.262	473.902	-61.020	18.000	-0.922	0	0	0
59	16.190	Running	0	0	1	0	0	0	649	626	-5664.600	-10081.500	1440.500	199.000	239.990	1040.039	49.994	-109.000	0.000	0.000	18.000	0.922	2.300	0	19.200	0.000	0.000	0.000	-3689.990	-2820.020	5508.611	-113.563	756.407	102	101	95	95	53	453.262	473.558	-61.020	18.000	-0.922	0	0	0
60	16.458	Running	0	0	1	0	0	0	649	626	-5664.600	-10081.500	1440.500	199.000	239.990	1040.039	49.994	-109.000	0.000	0.000	18.000	0.922	2.300	0	19.200	0.000	0.000	0.000	-3689.990	-2820.020	5508.611	-113.563	756.407	102	101	95	95	53	453.262	473.225	-61.020	18.000	-0.922	0	0	0
61	16.737	Running	0	0	1	0	0	0	649	626	-5664.600	-10081.500	1440.500	199.000	239.990	1040.039	49.994	-109.000	0.000	0.000	18.000	0.922	2.300	0	19.200	0.000	0.000	0.000	-3689.990	-2820.020	5508.611	-113.563	756.407	102	101	95	95	53	453.262	472.903	-61.020	18.000	-0.922	0	0	0
62	17.012	Running	0	0	1	0	0	0	649	622	-5664.800	-10081.700	1440.500	201.300	219.971	1020.020	49.994	-111.300	0.283	28.312	18.000	0.922	2.400	0	19.400	0.200	28.312	0.000	-3689.990	-2820.020	5480.301	-133.583	736.388	102	100	95	95	52	453.262	472.591	-58.720	18.000	-0.856	0	0	0
63	17.296	Running	0	0	1	0	0	0	649	622	-5664.800	-10081.700	1440.500	201.300	219.971	1020.020	49.994	-111.300	0.000	0.000	18.000	0.856	2.400	0	19.400	0.000	0.000	0.000	-3689.990	-2820.020	5480.301	-133.583	736.388	102	100	95	95	52	453.262	472.289	-58.720	18.000	-0.856	0	0	0
64	17.579	Running	0	0	1	0	0	0	649	622	-5664.800	-10081.700	1440.500	201.300	219.971	1020.020	49.994	-111.300	0.000	0.000	18.000	0.856	2.400	0	19.400	0.000	0.000	0.000	-3689.990	-2820.020	5480.301	-133.583	736.388	102	100	95	95	52	453.262	471.996	-58.720	18.000	-0.856	0	0	0
65	17.861	Running	0	0	1	0	0	0	649	621	-5664.900	-10081.800	1440.500	203.200	210.010	1010.058	49.994	-113.200	0.141	14.087	18.000	0.856	2.600	0	19.600	0.200	14.087	0.000	-3689.990	-2820.020	5466.214	-143.544	726.427	102	100	94	94	53	453.262	471.713	-56.820	18.000	-0.802	0	0	0
66	18.188	Running	0	0	1	0	0	0	649	621	-5664.900	-10081.800	1440.500	203.200	210.010	1010.058	49.994	-113.200	0.000	0.000	18.000	0.802	2.600	0	19.600	0.000	0.000	0.000	-3689.990	-2820.020	5466.214	-143.544	726.427	102	100	94	94	53	453.262	471.437	-56.820	18.000	-0.802	0	0	0
67	18.462	Running	0	0	1	0	0	0	649	621	-5664.900	-10081.800	1440.500	203.200	210.010	1010.058	49.994	-113.200	0.000	0.000	18.000	0.802	2.600	0	19.600	0.000	0.000	0.000	-3689.990	-2820.020	5466.214	-143.544	726.427	102	100	94	94	53	453.262	471.170	-56.820	18.000	-0.802	0	0	0
68	18.723	Running	0	0	1	0	0	0	649	619	-5665.000	-10082.000	1440.500	205.000	200.000	990.039	49.994	-115.000	0.224	22.383	18.000	0.802	2.800	0	19.800	0.200	22.383	0.000	-3689.990	-2820.020	5445.050	-153.553	716.417	101	100	94	94	53	447.067	470.821	-61.681	18.000	-0.779	0	0	0
69	19.008	Running	0	0	1	0	0	0	649	619	-5665.000	-10082.000	1440.500	205.000	200.000	990.039	49.994	-115.000	0.000	0.000	18.000	0.779	2.800	0	19.800	0.000	0.000	0.000	-3689.990	-2820.020	5445.050	-153.553	716.417	101	100	94	94	53	447.067	470.481	-61.681	18.000	-0.779	0	0	0
70	19.274	Running	0	0	1	0	0	0	649	619	-5665.000	-10082.000	1440.500	205.000	200.000	990.039	49.994	-115.000	0.000	0.000	18.000	0.779	2.800	0	19.800	0.000	0.000	0.000	-3689.990	-2820.020	5445.050	-153.553	716.417	101	100	94	94	53	447.067	470.152	-61.681	18.000	-0.779	0	0	0
71	19.572	Running	0	0	1	0	0	0	649	619	-5665.000	-10082.000	1440.500	205.000	200.000	990.039	49.994	-115.000	0.000	0.000	18.000	0.779	2.800	0	19.800	0.000	0.000	0.000	-3689.990	-2820.020	5445.050	-153.553	716.417	101	100	94	94	53	447.067	469.831	-61.681	18.000	-0.779	0	0	0
72	19.849	Running	0	0	1	0	0	0	649	616	-5665.100	-10082.200	1440.600	206.700	189.990	970.020	59.992	-116.700	0.245	24.514	18.000	0.779	3.000	0	20.000	0.200	22.383	0.000	-3689.990	-2820.020	5423.896	-163.563	706.407	101	99	94	94	51	441.012	469.436	-66.732	18.000	-0.760	0	0	0
73	20.137	Running	0	0	1	0	0	0	649	616	-5665.100	-10082.200	1440.600	206.700	189.990	970.020	59.992	-116.700	0.000	0.000	18.000	0.760	3.000	0	20.000	0.000	0.000	0.000	-3689.990	-2820.020	5423.896	-163.563	706.407	101	99	94	94	51	441.012	469.052	-66.732	18.000	-0.760	0	0	0
74	20.425	Running	0	0	1	0	0	0	649	616	-5665.100	-10082.200	1440.600	206.700	189.990	970.020	59.992	-116.700	0.000	0.000	18.000	0.760	3.000	0	20.000	0.000	0.000	0.000	-3689.990	-2820.020	5423.896	-163.563	706.407	101	99	94	94	51	441.012	468.678	-66.732	18.000	-0.760	0	0	0
75	20.763	Running	0	0	1	0	0	0	649	613	-5665.300	-10082.400	1440.600	208.400	169.971	950.000	59.992	-118.400	0.283	28.312	18.000	0.760	3.100	0	20.300	0.300	28.312	0.000	-3689.990	-2820.020	5395.586	-183.583	686.388	101	99	94	94	51	441.012	468.314	-65.032	18.000	-0.711	0	0	0
76	21.072	Running	0	0	1	0	0	0	649	613	-5665.300	-10082.400	1440.600	208.400	169.971	950.000	59.992	-118.400	0.000	0.000	18.000	0.711	3.100	0	20.300	0.000	0.000	0.000	-3689.990	-2820.020	5395.586	-183.583	686.388	101	99	94	94	51	441.012	467.960	-65.032	18.000	-0.711	0	0	0
77	21.364	Running	0	0	1	0	0	0	649	613	-5665.300	-10082.400	1440.600	208.400	169.971	950.000	59.992	-118.400	0.000	0.000	18.000	0.711	3.100	0	20.300	0.000	0.000	0.000	-3689.990	-2820.020	5395.586	-183.583	686.388	101	99	94	94	51	441.012	467.614	-65.032	18.000	-0.711	0	0	0
78	21.640	Running	0	0	1	0	0	0	649	610	-5665.400	-10082.601	1440.600	210.200	160.010	929.980	59.992	-120.200	0.224	22.361	18.000	0.711	3.300	0	20.500	0.200	22.361	0.000	-3689.990	-2820.020	5374.477	-193.544	676.427	101	99	93	93	50	435.074	467.202	-69.921	18.000	-0.690	0	0	0
