iso_time_utc,elapsed_s,step_idx,rover_pos_x,rover_pos_y,rover_pos_z,heading,pitch,roll,lidar_00_front_left_wheel_hub_yaw_p30_yaw_30_pitch_0_cm,lidar_01_front_left_frame_yaw_p20_pitch_n20_yaw_20_pitch_-20_cm,lidar_02_front_center_frame_forward_yaw_0_pitch_0_cm,lidar_03_front_right_frame_yaw_n20_pitch_n20_yaw_-20_pitch_-20_cm,lidar_04_front_right_wheel_hub_yaw_n30_yaw_-30_pitch_0_cm,lidar_05_front_left_frame_pitch_n25_yaw_0_pitch_-25_cm,lidar_06_front_right_frame_pitch_n25_yaw_0_pitch_-25_cm,lidar_07_left_mid_frame_left_pitch_n20_yaw_90_pitch_-20_cm,lidar_08_right_mid_frame_right_pitch_n20_yaw_-90_pitch_-20_cm,lidar_09_rear_left_wheel_hub_back_yaw_p40_yaw_140_pitch_0_cm,lidar_10_rear_left_frame_backward_yaw_180_pitch_0_cm,lidar_11_rear_right_frame_backward_yaw_180_pitch_0_cm,lidar_12_rear_right_wheel_hub_back_yaw_n40_yaw_-140_pitch_0_cm,lidar_13_front_left_frame_yaw_p20_pitch_n10_yaw_20_pitch_-10_cm,lidar_14_front_right_frame_yaw_n20_pitch_n10_yaw_-20_pitch_-10_cm,lidar_15_front_left_wheel_hub_yaw_p15_yaw_15_pitch_0_cm,lidar_16_front_right_wheel_hub_yaw_n15_yaw_-15_pitch_0_cm
2026-03-29T17:23:37Z,0.000,0,-5664,-10080.100586,1440.5,179.900009,2.4,-1.5,0,512.88,-1,559.75,854.94,426.89,438.19,423.62,424.11,661.38,407.11,397.78,733.67,857.97,-1,962.14,-1
2026-03-29T17:23:37Z,0.258,1,-5664,-10080.100586,1440.5,179.900009,2.4,-1.5,0,512.88,-1,559.75,854.94,426.89,438.19,423.62,424.11,661.38,407.11,397.78,733.67,857.97,-1,962.14,-1
2026-03-29T17:23:37Z,0.557,2,-5664,-10080.100586,1440.5,179.900009,2.4,-1.5,0,512.88,-1,559.75,854.94,426.89,438.19,423.62,424.11,661.38,407.11,397.78,733.67,857.97,-1,962.14,-1
2026-03-29T17:23:38Z,0.908,3,-5664,-10080.100586,1440.5,179.900009,2.6,-1.5,0,521.34,-1,570.24,884.52,433.59,444.97,423.02,423.15,665.98,384.97,375.68,715.79,858.2,-1,962.82,-1
2026-03-29T17:23:38Z,1.304,4,-5664,-10080.100586,1440.5,179.900009,2.6,-1.5,0,521.34,-1,570.24,884.52,433.59,444.97,423.02,423.15,665.98,384.97,375.68,715.79,858.2,-1,962.82,-1
2026-03-29T17:23:39Z,1.650,5,-5664,-10080.100586,1440.400024,179.900009,3.2,-1.5,0,527.35,-1,578.38,-1,437.09,448.61,408.57,407.25,651.22,311.31,302.07,649.43,793.87,-1,963.59,-1
2026-03-29T17:23:39Z,2.069,6,-5664,-10080.100586,1440.400024,179.900009,3.2,-1.5,0,527.35,-1,578.38,-1,437.09,448.61,408.57,407.25,651.22,311.31,302.07,649.43,793.87,-1,963.59,-1
2026-03-29T17:23:39Z,2.508,7,-5664,-10080.100586,1440.400024,179.900009,3.2,-1.5,0,527.35,-1,578.38,-1,437.09,448.61,408.57,407.25,651.22,311.31,302.07,649.43,793.87,-1,963.59,-1
2026-03-29T17:23:40Z,2.858,8,-5664,-10080.100586,1440.400024,180.199997,3.6,-1.6,0,529.14,-1,580.28,-1,436.7,448.44,395.36,390.65,635.1,253.22,243.48,591,1063.51,-1,1019.49,-1
2026-03-29T17:23:40Z,3.131,9,-5664,-10080.100586,1440.400024,180.199997,3.6,-1.6,0,529.14,-1,580.28,-1,436.7,448.44,395.36,390.65,635.1,253.22,243.48,591,1063.51,-1,1019.49,-1
